PEILDATUM;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;AFSTAND;LEERLINGEN
20161001;13JA;00;Basissch Pr W Alexander;3772EE;BARNEVELD;203;Barneveld;Gelderland;Bo;Protestants-Christelijk;83579;124,230769230769;195
20161001;13JH;00;OBS De Vliegerdt;3216AB;ABBENBROEK;1930;Nissewaard;Zuid-Holland;Bo;Openbaar;41570;266,627450980392;51
20161001;13JJ;00;OBS de Sprenge;8171KC;VAASSEN;232;Epe;Gelderland;Bo;Openbaar;41345;196,269230769231;104
20161001;13JJ;01;Obs De Sprenge Vaassen;8171LH;VAASSEN;232;Epe;Gelderland;Bo;Openbaar;41345;1315,24193548387;62
20161001;13JJ;02;Obs De Sprenge Lok Emst;8166AP;EMST;232;Epe;Gelderland;Bo;Openbaar;41345;621,359550561798;89
20161001;13JK;00;Openbare Basisschool op Koers;7051AK;VARSSEVELD;1509;Oude IJsselstreek;Gelderland;Bo;Openbaar;41501;492,734219269103;303
20161001;13JK;01;Obs Wethouder Berkhoff;7065BB;SINDEREN;1509;Oude IJsselstreek;Gelderland;Bo;Openbaar;41501;255,255319148936;47
20161001;13JL;00;obs Op Weg;4542AG;HOEK;715;Terneuzen;Zeeland;Bo;Openbaar;40803;1373,68421052632;95
20161001;13JM;00;Obs Triangel;1771AD;WIERINGERWERF;1911;Hollands Kroon;Noord-Holland;Bo;Openbaar;41438;546,833333333333;102
20161001;13JP;00;It Twaspan;9287LV;TWIJZELERHEIDE;59;Achtkarspelen;Friesland;Bo;Openbaar;41492;386,785714285714;42
20161001;13JQ;00;Omnis school de Schakel;4436AC;OUDELANDE;654;Borsele;Zeeland;Bo;Openbaar;42634;980,741379310345;58
20161001;13JR;00;Obs Schengehof;4458BJ;'S-HEER ARENDSKERKE;664;Goes;Zeeland;Bo;Openbaar;41670;622,41052631579;95
20161001;13JS;00;OBS De Flambou Trimbeets;8401PW;GORREDIJK;86;Opsterland;Friesland;Bo;Openbaar;41806;343,248587570621;177
20161001;13JV;00;Paschalisschool;2596XH;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Rooms-Katholiek;20281;713,340229885058;435
20161001;13JX;00;Chr BS Anna van Buren;7523BJ;ENSCHEDE;153;Enschede;Overijssel;Bo;Protestants-Christelijk;24844;1705,28621908127;569
20161001;13JY;00;Basissch Sint Bonifacius;7482SR;HAAKSBERGEN;158;Haaksbergen;Overijssel;Bo;Rooms-Katholiek;25351;0;104
20161001;13KB;00;Willem van Oranjeschool;8265ZD;KAMPEN;166;Kampen;Overijssel;Bo;Protestants-Christelijk;41125;32,1832061068702;262
20161001;13KD;00;De Hoeksteen;3263BP;OUD-BEIJERLAND;584;Oud-Beijerland;Zuid-Holland;Bo;Protestants-Christelijk;41127;741,525773195876;194
20161001;13KG;00;Basissch Oranje Nassau;6717JA;EDE GLD;228;Ede;Gelderland;Bo;Protestants-Christelijk;42587;270,890625;128
20161001;13KI;00;KBS Geert Groote;3315SB;DORDRECHT;505;Dordrecht;Zuid-Holland;Bo;Rooms-Katholiek;46385;237,326923076923;260
20161001;13KK;00;Cornelis Musiusschool;2628SR;DELFT;503;Delft;Zuid-Holland;Bo;Rooms-Katholiek;40928;771,257352941176;136
20161001;13KM;00;Basissch de Lindegaerd;6231BP;MEERSSEN;938;Meerssen;Limburg;Bo;Rooms-Katholiek;41506;922,368421052632;95
20161001;13KN;00;CBS Sjaloom;8313AR;RUTTEN;171;Noordoostpolder;Flevoland;Bo;Protestants-Christelijk;52274;337,107692307692;65
20161001;13KQ;00;Sint Jozef Basisschool;1131DZ;VOLENDAM;385;Edam-Volendam;Noord-Holland;Bo;Rooms-Katholiek;72853;104,876777251185;211
20161001;13KR;00;De Wendakker;7576VR;OLDENZAAL;173;Oldenzaal;Overijssel;Bo;Rooms-Katholiek;75219;157,805785123967;244
20161001;13KS;00;Samen Onderweg;4205PG;GORINCHEM;512;Gorinchem;Zuid-Holland;Bo;Protestants-Christelijk;41396;752,851063829787;329
20161001;13KT;00;Dreefschool v PC Bso;2012HS;HAARLEM;392;Haarlem;Noord-Holland;Bo;Protestants-Christelijk;85255;830,62213740458;524
20161001;13KU;00;Dr. H. Boumanschool;8262TZ;KAMPEN;166;Kampen;Overijssel;Bo;Protestants-Christelijk;41125;156,176470588235;204
20161001;13KV;00;Bs md Bijbel v Damschool;3881JC;PUTTEN;273;Putten;Gelderland;Bo;Protestants-Christelijk;40667;992,229166666667;96
20161001;13KW;00;Chr BS De Vuurvlinder;8607GM;SNEEK;1900;S∑dwest-Frysl‘n;Friesland;Bo;Protestants-Christelijk;42545;439,369928400955;419
20161001;13KX;00;Ichthusschool;1068SJ;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;81316;1004,94943820225;356
20161001;13KZ;00;Basisschool Plaggenborg;9551TG;SELLINGEN;48;Vlagtwedde;Groningen;Bo;Openbaar;10925;3504,21153846154;55
20161001;13LA;00;Ekkelhof;9533PL;DROUWEN;1681;Borger-Odoorn;Drenthe;Bo;Openbaar;42554;2417,03278688525;62
20161001;13LB;00;Het Palet;7771XE;HARDENBERG;160;Hardenberg;Overijssel;Bo;Openbaar;41630;805,127659574468;49
20161001;13LE;00;Obs Branding;3232DA;BRIELLE;501;Brielle;Zuid-Holland;Bo;Openbaar;41570;528,885964912281;229
20161001;13LF;00;BS De Westhoek;3145SZ;MAASSLUIS;556;Maassluis;Zuid-Holland;Bo;Openbaar;41535;509,375;280
20161001;13LI;00;Valkhof Obs v Daltonond;9301SP;RODEN;1699;Noordenveld;Drenthe;Bo;Openbaar;11711;484,169611307421;283
20161001;13LM;00;Basisschool de Singel;3112GH;SCHIEDAM;606;Schiedam;Zuid-Holland;Bo;Openbaar;41567;891,261872455902;738
20161001;13LO;00;Bs Giethoorn Zuid;8355BT;GIETHOORN;1708;Steenwijkerland;Overijssel;Bo;Openbaar;41816;1497,02564102564;78
20161001;13LR;00;OBS De Steven;8801KK;FRANEKER;70;Franekeradeel;Friesland;Bo;Openbaar;41361;2305,19626168224;107
20161001;13LV;00;Obs de Schuttershoek;4515EA;IJZENDIJKE;1714;Sluis;Zeeland;Bo;Openbaar;41637;1009,16049382716;81
20161001;13LW;00;obs de Boog Bospolder;3025EJ;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;552,92;128
20161001;13LY;00;Samenw Sch Bso Itens;8735HT;ITENS;140;Littenseradiel;Friesland;Bo;Samenwerking Opb., PC;41856;391,242424242424;33
20161001;13MB;00;Spr@nkel;6961BE;EERBEEK;213;Brummen;Gelderland;Bo;Openbaar;41566;750,333333333333;75
20161001;13MC;00;It Iepen Stee;9258CK;JISTRUM;737;Tytsjerksteradiel;Friesland;Bo;Openbaar;41735;1271,66666666667;39
20161001;13MF;00;Obs Michiel de Ruyter;1181ER;AMSTELVEEN;362;Amstelveen;Noord-Holland;Bo;Openbaar;41580;711,810623556582;435
20161001;13MG;00;OBS de Opbouw;5624BE;EINDHOVEN;772;Eindhoven;Noord-Brabant;Bo;Openbaar;41248;1386,93641618497;346
20161001;13MH;00;SSBO De Windroos;3221VJ;HELLEVOETSLUIS;530;Hellevoetsluis;Zuid-Holland;Sbo;Openbaar;41570;4107,59047619048;105
20161001;13MI;00;Obs de Oudvaart;8604ZC;SNEEK;1900;S∑dwest-Frysl‘n;Friesland;Bo;Openbaar;42546;363,893258426966;178
20161001;13MJ;00;Basisschool de Ieveling;1633HE;AVENHORN;1598;Koggenland;Noord-Holland;Bo;Openbaar;41421;497,988372093023;172
20161001;13MK;00;Obs de Kraaienboom;1654JX;BENNINGBROEK;420;Medemblik;Noord-Holland;Bo;Openbaar;41421;1042,30973451327;113
20161001;13MM;00;Pr Willem Alexandersch;4061AR;OPHEMERT;304;Neerijnen;Gelderland;Bo;Openbaar;41561;40,8141592920354;113
20161001;13MN;00;Basisschool Overstegen;7002KA;DOETINCHEM;222;Doetinchem;Gelderland;Bo;Openbaar;41371;631,29179331307;329
20161001;13MO;00;WereldKidz Triangel;3607NZ;MAARSSEN;1904;Stichtse Vecht;Utrecht;Bo;Openbaar;41496;543;114
20161001;13MP;00;Basissch de Viermaster;3351GZ;PAPENDRECHT;590;Papendrecht;Zuid-Holland;Bo;Openbaar;41560;623,973236009732;411
20161001;13MR;00;RK Basisschool De Buut;2728AG;ZOETERMEER;637;Zoetermeer;Zuid-Holland;Bo;Rooms-Katholiek;40377;461,502145922747;233
20161001;13MS;00;Dr Rijk Kramer;1052EC;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;81316;650,944099378882;483
20161001;13MS;01;De Vlinderboom;1053RM;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;81316;1825,68493150685;147
20161001;13MT;00;RK Basissch De Vlonder;5403LV;UDEN;856;Uden;Noord-Brabant;Bo;Rooms-Katholiek;32177;305,662037037037;217
20161001;13MV;00;De Morgenster;8042HM;ZWOLLE;193;Zwolle;Overijssel;Bo;Protestants-Christelijk;40934;255,627240143369;279
20161001;13MW;00;'t Palet;6605HK;WIJCHEN;296;Wijchen;Gelderland;Bo;Rooms-Katholiek;38001;241,273684210526;190
20161001;13MX;00;Basisschool de Heycant;5481CP;SCHIJNDEL;844;Schijndel;Noord-Brabant;Bo;Rooms-Katholiek;40874;350,309644670051;394
20161001;13MY;00;PC Bs de Horizon;2903TJ;CAPELLE AAN DEN IJSSEL;502;Capelle aan den IJssel;Zuid-Holland;Bo;Protestants-Christelijk;43227;906,497512437811;402
20161001;13MZ;00;Klaverblad;1102MX;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Samenwerking PC, RK;43864;1319,8731884058;277
20161001;13NA;00;Prinses Margrietschool;3078WR;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Protestants-Christelijk;47595;1462,044;250
20161001;13NB;00;Basissch Pater vd Geld;5144GJ;WAALWIJK;867;Waalwijk;Noord-Brabant;Bo;Rooms-Katholiek;71008;262,757062146893;356
20161001;13NC;00;Ireneschool v Chr Bso;6707GW;WAGENINGEN;289;Wageningen;Gelderland;Bo;Protestants-Christelijk;41460;553,978260869565;92
20161001;13NG;00;Chr Bs de Hoeksteen;9101HE;DOKKUM;58;Dongeradeel;Friesland;Bo;Protestants-Christelijk;40788;512,525316455696;158
20161001;13NH;00;Basisschool de Regenboog;1356GA;ALMERE;34;Almere;Flevoland;Bo;Protestants-Christelijk;40114;1277,67119565217;368
20161001;13NI;00;Prinses Beatrixschool;3905DR;VEENENDAAL;345;Veenendaal;Utrecht;Bo;Protestants-Christelijk;70085;389,392857142857;112
20161001;13NP;00;Beatrixschool;7461VW;RIJSSEN;1742;Rijssen-Holten;Overijssel;Bo;Protestants-Christelijk;77196;556,531914893617;236
20161001;13NU;00;De Goede Herder;1333EC;ALMERE;34;Almere;Flevoland;Bo;Rooms-Katholiek;40950;844,718390804598;174
20161001;13NV;00;PC Basissch de Schakel;2231ZD;RIJNSBURG;537;Katwijk;Zuid-Holland;Bo;Protestants-Christelijk;80095;96,64039408867;203
20161001;13NX;00;Dr. J. Woltjerschool;3025BH;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Protestants-Christelijk;74531;492,122727272727;220
20161001;13NZ;00;De Oude Vaart;4537XH;TERNEUZEN;715;Terneuzen;Zeeland;Bo;Protestants-Christelijk;41241;582,753521126761;284
20161001;13OA;00;Basisschool Pr Beatrix;3794MJ;DE GLIND;203;Barneveld;Gelderland;Bo;Protestants-Christelijk;83579;3216,44827586207;58
20161001;13OD;00;Obs De Stelling;8423TG;MAKKINGA;85;Ooststellingwerf;Friesland;Bo;Openbaar;41631;743,329268292683;82
20161001;13OE;00;OBS Driespan;9617BN;HARKSTEDE;40;Slochteren;Groningen;Bo;Openbaar;41779;443,19387755102;294
20161001;13OF;00;Basisschool B;8331KG;STEENWIJK;1708;Steenwijkerland;Overijssel;Bo;Openbaar;41816;1284,88381742739;241
20161001;13OJ;00;Basisschool Tandem;3332KW;ZWIJNDRECHT;642;Zwijndrecht;Zuid-Holland;Bo;Openbaar;42709;919;213
20161001;13OK;00;Obs Markenburg;3211AV;GEERVLIET;1930;Nissewaard;Zuid-Holland;Bo;Openbaar;41570;233,45871559633;109
20161001;13ON;00;Obs Leemvoortschool;7054CJ;WESTENDORP;1509;Oude IJsselstreek;Gelderland;Bo;Openbaar;41501;1099,96774193548;31
20161001;13OS;00;Obs de Kloetingse School;4481BK;KLOETINGE;664;Goes;Zeeland;Bo;Openbaar;41670;902,755952380952;169
20161001;13OW;00;IC BS Statenkwartier;2582VB;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Rooms-Katholiek;20281;1129,64971751412;354
20161001;13OY;00;Willem van Oranje;7546EA;ENSCHEDE;153;Enschede;Overijssel;Bo;Protestants-Christelijk;24844;178,835294117647;85
20161001;13PA;00;RKbs Bonifacius Roncalli;2405CC;ALPHEN AAN DEN RIJN;484;Alphen aan den Rijn;Zuid-Holland;Bo;Rooms-Katholiek;28601;621,064220183486;438
20161001;13PG;00;Basisschool De Duif;3205TG;SPIJKENISSE;1930;Nissewaard;Zuid-Holland;Bo;Protestants-Christelijk;45917;938,4;455
20161001;13PH;00;Basissch Petrus Canisius;6511VZ;NIJMEGEN;268;Nijmegen;Gelderland;Bo;Rooms-Katholiek;47100;912,1875;192
20161001;13PH;01;Basissch De Driemaster;6512GD;NIJMEGEN;268;Nijmegen;Gelderland;Bo;Rooms-Katholiek;47100;523,836257309942;172
20161001;13PI;00;Bernadette Mariaschool;2612XZ;DELFT;503;Delft;Zuid-Holland;Bo;Rooms-Katholiek;40928;909,410852713178;258
20161001;13PK;00;Chr Basisschool Rehoboth;7671RK;VRIEZENVEEN;1700;Twenterand;Overijssel;Bo;Protestants-Christelijk;61751;121,359223300971;103
20161001;13PL;00;St Nicolaas Basisschool;1131DR;VOLENDAM;385;Edam-Volendam;Noord-Holland;Bo;Rooms-Katholiek;72853;321,125581395349;215
20161001;13PM;00;SSBO De Windroos;7572DE;OLDENZAAL;173;Oldenzaal;Overijssel;Sbo;Rooms-Katholiek;75219;4708,02976190476;174
20161001;13PP;00;De Morgenster;8265KA;KAMPEN;166;Kampen;Overijssel;Bo;Protestants-Christelijk;41125;282,845323741007;278
20161001;13PQ;00;Bs md Bijbel bij de Bron;3881BL;PUTTEN;273;Putten;Gelderland;Bo;Protestants-Christelijk;40862;648,671755725191;131
20161001;13PR;00;Prof. Dr. H. Kraemer;1068BZ;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;81316;346,5;200
20161001;13PS;00;OBS De Woldstroom;7942AH;MEPPEL;119;Meppel;Drenthe;Bo;Openbaar;41629;379,70351758794;199
20161001;13PV;00;Prinses Margriet School;1788AT;JULIANADORP;400;Den Helder;Noord-Holland;Bo;Openbaar;41858;487,211382113821;246
20161001;13QB;00;De Poolster;9311VA;NIEUW-RODEN;1699;Noordenveld;Drenthe;Bo;Openbaar;11711;1103,97260273973;292
20161001;13QD;00;Grote en de Kleine Beer;1702CB;HEERHUGOWAARD;398;Heerhugowaard;Noord-Holland;Bo;Openbaar;41364;379,578571428571;140
20161001;13QE;00;Daalhuizen;6881LZ;VELP GLD;275;Rheden;Gelderland;Bo;Openbaar;41617;600,299093655589;331
20161001;13QG;00;Basisschool de Rolpaal;8356DB;BLOKZIJL;1708;Steenwijkerland;Overijssel;Bo;Openbaar;41816;1189,90909090909;44
20161001;13QJ;00;OBS De Opslach;8801ER;FRANEKER;70;Franekeradeel;Friesland;Bo;Openbaar;41361;614,393518518518;216
20161001;13QL;00;BS De Beelen;9356CZ;TOLBERT;22;Leek;Groningen;Bo;Openbaar;41846;898,331395348837;172
20161001;13QM;00;Europaschool;4505AP;ZUIDZANDE;1714;Sluis;Zeeland;Bo;Openbaar;41637;2652,25581395349;43
20161001;13QN;00;De Vierambacht;3023TM;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;889,432270916335;502
20161001;13QO;00;Obs de Braskorf;9646DC;VEENDAM;47;Veendam;Groningen;Bo;Openbaar;41780;879,405633802817;355
20161001;13QP;00;Basissch de Gielguorde;9022AN;MANTGUM;140;Littenseradiel;Friesland;Bo;Openbaar;41856;154,035087719298;114
20161001;13QS;00;het P@rk;6971CN;BRUMMEN;213;Brummen;Gelderland;Bo;Openbaar;41566;189,072961373391;233
20161001;13QU;00;De Bolster;9261ZH;EASTERMAR;737;Tytsjerksteradiel;Friesland;Bo;Openbaar;41735;254,6;30
20161001;13QV;00;Vensterschool Noordwolde;8391BG;NOORDWOLDE FR;98;Weststellingwerf;Friesland;Bo;Openbaar;41631;477,504901960784;205
20161001;13QZ;00;Parkschool;2624RZ;DELFT;503;Delft;Zuid-Holland;Bo;Openbaar;41441;1558,78644067797;299
20161001;13RA;00;Bs. Strijp Dorp;5651EN;EINDHOVEN;772;Eindhoven;Noord-Brabant;Bo;Openbaar;41248;1292,93661971831;143
20161001;13RB;00;De Bosweide;2987EB;RIDDERKERK;597;Ridderkerk;Zuid-Holland;Bo;Openbaar;42709;783,6925795053;283
20161001;13RD;00;Geert Holle;1647MD;BERKHOUT;1598;Koggenland;Noord-Holland;Bo;Openbaar;41421;378,92;175
20161001;13RF;00;Basissch de Rietschoof;4184EE;OPIJNEN;304;Neerijnen;Gelderland;Bo;Openbaar;41561;119,625;64
20161001;13RI;00;Basisschool Anne Frank;3353VH;PAPENDRECHT;590;Papendrecht;Zuid-Holland;Bo;Openbaar;41560;1354,63730569948;193
20161001;13RO;00;Mobiel;1107EZ;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Samenwerking PC, RK;43864;987,115702479339;243
20161001;13RP;00;Oranjeschool v Basissond;3073JM;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Protestants-Christelijk;47595;1962,60165975104;244
20161001;13RQ;00;RK BS Pieter Wijten;5143CZ;WAALWIJK;867;Waalwijk;Noord-Brabant;Bo;Rooms-Katholiek;71008;257,49504950495;101
20161001;13RS;00;RK Montessorisch v Bso;3581RP;UTRECHT;344;Utrecht;Utrecht;Bo;Rooms-Katholiek;77195;1696,8164556962;317
20161001;13RU;00;Patrimoniumschool;3904AA;VEENENDAAL;345;Veenendaal;Utrecht;Bo;Protestants-Christelijk;70085;611,260586319218;308
20161001;13RX;00;Pr Willem Alexandersch;2694BW;'S-GRAVENZANDE;1783;Westland;Zuid-Holland;Bo;Protestants-Christelijk;41454;445,433090024331;411
20161001;13RY;00;J.H. Snijdersschool;2282HM;RIJSWIJK ZH;603;Rijswijk;Zuid-Holland;Bo;Protestants-Christelijk;20281;939,379310344828;407
20161001;13RZ;00;Basisschool Juliana;7462XC;RIJSSEN;1742;Rijssen-Holten;Overijssel;Bo;Protestants-Christelijk;77196;1045,10695187166;748
20161001;13SB;00;Gr v Prinsterer Basissch;3731HB;DE BILT;310;De Bilt;Utrecht;Bo;Protestants-Christelijk;41794;719,240174672489;229
20161001;13SE;00;RK Bs de Zevenster;3892CA;ZEEWOLDE;50;Zeewolde;Flevoland;Bo;Rooms-Katholiek;30357;804,666666666667;66
20161001;13SF;00;Kon Wilhelminaschool;2231CX;RIJNSBURG;537;Katwijk;Zuid-Holland;Bo;Protestants-Christelijk;80095;61,1160949868074;379
20161001;13SI;00;De Hille;4535EV;TERNEUZEN;715;Terneuzen;Zeeland;Bo;Protestants-Christelijk;41241;481,256198347107;121
20161001;13SJ;00;O.B.S. MST. K.J. Dijkstra;8424PJ;ELSLOO FR;85;Ooststellingwerf;Friesland;Bo;Openbaar;41631;2162,40350877193;57
20161001;13SN;00;Basisschool de Develhoek;3335BE;ZWIJNDRECHT;642;Zwijndrecht;Zuid-Holland;Bo;Openbaar;42709;434,845697329377;337
20161001;13SP;00;Obs 't Kraaienest;1943MH;BEVERWIJK;375;Beverwijk;Noord-Holland;Bo;Openbaar;41375;865,442148760331;242
20161001;13SQ;00;Obs Zuuk;8161RJ;EPE;232;Epe;Gelderland;Bo;Openbaar;41345;1487,68421052632;57
20161001;13ST;00;OBS t Geuzennest;4521AA;BIERVLIET;715;Terneuzen;Zeeland;Bo;Openbaar;40803;855,481818181818;110
20161001;13SX;00;Basisschoo lVlieger Tsjerne;8401NN;GORREDIJK;86;Opsterland;Friesland;Bo;Openbaar;41806;106,72864321608;199
20161001;13SY;00;WereldKidz Koppel;3704KC;ZEIST;355;Zeist;Utrecht;Bo;Openbaar;41496;1772,18181818182;121
20161001;13SY;01;Basisschool de Koppel;3711BP;AUSTERLITZ;355;Zeist;Utrecht;Bo;Openbaar;41496;91,5875;80
20161001;13TA;00;KC Bamboe;2544AH;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Rooms-Katholiek;20281;1855,98780487805;330
20161001;13TB;00;CBS De Koning;7545WP;ENSCHEDE;153;Enschede;Overijssel;Bo;Protestants-Christelijk;24844;499,776397515528;165
20161001;13TG;00;Basisschool de Bron;3204GS;SPIJKENISSE;1930;Nissewaard;Zuid-Holland;Bo;Protestants-Christelijk;45917;715,955882352941;205
20161001;13TJ;00;CBS Op de Wieken;8309AM;TOLLEBEEK;171;Noordoostpolder;Flevoland;Bo;Protestants-Christelijk;52274;68,43125;160
20161001;13TK;00;Chr Basisschool De Polle;7671PH;VRIEZENVEEN;1700;Twenterand;Overijssel;Bo;Protestants-Christelijk;61751;1656,18867924528;53
20161001;13TM;00;Timotheusschool;1067JM;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;81316;759,090725806452;498
20161001;13TN;00;Bs Karel de Grote;5653BB;EINDHOVEN;772;Eindhoven;Noord-Brabant;Bo;Protestants-Christelijk;40378;1085,22727272727;176
20161001;13TP;00;De Ark;2023EA;HAARLEM;392;Haarlem;Noord-Holland;Bo;Protestants-Christelijk;85255;328,87338501292;774
20161001;13TQ;00;Basisschool de Wegwijzer;8265ED;KAMPEN;166;Kampen;Overijssel;Bo;Protestants-Christelijk;41125;904,912087912088;91
20161001;13TR;00;Bs md Bijbel De Akker;3881XR;PUTTEN;273;Putten;Gelderland;Bo;Protestants-Christelijk;40862;377,238317757009;214
20161001;13TT;00;Obs de Tolter;7943LD;MEPPEL;119;Meppel;Drenthe;Bo;Openbaar;41629;502,730769230769;156
20161001;13TU;00;Willem Lodewijck;9545PA;BOURTANGE;48;Vlagtwedde;Groningen;Bo;Openbaar;10925;907,352941176471;63
20161001;13TX;00;Het Palet;2405CS;ALPHEN AAN DEN RIJN;484;Alphen aan den Rijn;Zuid-Holland;Bo;Openbaar;41431;718,216216216216;111
20161001;13TY;00;De Tweemaster;9602TC;HOOGEZAND;18;Hoogezand-Sappemeer;Groningen;Bo;Openbaar;10426;119,497409326425;193
20161001;13UB;00;BS Graaf Reinald;4207MT;GORINCHEM;512;Gorinchem;Zuid-Holland;Bo;Openbaar;41386;315,583333333333;216
20161001;13UC;00;Obs de Flint;9312TA;NIETAP;1699;Noordenveld;Drenthe;Bo;Openbaar;11711;443,157894736842;76
20161001;13UD;00;Obs de Moespot;4003TG;TIEL;281;Tiel;Gelderland;Bo;Openbaar;41876;1337,94152046784;342
20161001;13UE;00;De Helix;1706AA;HEERHUGOWAARD;398;Heerhugowaard;Noord-Holland;Bo;Openbaar;41364;1174,39175257732;97
20161001;13UI;00;De Tandem;7608CL;ALMELO;141;Almelo;Overijssel;Bo;Openbaar;41522;5472,97196261682;431
20161001;13UJ;00;Bs Koningin Wilhelmina;2941XH;LEKKERKERK;1931;Krimpenerwaard;Zuid-Holland;Bo;Openbaar;41401;160,818181818182;253
20161001;13UL;00;Apollo;7904LW;HOOGEVEEN;118;Hoogeveen;Drenthe;Bo;Openbaar;42557;208,789772727273;176
20161001;13UO;00;OBS De Noorderbreedte;9645PK;VEENDAM;47;Veendam;Groningen;Bo;Openbaar;41780;702,018633540373;161
20161001;13UP;00;Basisschool de Folefinne;9021CT;EASTERWIERRUM;140;Littenseradiel;Friesland;Bo;Openbaar;41856;138,615384615385;39
20161001;13UR;00;Meester G. Propschool;7241HB;LOCHEM;262;Lochem;Gelderland;Bo;Openbaar;42561;307,541958041958;286
20161001;13UV;00;De Oerstek;9257WE;NOARDBURGUM;737;Tytsjerksteradiel;Friesland;Bo;Openbaar;41735;0;46
20161001;13UW;00;Basisschool de Striepe;8474CE;OLDEHOLTPADE;98;Weststellingwerf;Friesland;Bo;Openbaar;41631;919,152941176471;85
20161001;13UX;00;Obs Piet Hein;1181XW;AMSTELVEEN;362;Amstelveen;Noord-Holland;Bo;Openbaar;41580;1050,54028436019;633
20161001;13VC;00;OBS de Huet;7006DG;DOETINCHEM;222;Doetinchem;Gelderland;Bo;Openbaar;41371;508,876404494382;178
20161001;13VG;00;Het Anker;3274CD;HEINENOORD;585;Binnenmaas;Zuid-Holland;Bo;Openbaar;41444;329,333333333333;63
20161001;13VH;00;Pro Rege school;1065JX;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;81316;1067,51657940663;575
20161001;13VI;00;Het Stroomdal;8032CG;ZWOLLE;193;Zwolle;Overijssel;Bo;Protestants-Christelijk;40934;695,420382165605;157
20161001;13VN;00;De Trompetvogel;3435EP;NIEUWEGEIN;356;Nieuwegein;Utrecht;Bo;Protestants-Christelijk;41528;302,053097345133;226
20161001;13VQ;00;"Christelijke BS ""Melodie""";2287BS;RIJSWIJK ZH;603;Rijswijk;Zuid-Holland;Bo;Protestants-Christelijk;20281;2004,42307692308;286
20161001;13VR;00;Basisschool Wilhelmina;7462AA;RIJSSEN;1742;Rijssen-Holten;Overijssel;Bo;Protestants-Christelijk;77196;692,56157635468;206
20161001;13VS;00;De Rietakker;3732AN;DE BILT;310;De Bilt;Utrecht;Bo;Protestants-Christelijk;41794;826,215596330275;218
20161001;13VY;00;Basisschool Emmaschool;8331CC;STEENWIJK;1708;Steenwijkerland;Overijssel;Bo;Openbaar;41816;2083;58
20161001;13WB;00;Bs De Twee Wieken;3334EH;ZWIJNDRECHT;642;Zwijndrecht;Zuid-Holland;Bo;Openbaar;42709;545,557432432432;296
20161001;13WC;00;Obs Tweespan;3218XA;HEENVLIET;1930;Nissewaard;Zuid-Holland;Bo;Openbaar;41570;3492,55882352941;68
20161001;13WE;00;OBS Gildeschool;8161HG;EPE;232;Epe;Gelderland;Bo;Openbaar;41345;487,772486772487;190
20161001;13WI;00;OBS St@mperius;4475AL;WILHELMINADORP;664;Goes;Zeeland;Bo;Openbaar;41670;781,508196721311;61
20161001;13WM;00;Jeroen;2524CK;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Rooms-Katholiek;20281;427,165394402036;397
20161001;13WQ;00;Basisschool het Baken;3206HK;SPIJKENISSE;1930;Nissewaard;Zuid-Holland;Bo;Protestants-Christelijk;45917;242,046391752577;194
20161001;13WR;00;Bs De Kleine Wereld;6533KG;NIJMEGEN;268;Nijmegen;Gelderland;Bo;Rooms-Katholiek;47100;1166,39898989899;198
20161001;13WS;00;Mgr Bekkersschool;2624ZA;DELFT;503;Delft;Zuid-Holland;Bo;Rooms-Katholiek;40928;237,328358208955;134
20161001;13WT;00;CBS Klimop;8308AL;NAGELE;171;Noordoostpolder;Flevoland;Bo;Protestants-Christelijk;52274;244,62962962963;54
20161001;13WU;00;De Regenboog;1107NE;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Rooms-Katholiek;41023;1330,99099099099;225
