PEILDATUM;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;AFSTAND;LEERLINGEN
20151001;16MB;00;OBS Het Palet;8932BR;LEEUWARDEN;80;Leeuwarden;Friesland;Bo;Openbaar;41850;496,817733990148;204
20151001;16MC;00;Daltonbasisschool De AkkerDijk;1445HC;PURMEREND;439;Purmerend;Noord-Holland;Bo;Openbaar;42558;864,084541062802;414
20151001;16MD;00;De Driemaster;8225AG;LELYSTAD;995;Lelystad;Flevoland;Bo;Openbaar;42552;846,120622568093;257
20151001;16MI;00;obs De Markesteen;8016AX;ZWOLLE;193;Zwolle;Overijssel;Bo;Openbaar;42623;672,575163398693;153
20151001;16ML;00;BS Klaverweide;1357CM;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;811,215189873418;237
20151001;16MO;00;RK Basissch Mgr Huibers;2034RM;HAARLEM;392;Haarlem;Noord-Holland;Bo;Rooms-Katholiek;83163;791,048192771084;249
20151001;16MS;00;BS Aldoende;1161AP;ZWANENBURG;394;Haarlemmermeer;Noord-Holland;Bo;Openbaar;13622;1975,78205128205;78
20151001;16MW;00;St Rosa-School;1031CB;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Rooms-Katholiek;41023;451,672955974843;159
20151001;16MX;00;RK BS Het Kompas;1826CG;ALKMAAR;361;Alkmaar;Noord-Holland;Bo;Rooms-Katholiek;60997;914,865814696486;626
20151001;16NB;00;De Tjotter;8245ER;LELYSTAD;995;Lelystad;Flevoland;Bo;Openbaar;42552;768,104508196721;488
20151001;16NC;00;Obs Molenbeek;7548AH;ENSCHEDE;153;Enschede;Overijssel;Bo;Openbaar;41565;1420,35887096774;251
20151001;16ND;00;OBS De Baanbreker;2728AG;ZOETERMEER;637;Zoetermeer;Zuid-Holland;Bo;Openbaar;41390;650,930555555556;288
20151001;16NF;00;OBS De Expeditie;9736PB;GRONINGEN;14;Groningen;Groningen;Bo;Openbaar;42510;599,008403361345;119
20151001;16NG;00;O.B.S. De Piramide;2035CT;HAARLEM;392;Haarlem;Noord-Holland;Bo;Openbaar;41853;677,812672176309;364
20151001;16NG;01;De Piramide;2034BC;HAARLEM;392;Haarlem;Noord-Holland;Bo;Openbaar;41853;42,9454545454545;165
20151001;16NM;00;OBS Overvecht;3561JK;UTRECHT;344;Utrecht;Utrecht;Bo;Openbaar;41400;1371,53846153846;626
20151001;16NN;00;BS De Bosrank;2134SB;HOOFDDORP;394;Haarlemmermeer;Noord-Holland;Bo;Openbaar;13622;123,219298245614;114
20151001;16NP;00;De Saffier;1015MH;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Rooms-Katholiek;41023;1852,47872340426;94
20151001;16NR;00;De Hasselbraam;7823NN;EMMEN;114;Emmen;Drenthe;Bo;Openbaar;10249;115,372;251
20151001;16NS;00;obs Eestroom Brandemeer;8918CT;LEEUWARDEN;80;Leeuwarden;Friesland;Bo;Openbaar;41850;811,908695652174;230
20151001;16NU;00;De Finnjol;8243GR;LELYSTAD;995;Lelystad;Flevoland;Bo;Openbaar;42552;852,441666666667;120
20151001;16NV;00;OPB De Bothoven;7511ZG;ENSCHEDE;153;Enschede;Overijssel;Bo;Openbaar;41565;1340,175;161
20151001;16NZ;00;Het Pluspunt;3262ND;OUD-BEIJERLAND;584;Oud-Beijerland;Zuid-Holland;Sbo;Openbaar;41444;6893,84693877551;98
20151001;16OC;00;OBS De Flierefluiter;1352GW;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;985,579196217494;423
20151001;16OH;00;SSBO De Windroos;3902XX;VEENENDAAL;345;Veenendaal;Utrecht;Sbo;Protestants-Christelijk;41154;2959,80833333333;120
20151001;16OJ;00;ZMOK Sch Dr Dqr M Houwer;3815VG;AMERSFOORT;307;Amersfoort;Utrecht;So;Openbaar;41208;6695,78571428571;126
20151001;16OJ;00;ZMOK Sch Dr Dqr M Houwer;3815VG;AMERSFOORT;307;Amersfoort;Utrecht;Vso;Openbaar;41208;10020,8897058824;136
20151001;16OJ;01;Mulock Houwerschool;3853JE;ERMELO;233;Ermelo;Gelderland;Vso;Openbaar;41208;8343,93571428571;140
20151001;16OJ;03;de Tinne;3815BA;AMERSFOORT;307;Amersfoort;Utrecht;Vso;Openbaar;41208;12276,867768595;121
20151001;16OJ;04;ZMOK Sch Dr Dqr M Houwer;1271AA;HUIZEN;406;Huizen;Noord-Holland;Vso;Openbaar;41208;6089;60
20151001;16OU;00;SSBO Het Springtij;4335XG;MIDDELBURG;687;Middelburg;Zeeland;Sbo;Algemeen bijzonder;40876;2667,44943820225;89
20151001;16OU;01;SSBO Het Springtij;4384KS;VLISSINGEN;718;Vlissingen;Zeeland;Sbo;Algemeen bijzonder;40876;1896,31313131313;99
20151001;16OY;00;SSBO De Wissel;5461GS;VEGHEL;860;Veghel;Noord-Brabant;Sbo;Rooms-Katholiek;73712;3772,79141104294;163
20151001;16PB;00;ZMLK Sch St Jan Baptist;6466HV;KERKRADE;928;Kerkrade;Limburg;So;Algemeen bijzonder;41516;4744,60759493671;79
20151001;16PB;00;ZMLK Sch St Jan Baptist;6466HV;KERKRADE;928;Kerkrade;Limburg;Vso;Algemeen bijzonder;41516;4534,46590909091;88
20151001;16PD;00;SSBO De Opstap;5913GB;VENLO;983;Venlo;Limburg;Sbo;Rooms-Katholiek;41018;2838,31147540984;61
20151001;16QF;00;De Toekomst;6718ZE;EDE GLD;228;Ede;Gelderland;Vso;Protestants-Christelijk;40631;6476,28682170543;129
20151001;16QI;00;Belle van Zuylen;3555GS;UTRECHT;344;Utrecht;Utrecht;Sbo;Protestants-Christelijk;62662;1421,33707865169;89
20151001;16QL;00;Kristallis;6533GV;NIJMEGEN;268;Nijmegen;Gelderland;Vso;Protestants-Christelijk;40367;13401,4383561644;438
20151001;16QL;01;De Hunnerberg / De Maasberg;6522CH;NIJMEGEN;268;Nijmegen;Gelderland;Vso;Protestants-Christelijk;40367;19701,1555555556;47
20151001;16QX;00;G J Vd Ploegsch V BUO;7901GK;HOOGEVEEN;118;Hoogeveen;Drenthe;So;Algemeen bijzonder;41414;5663,34285714286;35
20151001;16QX;00;G J Vd Ploegsch V BUO;7901GK;HOOGEVEEN;118;Hoogeveen;Drenthe;Vso;Algemeen bijzonder;41414;6850,05952380952;84
20151001;16RC;00;SSBO Het Mozaiek;2582EC;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Sbo;Protestants-Christelijk;70176;2885,73170731707;82
20151001;16SM;00;SBO Laurens-Cupertino;3074BC;ROTTERDAM;599;Rotterdam;Zuid-Holland;Sbo;Rooms-Katholiek;24597;1973,2614379085;154
20151001;16SO;00;Mytylschool;5629CC;EINDHOVEN;772;Eindhoven;Noord-Brabant;So;Rooms-Katholiek;72905;11659,9677419355;93
20151001;16SO;00;Mytylschool;5629CC;EINDHOVEN;772;Eindhoven;Noord-Brabant;Vso;Rooms-Katholiek;72905;12866,1927710843;83
20151001;16SQ;00;SBO De Delta;2685RS;POELDIJK;1783;Westland;Zuid-Holland;Sbo;Rooms-Katholiek;20671;2702,64705882353;17
20151001;16TF;00;De Rank;9201JE;DRACHTEN;90;Smallingerland;Friesland;So;Protestants-Christelijk;42665;7466,50847457627;59
20151001;16TH;00;SBO De Klimboom;8303ZR;EMMELOORD;171;Noordoostpolder;Flevoland;Sbo;Protestants-Christelijk;52274;5261,85496183206;131
20151001;16TL;00;PC ZMLK Sch De Lelie;3842DP;HARDERWIJK;243;Harderwijk;Gelderland;So;Protestants-Christelijk;41671;8232,80701754386;57
20151001;16TL;00;PC ZMLK Sch De Lelie;3842DP;HARDERWIJK;243;Harderwijk;Gelderland;Vso;Protestants-Christelijk;41671;5987,93333333333;60
20151001;16TL;01;PC ZMLK Sch De Lelie;3853HL;ERMELO;233;Ermelo;Gelderland;So;Protestants-Christelijk;41671;7762;10
20151001;16TL;01;PC ZMLK Sch De Lelie;3853HL;ERMELO;233;Ermelo;Gelderland;Vso;Protestants-Christelijk;41671;11823,1;20
20151001;16UA;00;OBS De Iemenkorf;7823GD;EMMEN;114;Emmen;Drenthe;Bo;Openbaar;10249;209,830508474576;179
20151001;16UB;00;OBS De Vosseburcht;8913HK;LEEUWARDEN;80;Leeuwarden;Friesland;Bo;Openbaar;41850;1231,20600858369;233
20151001;16UC;00;OBS De Boemerang;1445HC;PURMEREND;439;Purmerend;Noord-Holland;Bo;Openbaar;42558;759,201298701299;154
20151001;16UD;00;De Triangel;8243KW;LELYSTAD;995;Lelystad;Flevoland;Bo;Openbaar;42552;606,666666666667;129
20151001;16UE;00;OBS Het Stadsveld;7545KJ;ENSCHEDE;153;Enschede;Overijssel;Bo;Openbaar;41565;190,2875;240
20151001;16UG;00;De Pendinghe;9741EW;GRONINGEN;14;Groningen;Groningen;Bo;Openbaar;42510;533,471428571429;210
20151001;16UJ;00;Obs Zandloper;1831CC;KOEDIJK;361;Alkmaar;Noord-Holland;Bo;Openbaar;42514;1261,1096345515;301
20151001;16UK;00;OBS De Wierwinde;1353JJ;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;319,692307692308;156
20151001;16UM;00;BS Tijl Uilenspiegel;5751JB;DEURNE;762;Deurne;Noord-Brabant;Bo;Rooms-Katholiek;41223;640,25;224
20151001;16UN;00;Basisschool 't Spoor;6222CW;MAASTRICHT;935;Maastricht;Limburg;Bo;Rooms-Katholiek;41373;76,8064516129032;155
20151001;16UO;00;Basisschool De Kameleon;3532HK;UTRECHT;344;Utrecht;Utrecht;Bo;Rooms-Katholiek;77195;417,861111111111;324
20151001;16UP;00;Basisschool De Bogaard;5371BB;RAVENSTEIN;828;Oss;Noord-Brabant;Bo;Rooms-Katholiek;48348;79,9668246445498;211
20151001;16UQ;00;Basisschool Op Dreef;4527CD;AARDENBURG;1714;Sluis;Zeeland;Bo;Rooms-Katholiek;37299;1095,84615384615;106
20151001;16US;00;cbs De Crangeborg;9921PK;STEDUM;24;Loppersum;Groningen;Bo;Protestants-Christelijk;41558;250,212765957447;47
20151001;16UU;00;Brede School D n Bogerd;5753GN;DEURNE;762;Deurne;Noord-Brabant;Bo;Rooms-Katholiek;41223;161,690647482014;279
20151001;16UV;00;RK Basissch Langeberg;6445CW;BRUNSSUM;899;Brunssum;Limburg;Bo;Rooms-Katholiek;41516;510,801619433198;249
20151001;16UW;00;Pnielschool;3075AG;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Protestants-Christelijk;47595;1235,3967611336;250
20151001;16UZ;00;Sint Maarten Basissch;8701EW;BOLSWARD;1900;Súdwest-Fryslân;Friesland;Bo;Rooms-Katholiek;41000;502,817582417582;455
20151001;16VG;00;De Opperd;2544GJ;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;So;Rooms-Katholiek;20281;5474,78313253012;83
20151001;16VH;00;Gooilandschool;1405JB;BUSSUM;381;Bussum;Noord-Holland;Bo;Algemeen bijzonder;34230;650,710144927536;414
20151001;16VR;00;BS St Willibrordus;5087BN;DIESSEN;798;Hilvarenbeek;Noord-Brabant;Bo;Rooms-Katholiek;40941;67,4817518248175;277
20151001;16VT;00;BS H Hart V Jezus;8152BM;LEMELERVELD;148;Dalfsen;Overijssel;Bo;Rooms-Katholiek;40888;1044,21243523316;193
20151001;16VU;00;Basissch Anne Frank;6229AV;MAASTRICHT;935;Maastricht;Limburg;Bo;Rooms-Katholiek;41373;289,431472081218;197
20151001;16VV;00;St Jozef School;3791AR;ACHTERVELD;327;Leusden;Utrecht;Bo;Rooms-Katholiek;65768;957,154320987654;162
20151001;16WB;00;Basisschool Reuzepas;6164CK;GELEEN;1883;Sittard-Geleen;Limburg;Bo;Rooms-Katholiek;40987;1191,45945945946;187
20151001;16WC;00;SBO Sprankel;5223KE;'S-HERTOGENBOSCH;796;'s-Hertogenbosch;Noord-Brabant;Sbo;Rooms-Katholiek;74049;3336,01481481481;136
20151001;16WG;00;Oranje Nassauschool;3315AT;DORDRECHT;505;Dordrecht;Zuid-Holland;Bo;Protestants-Christelijk;83864;243,140909090909;220
20151001;16WH;00;De Eshof;2552KL;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Protestants-Christelijk;70176;635,540372670807;161
20151001;16WI;00;PCBS De Parel;8084XE;'T HARDE;230;Elburg;Gelderland;Bo;Protestants-Christelijk;42596;169,724832214765;299
20151001;16WL;00;Kennedy Basisschool;7681AL;VROOMSHOOP;1700;Twenterand;Overijssel;Bo;Protestants-Christelijk;99594;84,1034482758621;116
20151001;16WN;00;OBS op 't Veld;7826EP;EMMEN;114;Emmen;Drenthe;Bo;Openbaar;10249;450,885245901639;62
20151001;16WP;00;Het Spectrum;8225MA;LELYSTAD;995;Lelystad;Flevoland;Bo;Openbaar;42552;587,779220779221;77
20151001;16WQ;00;OBS Roombeek;7523BJ;ENSCHEDE;153;Enschede;Overijssel;Bo;Openbaar;41565;627,619266055046;220
20151001;16WT;00;De Molenwiek Dalton;2036GV;HAARLEM;392;Haarlem;Noord-Holland;Bo;Openbaar;41853;871,706498951782;482
20151001;16WT;01;De Molenwiek Montessori;2036AK;HAARLEM;392;Haarlem;Noord-Holland;Bo;Openbaar;41853;1495,14450867052;173
20151001;16WU;00;OBS De Kennemerpoort;1814EC;ALKMAAR;361;Alkmaar;Noord-Holland;Bo;Openbaar;42514;1066,58445440957;669
20151001;16WW;00;OBS KlimOp;1689NW;ZWAAG;405;Hoorn;Noord-Holland;Bo;Openbaar;41772;415,969696969697;99
20151001;16WZ;00;Chr Basissch De Akker;3081PE;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Protestants-Christelijk;47595;661,126666666667;457
20151001;16XC;00;RK Basissch Veronica;2011CR;HAARLEM;392;Haarlem;Noord-Holland;Bo;Rooms-Katholiek;83163;1233,90092879257;323
20151001;16XK;00;RK BS Baardwijk;5142WX;WAALWIJK;867;Waalwijk;Noord-Brabant;Bo;Rooms-Katholiek;71008;133,187022900763;262
20151001;16XM;00;Julianaschool;3319TB;DORDRECHT;505;Dordrecht;Zuid-Holland;Bo;Protestants-Christelijk;83864;730,525423728814;295
20151001;16XN;00;Prof Mr A Anema Basissch;2543BH;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Protestants-Christelijk;70176;518,15503875969;387
20151001;16XP;00;Oranjeschool;7681DN;VROOMSHOOP;1700;Twenterand;Overijssel;Bo;Protestants-Christelijk;99594;283,046692607004;257
20151001;16XQ;00;OBS De Brink;7812PK;EMMEN;114;Emmen;Drenthe;Bo;Openbaar;10249;5857,53086419753;252
20151001;16XS;00;De Tjalk;8232LT;LELYSTAD;995;Lelystad;Flevoland;Bo;Openbaar;42552;1556,85087719298;344
20151001;16XT;00;OBS Glanerbrug-Noord;7532XJ;ENSCHEDE;153;Enschede;Overijssel;Bo;Openbaar;41565;1743,47572815534;115
20151001;16XX;00;BS Combinatie 70;3036PV;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;300,894736842105;114
20151001;16XY;00;Obs Nicolaas Beets;1817HJ;ALKMAAR;361;Alkmaar;Noord-Holland;Bo;Openbaar;42514;647,5825;401
20151001;16XY;03;Obs Nicolaas Beets;1816JZ;ALKMAAR;361;Alkmaar;Noord-Holland;Bo;Openbaar;42514;748,193548387097;63
20151001;16YA;00;Het Ooievaarsnest;1689EB;ZWAAG;405;Hoorn;Noord-Holland;Bo;Openbaar;41772;570,647435897436;468
20151001;16YB;00;Chr Basissch De Sleutel;3073ED;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Protestants-Christelijk;47595;1422,92796610169;239
20151001;16YE;00;icbs. Wormer Wieken;1531PS;WORMER;880;Wormerland;Noord-Holland;Bo;Samenwerking PC, RK;41251;186,971698113208;212
20151001;16YF;00;RK BS De Egelantier;2191BP;DE ZILK;576;Noordwijkerhout;Zuid-Holland;Bo;Rooms-Katholiek;40967;775,686390532544;169
20151001;16YG;00;Beatrixschool;3319RN;DORDRECHT;505;Dordrecht;Zuid-Holland;Bo;Protestants-Christelijk;83864;581,425531914894;329
20151001;16YJ;00;Basisschool De Linde;7681RA;VROOMSHOOP;1700;Twenterand;Overijssel;Bo;Protestants-Christelijk;99594;75,0545454545454;55
20151001;16YK;00;OBS De Barg;7812MD;EMMEN;114;Emmen;Drenthe;Bo;Openbaar;10249;93,8415841584158;102
20151001;16YM;00;De Brink;8225SC;LELYSTAD;995;Lelystad;Flevoland;Bo;Openbaar;42552;496,876404494382;90
20151001;16YQ;00;OBS De Spaarne-School;2063JK;SPAARNDAM GEM. HAARLEM;392;Haarlem;Noord-Holland;Bo;Openbaar;41853;1671,82442748092;131
20151001;16YS;00;Samenspel;1324RL;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;1246,5;152
20151001;16YS;01;Samenspel 1;1324BH;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;388,277777777778;144
20151001;16YT;00;BS De Bussel;1695HZ;BLOKKER;405;Hoorn;Noord-Holland;Bo;Openbaar;41772;540,520547945206;146
20151001;16YU;00;Chr BS Willem van Oranje;3074PG;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Protestants-Christelijk;47595;512,936936936937;224
20151001;16YW;00;Basissch De Vliedberg;3068GN;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;335,436293436293;260
20151001;16YX;00;RK Basissch Prinsenhof;2211AB;NOORDWIJKERHOUT;576;Noordwijkerhout;Zuid-Holland;Bo;Rooms-Katholiek;40967;372,559912854031;459
20151001;16YZ;00;Basisschool Nieuwoord;7681HD;VROOMSHOOP;1700;Twenterand;Overijssel;Bo;Protestants-Christelijk;99594;167,094117647059;255
20151001;16ZB;00;OBS De Wielen;8925GZ;LEEUWARDEN;80;Leeuwarden;Friesland;Bo;Openbaar;41850;1236,77192982456;342
20151001;16ZC;00;De Poolster;8226BA;LELYSTAD;995;Lelystad;Flevoland;Bo;Openbaar;42552;1444,34210526316;115
20151001;16ZD;00;OBS Europa;7543ZJ;ENSCHEDE;153;Enschede;Overijssel;Bo;Openbaar;41565;1612,22222222222;118
20151001;16ZF;00;OBS De Peppelaer;2013PW;HAARLEM;392;Haarlem;Noord-Holland;Bo;Openbaar;41853;421,457725947522;344
20151001;16ZG;00;OBS De Achtbaan;1324VD;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;605,272727272727;154
20151001;16ZH;00;Wereldwijzer;1628DJ;HOORN NH;405;Hoorn;Noord-Holland;Bo;Openbaar;41772;119,26;150
20151001;16ZJ;00;RK.Bs.OLV van Fatima;4702GW;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;490,829090909091;275
20151001;16ZM;00;RK BS De Schakel;3191ED;HOOGVLIET ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;1341,5;118
20151001;16ZO;00;RK Basissch St Victor;2211LH;NOORDWIJKERHOUT;576;Noordwijkerhout;Zuid-Holland;Bo;Rooms-Katholiek;40967;515,45197740113;355
20151001;16ZP;00;Ds W E Den Hertog School;2552RA;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Protestants-Christelijk;70176;844,336956521739;276
20151001;16ZQ;00;OBS De Meent;7881EG;EMMER-COMPASCUUM;114;Emmen;Drenthe;Bo;Openbaar;10249;134,66;102
20151001;16ZS;00;De Sluis;8244AJ;LELYSTAD;995;Lelystad;Flevoland;Bo;Openbaar;42552;181,277777777778;234
20151001;16ZT;00;OBS Het Lang;7544XC;ENSCHEDE;153;Enschede;Overijssel;Bo;Openbaar;41565;2032,0495049505;203
20151001;16ZX;00;OBS De Kameleon;1316CS;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;1125,70454545455;92
20151001;16ZY;00;Openb Montessorischool;1628JG;HOORN NH;405;Hoorn;Noord-Holland;Bo;Openbaar;41772;604,5;87
20151001;16ZY;01;Montessorischool Hoorn;1621CR;HOORN NH;405;Hoorn;Noord-Holland;Bo;Openbaar;41772;1111,37451737452;259
20151001;16ZZ;00;RK BS Joseph;4702AZ;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;336,792857142857;140
20151001;17AB;00;RK BS Mr van Eijck;3079HK;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;562,49226006192;323
20151001;17AC;00;Lidwina-School;1098KM;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Rooms-Katholiek;41023;809,288770053476;561
20151001;17AE;00;De Bente OBS;7881HG;EMMER-COMPASCUUM;114;Emmen;Drenthe;Bo;Openbaar;10249;663,23275862069;116
20151001;17AH;00;OBS De Sterrensteen;9743EZ;GRONINGEN;14;Groningen;Groningen;Bo;Openbaar;42510;450,294117647059;323
20151001;17AM;00;RK Bs De Cortendijck;4706DZ;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;276,095890410959;74
20151001;17AP;00;Agnessch v Kath BSO;3071EE;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;671,989726027397;292
20151001;17AS;00;OBS De Helmerhoek;7546CL;ENSCHEDE;153;Enschede;Overijssel;Bo;Openbaar;41565;379,401960784314;102
20151001;17AV;00;BS De Argonaut;1317HP;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;932,01;200
20151001;17BB;00;BS Huibers;1065VT;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Rooms-Katholiek;41023;677,08947368421;190
20151001;17BC;00;OBS De Runde;7881HP;EMMER-COMPASCUUM;114;Emmen;Drenthe;Bo;Openbaar;10249;343,947826086957;117
20151001;17BH;00;Basisschool De Blokwei;4703AV;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;935,66;150
20151001;17BL;00;OBS De Dreef;7881KL;EMMER-COMPASCUUM;114;Emmen;Drenthe;Bo;Openbaar;10249;224,433333333333;60
20151001;17BP;00;BS De Zeetuin;1323AE;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;1040,62557077626;219
20151001;17BT;00;OBS Tuindorp;3571EN;UTRECHT;344;Utrecht;Utrecht;Bo;Openbaar;41400;305,697222222222;360
20151001;17BU;00;OBS Erica De Anbrenge;7887AD;ERICA;114;Emmen;Drenthe;Bo;Openbaar;10249;526,285714285714;119
20151001;17BW;00;OBS Karrepad;9715NR;GRONINGEN;14;Groningen;Groningen;Bo;Openbaar;42510;1114,50364963504;548
20151001;17BY;00;RK basisschool Het Talent;4707VK;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;319,808510638298;94
20151001;17CA;00;Witte Vrouwen-School;3572HD;UTRECHT;344;Utrecht;Utrecht;Bo;Openbaar;41400;256,613945578231;590
20151001;17CB;00;Meester Baars school;3078GS;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;781,991549295775;355
20151001;17CI;00;RK Bs Vondel;4707AG;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;118,455252918288;257
20151001;17CJ;00;De Ontdekking;7323MB;APELDOORN;200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;255,659793814433;97
20151001;17CL;00;OBS De Koekoek;3514TT;UTRECHT;344;Utrecht;Utrecht;Bo;Openbaar;41400;519,305882352941;340
20151001;17CM;00;RK BS De Regenboog;3077SB;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;306,497787610619;453
20151001;17CN;00;OBS De Planeet;7891CV;KLAZIENAVEEN;114;Emmen;Drenthe;Bo;Openbaar;10249;401,036363636364;55
20151001;17CT;00;RK Bs De Watermolen;4707JE;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;122,80303030303;66
20151001;17CU;00;PC BS De Ploeg;7327CA;APELDOORN;200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;259,077777777778;270
20151001;17CV;00;BS Dr D Bos;3515VB;UTRECHT;344;Utrecht;Utrecht;Bo;Openbaar;41400;555,696145124717;442
20151001;17CW;00;OBS De Spil;7891LA;KLAZIENAVEEN;114;Emmen;Drenthe;Bo;Openbaar;10249;283,608695652174;69
20151001;17CY;00;OBS SJ Bouma;9713VA;GRONINGEN;14;Groningen;Groningen;Bo;Openbaar;42510;1025,65413533835;133
20151001;17DA;00;Basisschool Digitalis;1314PE;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;873,785185185185;135
20151001;17DA;03;Basisschool Digitalis;1314PD;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;1541,90243902439;123
20151001;17DC;00;PC Basissch De Terebint;7326TH;APELDOORN;200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;477,855263157895;228
20151001;17DF;00;Theresiasch v KBSO;3073DZ;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;673,980295566502;205
20151001;17DG;00;OBS De Viersprong;7891PK;KLAZIENAVEEN;114;Emmen;Drenthe;Bo;Openbaar;10249;400,929411764706;171
20151001;17DI;00;Oosterhoogebrugschool;9731CB;GRONINGEN;14;Groningen;Groningen;Bo;Openbaar;42510;721,133995037221;403
20151001;17DK;00;De Tjasker;1333EB;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;779,271084337349;168
20151001;17DP;00;De Globetrotter;3072EA;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;255,046312178388;584
20151001;17DQ;00;OBS De Bascule;7833CH;NIEUW-AMSTERDAM;114;Emmen;Drenthe;Bo;Openbaar;10249;437,638961038961;385
20151001;17DR;00;Obs De Uitvinding;7533XK;ENSCHEDE;153;Enschede;Overijssel;Bo;Openbaar;41565;653,175675675676;74
20151001;17DV;00;BS De Kring;1333GS;ALMERE;34;Almere;Flevoland;Bo;Openbaar;41676;1776,53731343284;335
20151001;17DW;00;RK Bs Jeroen Bosch;4701KH;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;944,247252747253;364
20151001;17DX;00;PC Basisschool De Kring;7328CA;APELDOORN;200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;724,717261904762;336
20151001;17DZ;00;BS Prof Dr Ph Kohnstamm;3582HD;UTRECHT;344;Utrecht;Utrecht;Bo;Openbaar;41400;851,700980392157;408
20151001;17EA;00;Paus Joannessch v KBSO;3076RK;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;983,52719665272;480
20151001;17EB;00;OBS Lonneker;7524CK;ENSCHEDE;153;Enschede;Overijssel;Bo;Openbaar;41565;1222,375;136
20151001;17EC;00;BS Beijumkorf;9737HC;GRONINGEN;14;Groningen;Groningen;Bo;Openbaar;42510;546,670542635659;516
20151001;17EF;00;Basisschool De Vlindertuin;4702RG;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;671,282122905028;358
20151001;17EG;00;PC Basissch Kon Juliana;7315BG;APELDOORN;200;Apeldoorn;Gelderland;Bo;Protestants-Christelijk;82526;509,561538461538;130
20151001;17EH;00;OBS De Hoge Raven;3525AL;UTRECHT;344;Utrecht;Utrecht;Bo;Openbaar;41400;208,825174825175;286
20151001;17EI;00;Het Festijn v Kath Basisonderw;3075LN;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Rooms-Katholiek;24597;2762;1
