PEILDATUM_LEERLINGEN;PRIKDATUM_SCORES;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;LEERJAAR_8;ONTHEFFING_REDEN_ND;CET_AANTAL;CET_GEM;IEP_AANTAL;IEP_GEM;ROUTE8_AANTAL;ROUTE8_GEM
20160415;20160722;13PQ;00;Bs md Bijbel bij de Bron;3881BL;PUTTEN; 273;Putten;Gelderland;Bo;Protestants-Christelijk;40862;17;0;17;533,176470588235;0; ;0;
20160415;20160722;13PR;00;Prof. Dr. H. Kraemer;1068BZ;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;81316;27;1;26;531,230769230769;0; ;0;
20160415;20160722;13PS;00;OBS De Woldstroom;7942AH;MEPPEL; 119;Meppel;Drenthe;Bo;Openbaar;41629;22;0;0; ;0; ;22;196,681818181818
20160415;20160722;13PV;00;Prinses Margriet School;1788AT;JULIANADORP; 400;Den Helder;Noord-Holland;Bo;Openbaar;41858;41;0;41;533,707317073171;0; ;0;
20160415;20160722;13QB;00;De Poolster;9311VA;NIEUW-RODEN;1699;Noordenveld;Drenthe;Bo;Openbaar;11711;47;0;47;531,957446808511;0; ;0;
20160415;20160722;13QD;00;Grote en de Kleine Beer;1702CB;HEERHUGOWAARD; 398;Heerhugowaard;Noord-Holland;Bo;Openbaar;41364;23;0;0; ;23;77;0;
20160415;20160722;13QE;00;Daalhuizen;6881LZ;VELP GLD; 275;Rheden;Gelderland;Bo;Openbaar;41617;30;0;30;542,933333333333;0; ;0;
20160415;20160722;13QG;00;Basisschool de Rolpaal;8356DB;BLOKZIJL;1708;Steenwijkerland;Overijssel;Bo;Openbaar;41816;4;0;0; ;0; ;4;
20160415;20160722;13QJ;00;OBS De Opslach;8801ER;FRANEKER;  70;Franekeradeel;Friesland;Bo;Openbaar;41361;36;0;36;532,444444444444;0; ;0;
20160415;20160722;13QL;00;BS De Beelen;9356CZ;TOLBERT;  22;Leek;Groningen;Bo;Openbaar;41846;24;0;24;534,666666666667;0; ;0;
20160415;20160722;13QM;00;Europaschool;4505AP;ZUIDZANDE;1714;Sluis;Zeeland;Bo;Openbaar;41637;7;0;7;534,857142857143;0; ;0;
20160415;20160722;13QN;00;De Vierambacht;3023TM;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;50;0;50;527,76;0; ;0;
20160415;20160722;13QO;00;Obs de Braskorf;9646BA;VEENDAM;  47;Veendam;Groningen;Bo;Openbaar;41780;36;0;34;531,970588235294;1; ;0;
20160415;20160722;13QP;00;Basissch de Gielguorde;9022AN;MANTGUM; 140;Littenseradiel;Friesland;Bo;Openbaar;41856;20;0;20;535,45;0; ;0;
20160415;20160722;13QS;00;De Dobbelsteen;6971CN;BRUMMEN; 213;Brummen;Gelderland;Bo;Openbaar;41566;38;0;38;534,263157894737;0; ;0;
20160415;20160722;13QU;00;De Bolster;9261ZH;EASTERMAR; 737;Tytsjerksteradiel;Friesland;Bo;Openbaar;41735;3;0;3; ;0; ;0;
20160415;20160722;13QV;00;Vensterschool Noordwolde;8391BG;NOORDWOLDE FR;  98;Weststellingwerf;Friesland;Bo;Openbaar;41631;40;0;0; ;0; ;40;197,375
20160415;20160722;13QZ;00;Parkschool;2624RZ;DELFT; 503;Delft;Zuid-Holland;Bo;Openbaar;41441;30;4;0; ;26;73,8076923076923;0;
20160415;20160722;13RA;00;Bs. Strijp Dorp;5651EN;EINDHOVEN; 772;Eindhoven;Noord-Brabant;Bo;Openbaar;41248;12;0;0; ;12;61,8333333333333;0;
20160415;20160722;13RB;00;De Bosweide;2987EB;RIDDERKERK; 597;Ridderkerk;Zuid-Holland;Bo;Openbaar;42709;33;0;0; ;0; ;33;176,333333333333
20160415;20160722;13RD;00;Geert Holle;1647MD;BERKHOUT;1598;Koggenland;Noord-Holland;Bo;Openbaar;41421;23;1;0; ;22;75,5454545454545;0;
20160415;20160722;13RF;00;Basissch de Rietschoof;4184EE;OPIJNEN; 304;Neerijnen;Gelderland;Bo;Openbaar;41561;7;0;7;538,857142857143;0; ;0;
20160415;20160722;13RI;00;Basisschool Anne Frank;3353VH;PAPENDRECHT; 590;Papendrecht;Zuid-Holland;Bo;Openbaar;41560;19;0;0; ;19;73;0;
20160415;20160722;13RO;00;Mobiel;1107EZ;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Samenwerking PC, RK;43864;19;1;18;527,111111111111;0; ;0;
20160415;20160722;13RP;00;Oranjeschool v Basissond;3073JM;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Protestants-Christelijk;47595;26;3;23;528,869565217391;0; ;0;
20160415;20160722;13RQ;00;RK BS Pieter Wijten;5143CZ;WAALWIJK; 867;Waalwijk;Noord-Brabant;Bo;Rooms-Katholiek;71008;8;0;8;529,375;0; ;0;
20160415;20160722;13RS;00;RK Montessorisch v Bso;3581RP;UTRECHT; 344;Utrecht;Utrecht;Bo;Rooms-Katholiek;77195;53;0;0; ;53;84,5471698113208;0;
20160415;20160722;13RU;00;Patrimoniumschool;3904AA;VEENENDAAL; 345;Veenendaal;Utrecht;Bo;Protestants-Christelijk;70085;44;3;41;535,756097560976;0; ;0;
20160415;20160722;13RX;00;Pr Willem Alexandersch;2694BW;'S-GRAVENZANDE;1783;Westland;Zuid-Holland;Bo;Protestants-Christelijk;41454;39;0;39;530,358974358974;0; ;0;
20160415;20160722;13RY;00;J.H. Snijdersschool;2282HM;RIJSWIJK ZH; 603;Rijswijk;Zuid-Holland;Bo;Protestants-Christelijk;20281;40;0;0; ;0; ;40;198,1
20160415;20160722;13RZ;00;Basisschool Juliana;7462XC;RIJSSEN;1742;Rijssen-Holten;Overijssel;Bo;Protestants-Christelijk;77196;93;0;93;532,860215053763;0; ;0;
20160415;20160722;13SB;00;Gr v Prinsterer Basissch;3731HB;DE BILT; 310;De Bilt;Utrecht;Bo;Protestants-Christelijk;41794;31;0;31;536,612903225806;0; ;0;
20160415;20160722;13SE;00;RK Bs de Zevenster;3892CA;ZEEWOLDE;  50;Zeewolde;Flevoland;Bo;Rooms-Katholiek;30357;21;1;20;534,1;0; ;0;
20160415;20160722;13SF;00;Kon Wilhelminaschool;2231CX;RIJNSBURG; 537;Katwijk;Zuid-Holland;Bo;Protestants-Christelijk;80095;27;0;27;536,962962962963;0; ;0;
20160415;20160722;13SI;00;De Hille;4535EV;TERNEUZEN; 715;Terneuzen;Zeeland;Bo;Protestants-Christelijk;41241;26;0;26;535,846153846154;0; ;0;
20160415;20160722;13SJ;00;O.B.S. MST. K.J. Dijkstra;8424PJ;ELSLOO FR;  85;Ooststellingwerf;Friesland;Bo;Openbaar;41631;6;0;6;535,833333333333;0; ;0;
20160415;20160722;13SN;00;Basisschool de Develhoek;3335BE;ZWIJNDRECHT; 642;Zwijndrecht;Zuid-Holland;Bo;Openbaar;42709;29;0;0; ;29;79,8620689655172;0;
20160415;20160722;13SP;00;Obs 't Kraaienest;1943MH;BEVERWIJK; 375;Beverwijk;Noord-Holland;Bo;Openbaar;41375;39;1;38;532,5;0; ;0;
20160415;20160722;13SQ;00;Obs Zuuk;8161RJ;EPE; 232;Epe;Gelderland;Bo;Openbaar;41345;8;0;0; ;8;73,125;0;
20160415;20160722;13ST;00;OBS t Geuzennest;4521AA;BIERVLIET; 715;Terneuzen;Zeeland;Bo;Openbaar;40803;13;0;13;534,538461538462;0; ;0;
20160415;20160722;13SX;00;Basisschool de Tsjerne;8401PW;GORREDIJK;  86;Opsterland;Friesland;Bo;Openbaar;41806;24;0;0; ;0; ;24;199,583333333333
20160415;20160722;13SY;00;WereldKidz Koppel;3704KC;ZEIST; 355;Zeist;Utrecht;Bo;Openbaar;41496;14;2;0; ;12;75,8333333333333;0;
20160415;20160722;13SY;01;Basisschool de Koppel;3711BP;AUSTERLITZ; 355;Zeist;Utrecht;Bo;Openbaar;41496;12;1;0; ;11;80,9090909090909;0;
20160415;20160722;13TA;00;Bs De Krullevaar;2545RD;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Rooms-Katholiek;20281;32;0;0; ;32;79,34375;0;
20160415;20160722;13TB;00;CBS De Koning;7545WP;ENSCHEDE; 153;Enschede;Overijssel;Bo;Protestants-Christelijk;24844;17;5;12;529,583333333333;0; ;0;
20160415;20160722;13TG;00;Basisschool de Bron;3204GS;SPIJKENISSE;1930;Nissewaard;Zuid-Holland;Bo;Protestants-Christelijk;45917;24;0;0; ;24;70,7916666666667;0;
20160415;20160722;13TJ;00;CBS Op de Wieken;8309AM;TOLLEBEEK; 171;Noordoostpolder;Flevoland;Bo;Protestants-Christelijk;52274;16;0;16;542,9375;0; ;0;
20160415;20160722;13TK;00;Chr Basisschool De Polle;7671PH;VRIEZENVEEN;1700;Twenterand;Overijssel;Bo;Protestants-Christelijk;61751;9;0;9;525;0; ;0;
20160415;20160722;13TM;00;Timotheusschool;1067JM;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;81316;49;2;47;527,042553191489;0; ;0;
20160415;20160722;13TN;00;Bs Karel de Grote;5653BB;EINDHOVEN; 772;Eindhoven;Noord-Brabant;Bo;Protestants-Christelijk;40378;23;0;23;531,869565217391;0; ;0;
20160415;20160722;13TP;00;De Ark;2023EA;HAARLEM; 392;Haarlem;Noord-Holland;Bo;Protestants-Christelijk;85255;82;0;0; ;82;83,9634146341463;0;
20160415;20160722;13TQ;00;Basisschool de Wegwijzer;8265ED;KAMPEN; 166;Kampen;Overijssel;Bo;Protestants-Christelijk;41125;21;0;0; ;0; ;21;210,619047619048
20160415;20160722;13TR;00;Bs md Bijbel De Akker;3881XR;PUTTEN; 273;Putten;Gelderland;Bo;Protestants-Christelijk;40862;20;0;20;532,55;0; ;0;
20160415;20160722;13TT;00;Obs de Tolter;7943LD;MEPPEL; 119;Meppel;Drenthe;Bo;Openbaar;41629;35;0;0; ;0; ;35;199,114285714286
20160415;20160722;13TU;00;Willem Lodewijck;9545PA;BOURTANGE;  48;Vlagtwedde;Groningen;Bo;Openbaar;10925;8;1;8;529,125;0; ;0;
20160415;20160722;13TX;00;Het Palet;2405CS;ALPHEN AAN DEN RIJN; 484;Alphen aan den Rijn;Zuid-Holland;Bo;Openbaar;41431;13;2;11;536,727272727273;0; ;0;
20160415;20160722;13TY;00;De Tweemaster;9602TC;HOOGEZAND;  18;Hoogezand-Sappemeer;Groningen;Bo;Openbaar;10426;6;0;0; ;0; ;6;190,333333333333
20160415;20160722;13UB;00;BS Graaf Reinald;4207MT;GORINCHEM; 512;Gorinchem;Zuid-Holland;Bo;Openbaar;41386;27;0;29;529,379310344828;0; ;0;
20160415;20160722;13UC;00;Obs de Flint;9312TA;NIETAP;1699;Noordenveld;Drenthe;Bo;Openbaar;11711;8;0;8;536,25;0; ;0;
20160415;20160722;13UD;00;Obs de Moespot;4003TG;TIEL; 281;Tiel;Gelderland;Bo;Openbaar;41876;48;3;46;534,826086956522;0; ;0;
20160415;20160722;13UE;00;De Helix;1706AA;HEERHUGOWAARD; 398;Heerhugowaard;Noord-Holland;Bo;Openbaar;41364;19;0;0; ;19;73,2631578947368;0;
20160415;20160722;13UI;00;De Tandem;7608CL;ALMELO; 141;Almelo;Overijssel;Bo;Openbaar;41522;66;40;23;531;0; ;0;
20160415;20160722;13UJ;00;Bs Koningin Wilhelmina;2941XH;LEKKERKERK;1931;Krimpenerwaard;Zuid-Holland;Bo;Openbaar;41401;26;1;25;539,36;0; ;0;
20160415;20160722;13UL;00;Apollo;7904LW;HOOGEVEEN; 118;Hoogeveen;Drenthe;Bo;Openbaar;42557;16;0;16;533,4375;0; ;0;
20160415;20160722;13UO;00;OBS De Noorderbreedte;9645PK;VEENDAM;  47;Veendam;Groningen;Bo;Openbaar;41780;11;0;0; ;0; ;10;208,9
20160415;20160722;13UP;00;Basisschool de Folefinne;9021CT;EASTERWIERRUM; 140;Littenseradiel;Friesland;Bo;Openbaar;41856;2;0;2; ;0; ;0;
20160415;20160722;13UR;00;Meester G. Propschool;7241HB;LOCHEM; 262;Lochem;Gelderland;Bo;Openbaar;42561;32;0;32;538,3125;0; ;0;
20160415;20160722;13UV;00;De Oerstek;9257WE;NOARDBURGUM; 737;Tytsjerksteradiel;Friesland;Bo;Openbaar;41735;5;0;5;538;0; ;0;
20160415;20160722;13UW;00;Basisschool de Striepe;8474CE;OLDEHOLTPADE;  98;Weststellingwerf;Friesland;Bo;Openbaar;41631;14;0;0; ;14;86;0;
20160415;20160722;13UX;00;Obs Piet Hein;1181XW;AMSTELVEEN; 362;Amstelveen;Noord-Holland;Bo;Openbaar;41580;70;3;67;539,910447761194;0; ;0;
20160415;20160722;13VC;00;OBS de Huet;7006DG;DOETINCHEM; 222;Doetinchem;Gelderland;Bo;Openbaar;41371;30;0;30;528,9;0; ;0;
20160415;20160722;13VG;00;Het Anker;3274CD;HEINENOORD; 585;Binnenmaas;Zuid-Holland;Bo;Openbaar;41444;13;0;13;535,153846153846;0; ;0;
20160415;20160722;13VH;00;Pro Rege school;1065JX;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;81316;49;1;48;531,270833333333;0; ;0;
20160415;20160722;13VI;00;Het Stroomdal;8032CG;ZWOLLE; 193;Zwolle;Overijssel;Bo;Protestants-Christelijk;40934;18;0;18;531,722222222222;0; ;0;
20160415;20160722;13VN;00;De Trompetvogel;3435EP;NIEUWEGEIN; 356;Nieuwegein;Utrecht;Bo;Protestants-Christelijk;41528;32;0;32;535,25;0; ;0;
20160415;20160722;13VQ;00;"Christelijke BS ""Melodie""";2287BS;RIJSWIJK ZH; 603;Rijswijk;Zuid-Holland;Bo;Protestants-Christelijk;20281;35;0;0; ;35;70,6857142857143;0;
20160415;20160722;13VR;00;Basisschool Wilhelmina;7462AA;RIJSSEN;1742;Rijssen-Holten;Overijssel;Bo;Protestants-Christelijk;77196;26;0;26;534,461538461538;0; ;0;
20160415;20160722;13VS;00;De Rietakker;3732AN;DE BILT; 310;De Bilt;Utrecht;Bo;Protestants-Christelijk;41794;32;0;32;538,59375;0; ;0;
20160415;20160722;13VU;00;Kon Emmaschool v PC Bso;2231EK;RIJNSBURG; 537;Katwijk;Zuid-Holland;Bo;Protestants-Christelijk;80095;26;3;23;536,086956521739;0; ;0;
20160415;20160722;13VY;00;Basisschool Emmaschool;8331CC;STEENWIJK;1708;Steenwijkerland;Overijssel;Bo;Openbaar;41816;7;0;0; ;0; ;7;174,857142857143
20160415;20160722;13WB;00;Bs De Twee Wieken;3334EH;ZWIJNDRECHT; 642;Zwijndrecht;Zuid-Holland;Bo;Openbaar;42709;30;0;0; ;0; ;30;199,833333333333
20160415;20160722;13WC;00;Obs Tweespan;3218XA;HEENVLIET;1930;Nissewaard;Zuid-Holland;Bo;Openbaar;41570;9;0;0; ;0; ;9;182,777777777778
20160415;20160722;13WE;00;OBS Gildeschool;8161HG;EPE; 232;Epe;Gelderland;Bo;Openbaar;41345;28;1;0; ;27;74,9259259259259;0;
20160415;20160722;13WI;00;OBS St@mperius;4475AL;WILHELMINADORP; 664;Goes;Zeeland;Bo;Openbaar;41670;16;0;16;526;0; ;0;
20160415;20160722;13WM;00;Jeroen;2524CK;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Rooms-Katholiek;20281;51;5;46;532,891304347826;0; ;0;
20160415;20160722;13WQ;00;Basisschool het Baken;3206HK;SPIJKENISSE;1930;Nissewaard;Zuid-Holland;Bo;Protestants-Christelijk;45917;27;0;0; ;27;68,5185185185185;0;
20160415;20160722;13WR;00;Bs De Kleine Wereld;6533KG;NIJMEGEN; 268;Nijmegen;Gelderland;Bo;Rooms-Katholiek;47100;13;0;13;530,923076923077;0; ;0;
20160415;20160722;13WS;00;Mgr Bekkersschool;2624ZA;DELFT; 503;Delft;Zuid-Holland;Bo;Rooms-Katholiek;40928;16;0;16;527,4375;0; ;0;
20160415;20160722;13WT;00;CBS Klimop;8308AL;NAGELE; 171;Noordoostpolder;Flevoland;Bo;Protestants-Christelijk;52274;9;0;9;534,333333333333;0; ;0;
20160415;20160722;13WU;00;De Regenboog;1107NE;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Rooms-Katholiek;41023;25;2;23;533,695652173913;0; ;0;
20160415;20160722;13WV;00;De Springplank;1132BR;VOLENDAM; 385;Edam-Volendam;Noord-Holland;Bo;Rooms-Katholiek;72853;28;0;28;538,142857142857;0; ;0;
20160415;20160722;13WW;00;KC Westerbreedte;5224BD;'S-HERTOGENBOSCH; 796;'s-Hertogenbosch;Noord-Brabant;Bo;Rooms-Katholiek;74049;25;0;0; ;0; ;24;203,208333333333
20160415;20160722;13WX;00;Johannesschool;1069RK;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;81316;24;6;18;520,333333333333;0; ;0;
20160415;20160722;13WZ;00;Basissch de Rehobothsch;8266BK;KAMPEN; 166;Kampen;Overijssel;Bo;Protestants-Christelijk;41125;23;2;0; ;0; ;21;203,380952380952
20160415;20160722;13XA;00;Bs met de Bijbel Huinen;3882TJ;PUTTEN; 273;Putten;Gelderland;Bo;Reformatorisch;40667;14;0;14;532,642857142857;0; ;0;
20160415;20160722;13XE;00;Nieuw Buinen 75;9521AA;NIEUW-BUINEN;1681;Borger-Odoorn;Drenthe;Bo;Openbaar;42554;17;0;17;530,588235294118;0; ;0;
20160415;20160722;13XF;00;De Kluft;1782DA;DEN HELDER; 400;Den Helder;Noord-Holland;Bo;Openbaar;41858;28;0;28;536,607142857143;0; ;0;
20160415;20160722;13XG;00;OBS Het Startblok;2402GS;ALPHEN AAN DEN RIJN; 484;Alphen aan den Rijn;Zuid-Holland;Bo;Openbaar;41431;16;0;0; ;16;77,6875;0;
20160415;20160722;13XH;00;Obs Meester Eeuwout;3231XS;BRIELLE; 501;Brielle;Zuid-Holland;Bo;Openbaar;41570;14;0;14;540,142857142857;0; ;0;
20160415;20160722;13XI;00;Het Ruimteschip;9602EN;HOOGEZAND;  18;Hoogezand-Sappemeer;Groningen;Bo;Openbaar;10426;29;3;0; ;0; ;26;207,5
20160415;20160722;13XJ;00;Obs 't Vierspan;1613EV;GROOTEBROEK; 532;Stede Broec;Noord-Holland;Bo;Openbaar;13662;38;0;38;527,184210526316;0; ;0;
20160415;20160722;13XL;00;Meander SGM v BSO;4206ZM;GORINCHEM; 512;Gorinchem;Zuid-Holland;Bo;Openbaar;41386;57;1;24;532,25;30;78,1666666666667;0;
20160415;20160722;13XM;00;OBS Het Palet;9315PA;RODERWOLDE;1699;Noordenveld;Drenthe;Bo;Openbaar;11711;5;0;5;535;0; ;0;
20160415;20160722;13XN;00;Basisschool De Waayer;4007TP;TIEL; 281;Tiel;Gelderland;Bo;Openbaar;41876;48;0;48;538,8125;0; ;0;
20160415;20160722;13XP;00;De Kameleon;6882DP;VELP GLD; 275;Rheden;Gelderland;Bo;Openbaar;41617;21;0;15;534;0; ;0;
20160415;20160722;13XQ;00;Montessori Schiedam;3117LD;SCHIEDAM; 606;Schiedam;Zuid-Holland;Bo;Openbaar;41567;10;0;10;540,3;0; ;0;
20160415;20160722;13XS;00;De Twijn;7603TK;ALMELO; 141;Almelo;Overijssel;Bo;Openbaar;41522;17;0;17;527;0; ;0;
20160415;20160722;13XT;00;Basisschool Pr Bernhard;2941EK;LEKKERKERK;1931;Krimpenerwaard;Zuid-Holland;Bo;Openbaar;41401;10;1;9;529,888888888889;0; ;0;
20160415;20160722;13XU;00;BS Noorderbreedte;9933KH;DELFZIJL;  10;Delfzijl;Groningen;Bo;Openbaar;41574;31;4;27;532,407407407407;0; ;0;
20160415;20160722;13XV;00;OBS Fugelflecht;8802XS;FRANEKER;  70;Franekeradeel;Friesland;Bo;Openbaar;41361;26;0;26;531,692307692308;0; ;0;
20160415;20160722;13XW;00;Het Hoeltien, loc. Oostenbrink;7913AT;HOLLANDSCHEVELD; 118;Hoogeveen;Drenthe;Bo;Openbaar;42557;18;0;18;537,333333333333;0; ;0;
20160415;20160722;13XW;01;Het Hoeltien, loc. Vogelvlucht;7916RE;ELIM; 118;Hoogeveen;Drenthe;Bo;Openbaar;42557;9;0;9;528,888888888889;0; ;0;
20160415;20160722;13XW;02;Het Hoeltien, Loc Tiendeveen;7936PB;TIENDEVEEN; 118;Hoogeveen;Drenthe;Bo;Openbaar;42557;5;0;5;522,6;0; ;0;
20160415;20160722;13XX;00;SWS De Gavelander;9828RC;OOSTWOLD GEM LEEK;  22;Leek;Groningen;Bo;Openbaar;41846;13;0;13;530,230769230769;0; ;0;
20160415;20160722;13YA;00;Basisschool de Pikeloer;8637VJ;WIUWERT; 140;Littenseradiel;Friesland;Bo;Openbaar;41856;7;0;0; ;0; ;7;220,857142857143
20160415;20160722;13YD;00;Vl. Dagsch. Erasmus;3131WN;VLAARDINGEN; 622;Vlaardingen;Zuid-Holland;Bo;Openbaar;41535;29;4;18;535,222222222222;7;82,5714285714286;0;
20160415;20160722;13YH;00;Master Frankeskoalle;9264TB;EARNEWALD; 737;Tytsjerksteradiel;Friesland;Bo;Openbaar;13839;12;0;12;537,833333333333;0; ;0;
20160415;20160722;13YI;00;Basisschool Heidepolle;8471VM;WOLVEGA;  98;Weststellingwerf;Friesland;Bo;Openbaar;41631;19;0;19;539,526315789474;0; ;0;
20160415;20160722;13YL;00;Freinetsch Delft Opb Bso;2613LE;DELFT; 503;Delft;Zuid-Holland;Bo;Openbaar;41441;50;0;0; ;50;88,92;0;
20160415;20160722;13YM;00;OBS de Hobbitstee;5653JM;EINDHOVEN; 772;Eindhoven;Noord-Brabant;Bo;Openbaar;41248;22;0;22;537,909090909091;0; ;0;
20160415;20160722;13YO;00;De Botter;2986JA;RIDDERKERK; 597;Ridderkerk;Zuid-Holland;Bo;Openbaar;42709;35;0;0; ;0; ;35;208,685714285714
20160415;20160722;13YQ;00;Basissch de Plattenburg;7006SM;DOETINCHEM; 222;Doetinchem;Gelderland;Bo;Openbaar;41371;38;0;38;534,947368421053;0; ;0;
20160415;20160722;13YR;00;WereldKidz Tweesprong;3607CH;MAARSSEN;1904;Stichtse Vecht;Utrecht;Bo;Openbaar;41496;48;1;0; ;47;89,0851063829787;0;
20160415;20160722;13YT;00;Burg van Bommelschool;3274LV;HEINENOORD; 585;Binnenmaas;Zuid-Holland;Bo;Openbaar;41444;7;0;7;542,285714285714;0; ;0;
20160415;20160722;13YV;00;De Aquarel;8032GZ;ZWOLLE; 193;Zwolle;Overijssel;Bo;Protestants-Christelijk;40934;30;0;30;534,933333333333;0; ;0;
20160415;20160722;13YW;00;RK Bs de Vossenberg;5481HD;SCHIJNDEL; 844;Schijndel;Noord-Brabant;Bo;Rooms-Katholiek;40874;22;2;0; ;0; ;20;214,7
20160415;20160722;13YX;00;Het Baken;2907BD;CAPELLE AAN DEN IJSSEL; 502;Capelle aan den IJssel;Zuid-Holland;Bo;Protestants-Christelijk;43227;53;1;52;527,807692307692;0; ;0;
20160415;20160722;13YZ;00;Da Costaschool v BSO;3072BD;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Protestants-Christelijk;47595;21;0;0; ;21;77,3809523809524;0;
20160415;20160722;13YZ;01;De Nieuwe Haven;3071JK;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Protestants-Christelijk;47595;45;0;45;528,577777777778;0; ;0;
20160415;20160722;13ZB;00;De Tamarisk;8256BK;BIDDINGHUIZEN; 303;Dronten;Flevoland;Bo;Protestants-Christelijk;42600;30;0;0; ;30;79,1333333333333;0;
20160415;20160722;13ZE;00;Shalomschool;2286GE;RIJSWIJK ZH; 603;Rijswijk;Zuid-Holland;Bo;Protestants-Christelijk;20281;27;1;0; ;26;79,6538461538462;0;
20160415;20160722;13ZF;00;PC Basissch Pr Bernhard;3853BG;ERMELO; 233;Ermelo;Gelderland;Bo;Protestants-Christelijk;76819;26;0;26;539,846153846154;0; ;0;
20160415;20160722;13ZG;00;Bs Willem Alexander;7462HN;RIJSSEN;1742;Rijssen-Holten;Overijssel;Bo;Protestants-Christelijk;77196;35;0;35;535,285714285714;0; ;0;
20160415;20160722;13ZJ;00;PC BS Oranje Nassau;2231RT;RIJNSBURG; 537;Katwijk;Zuid-Holland;Bo;Protestants-Christelijk;80095;24;0;24;533,666666666667;0; ;0;
20160415;20160722;13ZL;00;Obs de Riemsloot;8426CT;APPELSCHA;  85;Ooststellingwerf;Friesland;Bo;Openbaar;41631;23;0;0; ;0; ;23;217,739130434783
20160415;20160722;13ZM;00;OBS Beatrix-school;8332CZ;STEENWIJK;1708;Steenwijkerland;Overijssel;Bo;Openbaar;41816;44;1;43;531,046511627907;0; ;0;
20160415;20160722;13ZN;00;Pleiaden-School;1973BS;IJMUIDEN; 453;Velsen;Noord-Holland;Bo;Openbaar;41375;28;1;27;532,814814814815;0; ;0;
20160415;20160722;13ZO;00;Obs de Hoorn;3227AR;OUDENHOORN;1930;Nissewaard;Zuid-Holland;Bo;Openbaar;41570;7;0;7;534;0; ;0;
20160415;20160722;13ZR;00;Hagenhof-School;9501WD;STADSKANAAL;  37;Stadskanaal;Groningen;Bo;Openbaar;41780;22;0;22;534,681818181818;0; ;0;
20160415;20160722;13ZS;00;Jan Campert;3202VV;SPIJKENISSE;1930;Nissewaard;Zuid-Holland;Bo;Openbaar;41639;31;0;0; ;31;71,5806451612903;0;
20160415;20160722;13ZV;00;OBS De Achthoek;4471BT;WOLPHAARTSDIJK; 664;Goes;Zeeland;Bo;Openbaar;41670;4;0;0; ;4; ;0;
20160415;20160722;13ZW;00;BS De Boge;8409JW;HEMRIK;  86;Opsterland;Friesland;Bo;Openbaar;41806;8;0;8;531,125;0; ;0;
20160415;20160722;13ZY;00;De Regenboog;2522GR;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Rooms-Katholiek;20281;85;34;0; ;51;72,6666666666667;0;
20160415;20160722;14AB;00;Basissch De Wieken;6542KB;NIJMEGEN; 268;Nijmegen;Gelderland;Bo;Rooms-Katholiek;47100;18;0;18;542,5;0; ;0;
20160415;20160722;14AD;00;CBS De Regenboog;8312AX;CREIL; 171;Noordoostpolder;Flevoland;Bo;Protestants-Christelijk;52274;11;1;10;539,2;0; ;0;
20160415;20160722;14AE;00;RK Bs het Bossche Broek;5211GX;'S-HERTOGENBOSCH; 796;'s-Hertogenbosch;Noord-Brabant;Bo;Rooms-Katholiek;74049;78;0;78;539,307692307692;0; ;0;
20160415;20160722;14AG;00;Willem van Oranjeschool;2021CG;HAARLEM; 392;Haarlem;Noord-Holland;Bo;Protestants-Christelijk;85255;14;0;0; ;14;71,5;0;
20160415;20160722;14AH;00;BS De Steenenkamer;3882RC;PUTTEN; 273;Putten;Gelderland;Bo;Protestants-Christelijk;40862;5;0;5;537,4;0; ;0;
20160415;20160722;14AI;00;Noordmansschool;1064CE;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;81316;111;2;109;535,642201834862;0; ;0;
20160415;20160722;14AI;01;Insulinde;1064CE;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;81316;11;2;9;532,555555555556;0; ;0;
20160415;20160722;14AK;00;SSBO De Watergeus;8232HM;LELYSTAD; 995;Lelystad;Flevoland;Sbo;Openbaar;42552;29;0;6;511,666666666667;0; ;0;
20160415;20160722;14AL;00;OBS De Poolster;9521BC;NIEUW-BUINEN;1681;Borger-Odoorn;Drenthe;Bo;Openbaar;42554;17;0;17;521,294117647059;0; ;0;
