PEILDATUM;BRIN_NUMMER;BEVOEGD_GEZAG_NUMMER;TOTAAL_AANTAL_LEERLINGEN;AANTAL_LEERLINGEN_4_TOT_EN_MET_7_JAAR;AANTAL_LEERLINGEN_8_JAAR_EN_OUDER;SCHOOLGEWICHT;GEMIDDELDE_GEWOGEN_LEEFTIJD;AANTAL_GEWICHTENLEERLINGEN_IN_IMPULSGEBIED;ONDERBOUW;BOVENBOUW;KLEINE_SCHOLEN_TOESLAG;DRIEVIERDE_OPSLAG_NEVENVESTIGINGEN;ZEER_KLEINE_SCHOLEN_TOESLAG;BESTRIJDING_ONDERWIJSACHTERSTANDEN;DIRECTIETOESLAG;TOTAAL_PERSONELE_BEKOSTIGING;IMPULSGEBIEDEN;PERSONEELS_EN_ARBEIDSMARKTBELEID;PRESTATIEBOX;TOTAAL
20141001;03KJ;41018;183;90;93;0;38,80;0;318.068,28;228.662,63;0,00;0,00;0,00;0,00;36.215,98;582.946,89;0,00;104.216,77;14.881,56;702.045,22
20141001;03KM;40894;166;80;86;0;35,61;0;270.837,59;202.560,11;0,00;0,00;0,00;0,00;36.215,98;509.613,68;0,00;96.533,79;13.499,12;619.646,59
20141001;03KP;41261;125;54;71;9;43,70;33;203.168,68;185.845,84;18.208,44;0,00;0,00;28.623,29;36.215,98;472.062,23;58.575,00;82.158,62;10.165,00;622.960,85
20141001;03KR;41025;122;56;66;0;43,60;0;210.432,54;172.544,20;21.009,35;0,00;0,00;0,00;36.215,98;440.202,07;0,00;78.532,55;9.921,04;528.655,66
20141001;03KS;76806;232;119;113;0;34,74;0;398.047,46;262.968,33;0,00;0,00;0,00;0,00;36.215,98;697.231,77;0,00;121.095,83;18.866,24;837.193,84
20141001;03KT;41632;170;79;91;0;40,93;5;287.032,97;230.027,19;0,00;0,00;0,00;0,00;36.215,98;553.276,14;8.875,00;98.341,55;13.824,40;674.317,09
20141001;03KV;29473;259;136;123;3;33,01;0;443.949,68;279.343,34;0,00;0,00;0,00;8.278,18;36.215,98;767.787,18;0,00;134.136,95;21.061,88;922.986,01
20141001;03KW;29577;350;167;183;0;39,74;0;597.507,06;455.524,22;0,00;0,00;0,00;0,00;36.215,98;1.089.247,26;0,00;174.424,75;28.462,00;1.292.134,01
20141001;03KX;79874;168;70;98;0;38,82;0;247.451,67;241.019,85;0,00;0,00;0,00;0,00;36.215,98;524.687,50;0,00;97.437,67;13.661,76;635.786,93
20141001;03LA;29863;228;117;111;0;40,49;0;422.701,00;278.999,71;0,00;0,00;0,00;0,00;36.215,98;737.916,69;0,00;119.288,07;18.540,96;875.745,72
20141001;03LC;41052;83;38;45;0;40,46;0;137.234,39;113.064,24;55.467,52;0,00;0,00;0,00;19.434,99;325.201,14;0,00;64.104,50;6.749,56;396.055,20
20141001;03LD;41692;299;129;170;2;41,37;38;471.343,85;432.145,39;0,00;0,00;0,00;6.177,22;36.215,98;945.882,44;67.450,00;151.934,97;24.314,68;1.189.582,09
20141001;03LE;41692;151;81;70;0;39,42;0;288.601,20;173.518,25;0,00;0,00;0,00;0,00;36.215,98;498.335,43;0,00;89.754,69;12.279,32;600.369,44
20141001;03LJ;41125;62;18;44;3;40,04;0;64.653,54;109.952,76;74.058,59;0,00;0,00;9.108,71;19.434,99;277.208,59;0,00;57.174,29;5.041,84;339.424,72
20141001;03LK;50129;206;85;121;21;43,10;0;317.426,47;314.370,22;0,00;0,00;0,00;66.291,50;36.215,98;734.304,17;0,00;115.216,57;16.751,92;866.272,66
20141001;03LN;31189;388;204;184;0;30,00;0;637.316,40;399.929,52;0,00;0,00;0,00;0,00;36.215,98;1.073.461,90;0,00;191.598,47;31.552,16;1.296.612,53
20141001;03LQ;31077;581;308;273;0;32,84;0;1.002.976,00;618.501,81;0,00;0,00;0,00;0,00;36.215,98;1.657.693,79;0,00;278.822,89;47.246,92;1.983.763,60
20141001;03LR;41571;86;41;45;0;41,40;0;149.864,27;114.435,18;53.393,59;0,00;0,00;0,00;19.434,99;337.128,03;0,00;65.214,35;6.993,52;409.335,90
20141001;03LS;68836;219;112;107;0;37,52;0;389.139,16;258.646,09;0,00;0,00;0,00;0,00;36.215,98;684.001,23;0,00;115.220,61;17.809,08;817.030,92
20141001;03LT;47100;291;155;136;0;41,64;5;568.293,18;346.906,41;0,00;0,00;0,00;0,00;36.215,98;951.415,57;8.875,00;147.760,29;23.664,12;1.131.714,98
20141001;03LX;32099;665;358;307;0;38,72;0;1.263.870,60;754.036,58;0,00;0,00;0,00;0,00;36.215,98;2.054.123,16;0,00;316.785,85;54.077,80;2.424.986,81
20141001;03LY;32203;824;388;436;0;41,37;0;1.417.685,38;1.108.325,82;0,00;0,00;0,00;0,00;36.215,98;2.562.227,18;0,00;388.644,31;67.007,68;3.017.879,17
20141001;03MA;48348;112;47;65;3;36,13;0;160.255,74;154.193,21;27.604,79;0,00;0,00;8.646,78;36.215,98;386.916,50;0,00;75.671,79;9.107,84;471.696,13
20141001;03MF;35297;331;150;181;0;41,27;0;547.375,40;459.521,12;0,00;0,00;0,00;0,00;36.215,98;1.043.112,50;0,00;165.837,89;26.916,92;1.235.867,31
20141001;03MH;73712;124;47;77;0;40,01;0;168.751,90;192.342,47;18.276,48;0,00;0,00;0,00;36.215,98;415.586,83;0,00;79.272,45;10.083,68;504.942,96
20141001;03MI;41794;204;85;119;0;42,15;0;313.664,32;305.510,07;0,00;0,00;0,00;0,00;36.215,98;655.390,37;0,00;108.441,51;16.589,28;780.421,16
20141001;03MJ;41534;104;72;32;0;37,43;0;249.858,99;77.258,76;35.047,96;0,00;0,00;0,00;36.215,98;398.381,69;0,00;71.873,45;8.457,28;478.712,42
20141001;03MK;40971;540;236;304;0;43,59;0;886.712,91;794.650,50;0,00;17.166,59;0,00;0,00;36.215,98;1.734.745,98;0,00;260.293,35;43.912,80;2.038.952,13
20141001;03ML;36831;292;134;158;0;40,25;0;482.620,77;395.905,74;0,00;0,00;0,00;0,00;36.215,98;914.742,49;0,00;148.212,23;23.745,44;1.086.700,16
20141001;03MO;40517;158;72;86;0;43,64;0;270.690,31;224.941,81;0,00;0,00;0,00;0,00;36.215,98;531.848,10;0,00;92.918,27;12.848,56;637.614,93
20141001;03MQ;37663;113;45;68;15;41,90;0;165.533,45;174.026,21;28.858,61;0,00;0,00;46.642,23;36.215,98;451.276,48;0,00;79.396,70;9.189,16;539.862,34
20141001;03MR;41407;484;234;250;0;39,06;0;829.812,06;616.791,15;0,00;0,00;0,00;0,00;36.215,98;1.482.819,19;0,00;234.984,71;39.358,88;1.757.162,78
20141001;03MT;37299;132;52;80;0;42,90;0;193.705,77;207.329,52;11.497,42;0,00;0,00;0,00;36.215,98;448.748,69;0,00;82.232,05;10.734,24;541.714,98
20141001;03MW;40517;111;49;62;20;37,41;0;169.997,26;149.648,66;28.956,22;0,00;0,00;58.653,32;36.215,98;443.471,44;0,00;80.054,70;9.026,52;532.552,66
20141001;03MX;41516;282;143;139;0;44,14;0;540.952,21;365.821,23;0,00;0,00;0,00;0,00;36.215,98;942.989,42;0,00;143.692,83;22.932,24;1.109.614,49
20141001;03NB;24597;361;165;196;0;42,51;0;611.645,25;505.479,90;0,00;0,00;0,00;0,00;36.215,98;1.153.341,13;0,00;179.396,09;29.356,52;1.362.093,74
20141001;03NC;41373;434;210;224;0;44,87;0;801.547,59;594.824,54;0,00;0,00;0,00;0,00;36.215,98;1.432.588,11;0,00;212.387,71;35.292,88;1.680.268,70
20141001;03NE;31017;323;163;160;8;39,03;0;577.803,66;394.590,77;0,00;0,00;0,00;23.971,69;36.215,98;1.032.582,10;0,00;164.459,01;26.266,36;1.223.307,47
20141001;03NF;37663;210;100;110;0;42,81;0;372.091,79;284.757,23;0,00;0,00;0,00;0,00;36.215,98;693.065,00;0,00;111.153,15;17.077,20;821.295,35
20141001;03NH;37299;29;14;15;0;43,11;1;52.288,53;38.976,38;107.876,21;0,00;0,00;0,00;19.434,99;218.576,11;1.775,00;44.127,20;2.358,28;266.836,59
20141001;03NI;40775;351;172;179;0;38,04;0;601.773,58;435.705,05;0,00;0,00;0,00;0,00;36.215,98;1.073.694,61;0,00;174.876,69;28.543,32;1.277.114,62
20141001;03NJ;40775;229;115;114;0;40,25;0;414.189,46;285.653,51;0,00;0,00;0,00;0,00;36.215,98;736.058,95;0,00;119.740,01;18.622,28;874.421,24
20141001;03NN;32060;296;141;155;0;38,92;0;499.095,27;381.707,22;0,00;0,00;0,00;0,00;36.215,98;917.018,47;0,00;150.019,99;24.070,72;1.091.109,18
20141001;03NO;78066;119;51;68;0;41,60;0;186.891,74;173.365,05;23.242,21;0,00;0,00;0,00;36.215,98;419.714,98;0,00;77.422,70;9.677,08;506.814,76
20141001;03NP;68836;191;88;103;0;39,55;0;314.075,04;255.753,69;0,00;0,00;0,00;0,00;36.215,98;606.044,71;0,00;107.832,29;15.532,12;729.409,12
20141001;03NQ;31017;245;105;140;0;42,16;0;387.516,61;359.468,98;0,00;0,00;0,00;0,00;36.215,98;783.201,57;0,00;126.971,05;19.923,40;930.096,02
20141001;03NR;40803;72;37;35;0;42,49;2;137.122,34;90.241,58;67.129,85;0,00;0,00;0,00;19.434,99;313.928,76;3.550,00;60.035,05;5.855,04;383.368,85
20141001;03NT;41447;319;175;144;0;42,60;0;649.448,45;371.793,02;0,00;0,00;0,00;0,00;36.215,98;1.057.457,45;0,00;160.414,61;25.941,08;1.243.813,14
20141001;03NU;41018;253;119;134;0;35,89;0;404.423,30;316.832,94;0,00;0,00;0,00;0,00;36.215,98;757.472,22;0,00;130.586,57;20.573,96;908.632,75
20141001;03NW;41407;783;368;415;0;38,89;0;1.302.088,92;1.021.586,78;0,00;0,00;0,00;0,00;36.215,98;2.359.891,68;0,00;370.114,77;63.673,56;2.793.680,01
20141001;03NX;40765;110;44;66;0;42,86;0;163.822,89;170.961,29;32.006,82;0,00;0,00;0,00;36.215,98;403.006,98;0,00;74.093,15;8.945,20;486.045,33
20141001;03NY;40974;166;66;100;0;38,58;0;232.573,59;245.160,78;0,00;0,00;0,00;0,00;36.215,98;513.950,35;0,00;96.533,79;13.499,12;623.983,26
20141001;03NZ;40765;113;50;63;0;42,58;0;185.510,11;162.618,61;29.107,02;0,00;0,00;0,00;36.215,98;413.451,72;0,00;75.203,00;9.189,16;497.843,88
20141001;03OA;38872;65;31;34;0;45,12;8;118.684,76;90.561,35;76.061,13;0,00;0,00;0,00;19.434,99;304.742,23;14.200,00;57.445,40;5.285,80;381.673,43
20141001;03OB;41506;172;84;88;0;42,11;0;309.817,61;225.809,33;0,00;0,00;0,00;0,00;36.215,98;571.842,92;0,00;99.245,43;13.987,04;685.075,39
20141001;03OC;27910;118;60;58;0;45,16;0;229.824,26;154.562,20;25.252,75;0,00;0,00;0,00;36.215,98;445.855,19;0,00;77.052,75;9.595,76;532.503,70
20141001;03OJ;39275;576;294;282;0;36,73;0;1.010.669,31;674.445,10;0,00;0,00;0,00;0,00;36.215,98;1.721.330,39;0,00;276.563,19;46.840,32;2.044.733,90
20141001;03OK;41018;251;116;135;31;44,57;56;441.138,29;357.175,40;0,00;0,00;0,00;99.653,42;36.215,98;934.183,09;99.400,00;138.349,67;20.411,32;1.192.344,08
20141001;03OM;41692;296;148;148;0;42,56;0;548.972,02;381.928,74;0,00;0,00;0,00;0,00;36.215,98;967.116,74;0,00;150.019,99;24.070,72;1.141.207,45
20141001;03ON;45000;123;64;59;28;37,24;55;221.530,34;142.082,53;18.487,10;0,00;0,00;81.927,19;36.215,98;500.243,14;97.625,00;86.730,74;10.002,36;694.601,24
20141001;03OP;41373;176;81;95;34;45,29;55;310.753,35;253.562,50;0,00;0,00;0,00;110.261,33;36.215,98;710.793,16;97.625,00;110.558,91;14.312,32;933.289,39
20141001;03OR;41646;122;51;71;0;41,68;0;187.081,83;181.197,59;20.509,63;0,00;0,00;0,00;36.215,98;425.005,03;0,00;78.532,55;9.921,04;513.458,62
20141001;03OT;41018;187;94;93;38;44,95;53;359.138,33;247.199,53;0,00;0,00;0,00;122.724,46;36.215,98;765.278,30;94.075,00;116.648,57;15.206,84;991.208,71
20141001;03OU;39912;326;160;166;0;39,72;0;572.312,77;413.100,16;0,00;0,00;0,00;0,00;36.215,98;1.021.628,91;0,00;163.578,19;26.510,32;1.211.717,42
20141001;03PC;71008;158;96;62;6;41,99;0;353.540,55;158.851,81;0,00;0,00;0,00;18.678,16;36.215,98;567.286,50;0,00;94.595,75;12.848,56;674.730,81
20141001;03PD;41692;318;183;135;0;40,39;0;660.295,13;338.886,44;0,00;0,00;0,00;0,00;36.215,98;1.035.397,55;0,00;159.962,67;25.859,76;1.221.219,98
20141001;03PF;41516;370;175;195;0;42,69;0;650.182,24;504.038,52;0,00;0,00;0,00;0,00;36.215,98;1.190.436,74;0,00;183.463,55;30.088,40;1.403.988,69
20141001;03PH;40969;270;111;159;0;39,96;0;398.283,14;396.917,04;0,00;0,00;0,00;0,00;36.215,98;831.416,16;0,00;138.269,55;21.956,40;991.642,11
20141001;03PJ;31384;148;66;82;0;39,56;0;235.587,03;203.636,31;0,00;0,00;0,00;0,00;36.215,98;475.439,32;0,00;88.398,87;12.035,36;575.873,55
20141001;03PK;40672;120;44;76;0;42,57;0;163.228,40;196.150,20;22.599,51;0,00;0,00;0,00;36.215,98;418.194,09;0,00;77.792,65;9.758,40;505.745,14
20141001;03PL;31017;86;34;52;0;45,50;0;130.772,33;139.146,02;56.183,20;0,00;0,00;0,00;19.434,99;345.536,54;0,00;65.214,35;6.993,52;417.744,41
20141001;03PM;40848;217;94;123;0;41,63;0;344.598,52;313.706,37;0,00;0,00;0,00;0,00;36.215,98;694.520,87;0,00;114.316,73;17.646,44;826.484,04
20141001;03PN;40803;63;24;39;0;42,49;0;88.944,22;100.554,91;75.483,55;0,00;0,00;0,00;19.434,99;284.417,67;0,00;56.705,50;5.123,16;346.246,33
20141001;03PP;40557;206;103;103;0;44,72;0;392.420,19;273.012,34;0,00;0,00;0,00;0,00;36.215,98;701.648,51;0,00;109.345,39;16.751,92;827.745,82
20141001;03PQ;40928;287;157;130;0;41,04;0;571.237,22;329.073,73;0,00;0,00;0,00;0,00;36.215,98;936.526,93;0,00;145.952,53;23.338,84;1.105.818,30
20141001;03PS;40586;224;117;107;0;40,67;0;423.682,19;269.569,88;0,00;0,00;0,00;0,00;36.215,98;729.468,05;0,00;117.480,31;18.215,68;865.164,04
20141001;03PV;41692;175;84;91;0;41,86;0;308.839,22;232.770,05;0,00;0,00;0,00;0,00;36.215,98;577.825,25;0,00;100.601,25;14.231,00;692.657,50
20141001;03PW;41228;187;71;116;0;46,47;0;276.292,05;314.049,43;0,00;0,00;0,00;0,00;36.215,98;626.557,46;0,00;106.024,53;15.206,84;747.788,83
20141001;03PX;41090;212;87;125;0;36,12;0;296.603,08;296.484,90;0,00;0,00;0,00;0,00;36.215,98;629.303,96;0,00;112.057,03;17.239,84;758.600,83
20141001;03PY;20281;516;264;252;0;41,50;0;966.209,64;641.653,74;0,00;0,00;0,00;0,00;36.215,98;1.644.079,36;0,00;249.446,79;41.961,12;1.935.487,27
20141001;03QA;41563;338;160;178;0;45,94;0;618.679,14;478.845,88;0,00;0,00;0,00;0,00;36.215,98;1.133.741,00;0,00;169.001,47;27.486,16;1.330.228,63
20141001;03QB;40803;82;40;42;0;46,26;0;155.266,14;113.421,70;60.589,03;0,00;0,00;0,00;19.434,99;348.711,86;0,00;63.734,55;6.668,24;419.114,65
20141001;03QC;40517;77;34;43;0;42,44;0;125.925,11;110.798,55;62.449,64;0,00;0,00;0,00;19.434,99;318.608,29;0,00;61.884,80;6.261,64;386.754,73
20141001;03QD;41373;193;97;96;0;42,99;0;361.742,50;249.075,45;0,00;0,00;0,00;0,00;36.215,98;647.033,93;0,00;108.736,17;15.694,76;771.464,86
20141001;03QE;47920;99;43;56;0;39,20;0;152.767,30;138.415,31;40.329,41;0,00;0,00;0,00;36.215,98;367.728,00;0,00;70.023,70;8.050,68;445.802,38
20141001;03QF;47920;88;44;44;0;42,19;0;162.449,41;113.018,75;52.081,73;0,00;0,00;0,00;19.434,99;346.984,88;0,00;65.954,25;7.156,16;420.095,29
20141001;03QI;47920;109;53;56;0;43,18;0;198.122,28;145.638,85;33.071,15;0,00;0,00;0,00;36.215,98;413.048,26;0,00;73.723,20;8.863,88;495.635,34
20141001;03QJ;47920;185;85;100;0;40,03;0;305.268,80;249.860,23;0,00;0,00;0,00;0,00;36.215,98;591.345,01;0,00;105.120,65;15.044,20;711.509,86
20141001;03QK;23961;112;53;59;0;37,92;0;185.133,92;143.382,81;28.279,57;0,00;0,00;0,00;36.215,98;393.012,28;0,00;74.833,05;9.107,84;476.953,17
20141001;03QL;26158;131;53;78;0;40,69;0;191.973,80;196.559,45;12.087,32;0,00;0,00;0,00;36.215,98;436.836,55;0,00;81.862,10;10.652,92;529.351,57
20141001;03QM;37299;59;26;33;0;46,61;0;101.346,96;89.491,38;83.297,69;0,00;0,00;0,00;19.434,99;293.571,02;0,00;55.225,70;4.797,88;353.594,60
20141001;03QN;73712;140;62;78;0;39,42;0;220.904,62;193.348,91;3.858,90;0,00;0,00;0,00;36.215,98;454.328,41;0,00;85.191,65;11.384,80;550.904,86
20141001;03QO;48348;209;92;117;0;47,16;0;360.969,76;319.373,22;0,00;0,00;0,00;0,00;36.215,98;716.558,96;0,00;110.701,21;16.995,88;844.256,05
20141001;03QP;40662;121;54;67;0;40,10;0;194.111,59;167.558,36;20.998,69;0,00;0,00;0,00;36.215,98;418.884,62;0,00;78.162,60;9.839,72;506.886,94
20141001;03QQ;77235;233;117;116;3;42,02;39;431.041,08;297.319,39;0,00;0,00;0,00;9.342,62;36.215,98;773.919,07;69.225,00;122.386,51;18.947,56;984.478,14
20141001;03QR;28147;438;204;234;0;38,24;0;715.632,33;571.097,69;0,00;0,00;0,00;0,00;36.215,98;1.322.946,00;0,00;214.195,47;35.618,16;1.572.759,63
20141001;03QS;42330;240;131;109;7;41,43;0;479.017,70;277.293,42;0,00;0,00;0,00;21.636,81;36.215,98;814.163,91;0,00;126.668,41;19.516,80;960.349,12
20141001;03QT;41782;138;62;76;0;39,39;0;220.817,97;188.317,35;5.641,42;0,00;0,00;0,00;36.215,98;450.992,72;0,00;84.451,75;11.222,16;546.666,63
20141001;03QW;40517;148;70;78;18;48,90;0;280.325,57;217.314,16;0,00;0,00;0,00;60.932,56;36.215,98;594.788,27;0,00;93.431,31;12.035,36;700.254,94
20141001;03QY;42564;492;239;253;0;41,28;0;872.262,81;642.396,04;0,00;0,00;0,00;0,00;36.215,98;1.550.874,83;0,00;238.600,23;40.009,44;1.829.484,50
20141001;03QZ;42577;277;125;152;0;43,88;0;471.346,15;398.753,88;0,00;0,00;0,00;0,00;36.215,98;906.316,01;0,00;141.433,13;22.525,64;1.070.274,78
20141001;03RA;40662;138;70;68;0;44,35;8;265.486,66;179.425,72;6.006,23;0,00;0,00;0,00;36.215,98;487.134,59;14.200,00;84.451,75;11.222,16;597.008,50
20141001;03RC;68836;116;49;67;0;38,35;0;172.143,20;163.758,28;24.922,17;0,00;0,00;0,00;36.215,98;397.039,63;0,00;76.312,85;9.433,12;482.785,60
20141001;03RD;41168;134;62;72;0;43,34;0;232.227,86;187.623,32;9.684,37;0,00;0,00;0,00;36.215,98;465.751,53;0,00;82.971,95;10.896,88;559.620,36
20141001;03RE;41632;146;71;75;0;45,36;0;272.620,29;200.351,07;0,00;0,00;0,00;0,00;36.215,98;509.187,34;0,00;87.494,99;11.872,72;608.555,05
20141001;03RG;41506;121;67;54;0;44,78;0;255.450,91;143.237,69;22.271,38;0,00;0,00;0,00;36.215,98;457.175,96;0,00;78.162,60;9.839,72;545.178,28
20141001;03RK;43188;210;110;100;0;35,74;0;373.067,93;235.956,34;0,00;0,00;0,00;0,00;36.215,98;645.240,25;0,00;111.153,15;17.077,20;773.470,60
20141001;03RL;40814;376;183;193;0;43,28;0;684.935,18;502.559,42;0,00;0,00;0,00;0,00;36.215,98;1.223.710,58;0,00;186.175,19;30.576,32;1.440.462,09
20141001;03RN;43305;318;152;166;18;39,76;0;543.980,40;413.315,37;0,00;0,00;0,00;54.453,76;36.215,98;1.047.965,51;0,00;164.995,11;25.859,76;1.238.820,38
20141001;03RO;41011;216;87;129;6;36,83;0;299.480,94;308.940,85;0,00;50.645,21;0,00;17.458,95;36.215,98;712.741,93;0,00;115.542,27;17.565,12;845.849,32
20141001;03RP;23961;65;39;26;1;42,09;0;143.807,55;66.699,54;73.256,99;0,00;0,00;3.116,96;19.434,99;306.316,03;0,00;57.724,98;5.285,80;369.326,81
20141001;03RQ;43383;348;169;179;0;35,27;0;569.467,35;419.635,20;0,00;0,00;0,00;0,00;36.215,98;1.025.318,53;0,00;173.520,87;28.299,36;1.227.138,76
20141001;03RS;41797;170;82;88;0;43,31;9;307.025,46;229.231,82;0,00;0,00;0,00;0,00;36.215,98;572.473,26;15.975,00;98.341,55;13.824,40;700.614,21
20141001;03RT;41090;103;46;57;0;43,79;0;173.262,50;149.366,44;38.982,62;0,00;0,00;0,00;36.215,98;397.827,54;0,00;71.503,50;8.375,96;477.707,00
20141001;03RV;44397;136;58;78;0;43,98;0;218.974,84;204.876,50;7.870,17;0,00;0,00;0,00;36.215,98;467.937,49;0,00;83.711,85;11.059,52;562.708,86
20141001;03RW;40814;74;33;41;0;39,48;0;117.670,52;101.711,85;62.803,98;0,00;0,00;0,00;19.434,99;301.621,34;0,00;60.774,95;6.017,68;368.413,97
20141001;03RX;45000;266;143;123;4;41,13;31;520.898,48;311.713,16;0,00;0,00;0,00;12.316,64;36.215,98;881.144,26;55.025,00;137.580,11;21.631,12;1.095.380,49
20141001;03RY;40999;218;102;116;0;35,06;0;342.704,23;271.152,85;0,00;0,00;0,00;0,00;36.215,98;650.073,06;0,00;114.768,67;17.727,76;782.569,49
20141001;03RZ;41551;270;153;117;2;42,88;0;569.799,42;303.143,58;0,00;0,00;0,00;6.296,15;36.215,98;915.455,13;0,00;138.828,71;21.956,40;1.076.240,24
20141001;03SB;43825;189;90;99;1;42,01;0;331.528,13;253.714,64;0,00;0,00;0,00;3.113,81;36.215,98;624.572,56;0,00;107.207,99;15.369,48;747.150,03
20141001;03SC;75219;126;59;67;0;39,27;0;209.803,37;165.756,04;16.319,93;0,00;0,00;0,00;36.215,98;428.095,32;0,00;80.012,35;10.246,32;518.353,99
20141001;03SE;40803;157;74;83;14;41,93;0;272.313,98;212.495,05;0,00;0,00;0,00;43.549,29;36.215,98;564.574,30;0,00;96.380,45;12.767,24;673.721,99
20141001;03SF;27910;75;38;37;4;42,47;0;140.792,94;95.374,26;64.329,11;0,00;0,00;12.527,71;19.434,99;332.459,01;0,00;62.263,22;6.099,00;400.821,23
20141001;03SG;40803;32;15;17;1;42,92;0;55.890,64;44.068,54;104.820,94;0,00;0,00;3.149,65;19.434,99;227.364,76;0,00;45.516,63;2.602,24;275.483,63
20141001;03SH;31384;125;51;74;11;39,48;0;181.854,43;183.577,48;17.257,84;0,00;0,00;33.156,01;36.215,98;452.061,74;0,00;82.717,78;10.165,00;544.944,52
20141001;03SJ;78912;191;105;86;0;40,21;0;377.977,31;215.381,50;0,00;0,00;0,00;0,00;36.215,98;629.574,79;0,00;107.832,29;15.532,12;752.939,20
20141001;03SK;40557;151;68;83;10;35,46;28;229.736,74;195.090,55;0,00;0,00;0,00;28.558,75;36.215,98;489.602,02;49.700,00;92.550,49;12.279,32;644.131,83
20141001;03SL;45000;114;42;72;0;37,27;0;145.437,99;173.458,85;26.300,00;0,00;0,00;0,00;36.215,98;381.412,82;0,00;75.572,95;9.270,48;466.256,25
20141001;03SM;41000;110;59;51;0;47,37;0;232.068,73;139.561,08;33.812,21;0,00;0,00;0,00;36.215,98;441.658,00;0,00;74.093,15;8.945,20;524.696,35
20141001;03SN;69447;156;79;77;0;41,14;0;287.805,90;195.162,46;0,00;0,00;0,00;0,00;36.215,98;519.184,34;0,00;92.014,39;12.685,92;623.884,65
20141001;03SO;75597;194;83;111;0;41,06;0;302.068,99;281.050,29;0,00;0,00;0,00;0,00;36.215,98;619.335,26;0,00;109.188,11;15.776,08;744.299,45
20141001;03SR;41692;203;90;113;18;38,83;44;318.194,07;277.947,26;0,00;0,00;0,00;53.794,54;36.215,98;686.151,85;78.100,00;113.022,01;16.507,96;893.781,82
20141001;03ST;45099;293;137;156;0;39,76;0;490.298,12;388.416,85;0,00;0,00;0,00;0,00;36.215,98;914.930,95;0,00;148.664,17;23.826,76;1.087.421,88
20141001;03SV;41516;102;43;59;0;34,20;0;142.750,45;136.269,47;35.191,68;0,00;0,00;0,00;36.215,98;350.427,58;0,00;71.133,55;8.294,64;429.855,77
20141001;03SW;41020;171;84;87;0;39,49;0;299.564,08;215.855,78;0,00;0,00;0,00;0,00;36.215,98;551.635,84;0,00;98.793,49;13.905,72;664.335,05
20141001;03SY;70002;220;109;111;0;43,82;0;410.709,14;290.979,42;0,00;0,00;0,00;0,00;36.215,98;737.904,54;0,00;115.672,55;17.890,40;871.467,49
20141001;03TA;50844;168;70;98;0;38,57;0;246.636,34;240.225,80;0,00;0,00;0,00;0,00;36.215,98;523.078,12;0,00;97.437,67;13.661,76;634.177,55
20141001;03TB;71488;289;117;172;0;37,29;0;405.257,71;414.485,41;0,00;0,00;0,00;0,00;36.215,98;855.959,10;0,00;146.856,41;23.501,48;1.026.316,99
20141001;03TC;75388;263;131;132;12;39,86;0;469.435,54;329.088,22;0,00;0,00;0,00;36.349,76;36.215,98;871.089,50;0,00;138.460,93;21.387,16;1.030.937,59
20141001;03TD;46152;255;129;126;0;31,91;16;414.488,21;281.664,57;0,00;0,00;0,00;0,00;36.215,98;732.368,76;28.400,00;131.490,45;20.736,60;912.995,81
20141001;03TF;41840;573;333;240;0;39,10;0;1.181.506,98;592.430,64;0,00;0,00;0,00;0,00;36.215,98;1.810.153,60;0,00;275.207,37;46.596,36;2.131.957,33
20141001;03TG;50844;182;79;103;0;44,50;0;300.172,75;272.277,93;0,00;0,00;0,00;0,00;36.215,98;608.666,66;0,00;103.764,83;14.800,24;727.231,73
20141001;03TH;41340;135;75;60;0;39,65;0;268.027,01;149.177,19;8.345,69;0,00;0,00;0,00;36.215,98;461.765,87;0,00;83.341,90;10.978,20;556.085,97
20141001;03TJ;41646;157;82;75;0;43,69;0;308.477,20;196.291,72;0,00;0,00;0,00;0,00;36.215,98;540.984,90;0,00;92.466,33;12.767,24;646.218,47
20141001;03TL;41251;299;148;151;1;34,36;33;492.430,40;349.540,48;0,00;0,00;0,00;2.812,56;36.215,98;880.999,42;58.575,00;151.655,39;24.314,68;1.115.544,49
20141001;03TM;73919;236;103;133;0;42,29;0;380.759,18;342.055,90;0,00;0,00;0,00;0,00;36.215,98;759.031,06;0,00;122.903,59;19.191,52;901.126,17
20141001;03TN;41324;250;134;116;0;43,55;0;503.222,86;303.071,52;0,00;0,00;0,00;0,00;36.215,98;842.510,36;0,00;129.230,75;20.330,00;992.071,11
20141001;03TO;40775;136;59;77;3;40,39;0;212.882,04;193.290,78;7.522,33;0,00;0,00;9.150,05;36.215,98;459.061,18;0,00;84.550,59;11.059,52;554.671,29
20141001;03TP;70002;173;75;98;0;45,38;0;288.049,07;261.855,59;0,00;0,00;0,00;0,00;36.215,98;586.120,64;0,00;99.697,37;14.068,36;699.886,37
20141001;03TQ;41447;493;246;247;0;42,67;0;913.741,24;638.288,68;0,00;0,00;0,00;0,00;36.215,98;1.588.245,90;0,00;239.052,17;40.090,76;1.867.388,83
20141001;03TR;50844;190;95;95;0;41,79;0;348.972,63;242.786,17;0,00;0,00;0,00;0,00;36.215,98;627.974,78;0,00;107.380,35;15.450,80;750.805,93
