BEVOEGD GEZAG NUMMER;GROEPERING;BEVOEGD GEZAG NAAM;JAAR;1.1 - IMMATERIËLE VASTE ACTIVA;1.2 - MATERIËLE VASTE ACTIVA;1.3 - FINANCIËLE VASTE ACTIVA;1.4 - VOORRADEN;1.5 - VORDERINGEN;1.6 - EFFECTEN;1.7 - LIQUIDE MIDDELEN;2.1 - EIGEN VERMOGEN;2.2 - VOORZIENINGEN;2.3 - LANGLOPENDE SCHULDEN;2.4 - KORTLOPENDE SCHULDEN;TA - TOTAAL ACTIVA;TP - TOTAAL PASSIVA;TVA - TOTAAL VASTE ACTIVA;TVLA - TOTAAL VLOTTENDE ACTIVA
42545;PO5;Stichting Palludara;2015;;1.575.094;1.264.711;;878.450;1.151;1.413.401;3.790.369;403.246;;939.192;5.132.807;5.132.807;2.839.805;2.293.002
42546;PO4;Stg v openb onderwijs, Odyssee;2011;;1.053.379;;;986.511;;5.320.187;3.941.569;669.122;;2.749.386;7.360.077;7.360.077;1.053.379;6.306.698
42546;PO4;Stg v openb onderwijs, Odyssee;2012;;1.052.485;;;641.762;;5.787.443;4.016.395;668.333;;2.796.962;7.481.690;7.481.690;1.052.485;6.429.205
42546;PO4;Stg v openb onderwijs, Odyssee;2013;;1.147.429;;;687.943;;5.801.698;4.671.583;713.465;;2.252.022;7.637.070;7.637.070;1.147.429;6.489.641
42546;PO4;Stg v openb onderwijs, Odyssee;2014;;1.342.547;;;786.493;;5.030.717;5.039.610;751.777;;1.368.370;7.159.757;7.159.757;1.342.547;5.817.210
42546;PO4;Stg v openb onderwijs, Odyssee;2015;;1.348.936;;;842.818;;5.180.924;4.551.800;926.125;;1.894.753;7.372.678;7.372.678;1.348.936;6.023.742
42552;PO5;Stg SchOOL;2011;;3.071.086;;;4.171.962;;7.214.411;7.411.264;1.944.842;;5.101.353;14.457.459;14.457.459;3.071.086;11.386.373
42552;PO5;Stg SchOOL;2012;;3.208.179;;;5.604.439;;3.389.649;7.703.008;2.068.614;;2.430.645;12.202.267;12.202.267;3.208.179;8.994.088
42552;PO5;Stg SchOOL;2013;;3.106.575;;;2.268.839;;7.806.587;8.048.864;2.348.695;;2.784.442;13.182.001;13.182.001;3.106.575;10.075.426
42552;PO5;Stg SchOOL;2014;;2.935.128;;;1.999.364;;7.627.786;7.108.460;2.417.552;;3.036.266;12.562.278;12.562.278;2.935.128;9.627.150
42552;PO5;Stg SchOOL;2015;;3.020.112;;;1.875.263;;6.061.747;5.841.938;2.152.182;;2.963.002;10.957.122;10.957.122;3.020.112;7.937.010
42553;PO5;SOON;2011;;2.713.384;;;2.612.978;;10.219.541;9.816.490;325.224;;5.404.189;15.545.903;15.545.903;2.713.384;12.832.519
42553;PO5;SOON;2012;;2.820.154;;;2.236.871;;7.854.567;9.739.848;368.929;;2.802.815;12.911.592;12.911.592;2.820.154;10.091.438
42553;PO5;SOON;2013;;2.894.606;;;2.262.657;;9.741.318;11.153.493;509.893;;3.235.195;14.898.581;14.898.581;2.894.606;12.003.975
42553;PO5;SOON;2014;;3.278.571;;;2.205.410;;8.203.577;9.523.833;1.487.293;;2.676.432;13.687.558;13.687.558;3.278.571;10.408.987
42553;PO5;SOON;2015;;3.605.578;;;2.361.353;;6.575.528;8.624.461;697.687;;3.220.311;12.542.459;12.542.459;3.605.578;8.936.881
42554;PO5;Stg OPO Borger-Odoorn;2011;;1.032.152;;;554.376;;752.094;1.210.244;191.787;;936.591;2.338.622;2.338.622;1.032.152;1.306.470
42554;PO5;Stg OPO Borger-Odoorn;2012;;1.042.493;;;474.932;;1.246.029;1.540.402;202.792;;1.020.260;2.763.454;2.763.454;1.042.493;1.720.961
42554;PO5;Stg OPO Borger-Odoorn;2013;;1.063.343;;;564.791;;1.824.200;2.287.632;279.186;;885.516;3.452.334;3.452.334;1.063.343;2.388.991
42554;PO5;Stg OPO Borger-Odoorn;2014;;971.158;;;570.567;;2.142.022;2.476.239;317.142;;890.366;3.683.747;3.683.747;971.158;2.712.589
42554;PO5;Stg OPO Borger-Odoorn;2015;;965.069;;;410.023;;1.933.763;2.293.923;337.737;;677.195;3.308.855;3.308.855;965.069;2.343.786
42557;PO4;Stg OPO Hoogeveen;2011;;913.477;2.151.002;;852.343;;1.462.880;2.066.421;190.921;;3.122.359;5.379.702;5.379.701;3.064.479;2.315.223
42557;PO4;Stg OPO Hoogeveen;2012;;817.199;2.151.002;;742.792;;2.121.701;2.472.658;278.112;;3.081.924;5.832.694;5.832.694;2.968.201;2.864.493
42557;PO4;Stg OPO Hoogeveen;2013;;799.005;2.151.002;;749.747;;2.790.202;2.944.863;395.935;;3.149.158;6.489.956;6.489.956;2.950.007;3.539.949
42557;PO4;Stg OPO Hoogeveen;2014;;818.108;;;624.520;;3.543.549;3.134.238;389.109;;1.462.830;4.986.177;4.986.177;818.108;4.168.069
42557;PO4;Stg OPO Hoogeveen;2015;;778.748;;;710.090;;3.250.810;3.068.734;391.662;;1.279.252;4.739.648;4.739.648;778.748;3.960.900
42558;PO5;Stg opso Purmerend;2011;;1.894.603;;;1.546.205;;3.191.101;3.006.193;603.868;;3.021.848;6.631.909;6.631.909;1.894.603;4.737.306
42558;PO5;Stg opso Purmerend;2012;;2.138.281;;;1.321.856;;2.944.435;3.049.224;541.041;;2.814.307;6.404.572;6.404.572;2.138.281;4.266.291
42558;PO5;Stg opso Purmerend;2013;;2.221.676;;;1.396.130;;3.267.588;4.311.624;512.484;;2.061.286;6.885.394;6.885.394;2.221.676;4.663.718
42558;PO5;Stg opso Purmerend;2014;;2.013.447;;;1.332.206;;4.778.218;5.401.522;593.049;;2.129.300;8.123.871;8.123.871;2.013.447;6.110.424
42558;PO5;Stg opso Purmerend;2015;;1.883.668;;;1.274.326;;6.361.497;6.443.239;908.751;;2.167.501;9.519.491;9.519.491;1.883.668;7.635.823
42559;PO3;Ver Stg SmB Gr Ammers Langerak;2011;;319.648;;;153.897;;1.212.883;1.424.067;39.580;;222.784;1.686.428;1.686.431;319.648;1.366.780
42559;PO3;Ver Stg SmB Gr Ammers Langerak;2012;;343.889;;;129.625;;1.195.669;1.446.740;30.087;;192.358;1.669.183;1.669.185;343.889;1.325.294
42559;PO3;Ver Stg SmB Gr Ammers Langerak;2013;;330.649;;;155.466;;1.336.709;1.566.808;31.140;;224.879;1.822.824;1.822.827;330.649;1.492.175
42559;PO3;Ver Stg SmB Gr Ammers Langerak;2014;;560.871;;;156.717;;901.930;1.387.668;29.869;;201.984;1.619.518;1.619.521;560.871;1.058.647
42559;PO3;Ver Stg SmB Gr Ammers Langerak;2015;;560.348;;;146.255;;1.012.693;1.349.771;110.871;;258.654;1.719.296;1.719.296;560.348;1.158.948
42561;PO5;Stg Openbaar PO Lochem;2011;;1.488.179;;;685.070;;2.137.021;3.261.271;78.300;;970.699;4.310.270;4.310.270;1.488.179;2.822.091
42561;PO5;Stg Openbaar PO Lochem;2012;;1.421.055;;;701.167;;2.645.731;3.816.083;74.820;;877.050;4.767.953;4.767.953;1.421.055;3.346.898
42561;PO5;Stg Openbaar PO Lochem;2013;;1.355.200;;;627.127;;3.289.078;4.270.993;71.300;;929.112;5.271.405;5.271.405;1.355.200;3.916.205
42561;PO5;Stg Openbaar PO Lochem;2014;;1.392.007;;;689.699;;2.975.993;4.053.536;68.200;;935.963;5.057.699;5.057.699;1.392.007;3.665.692
42561;PO5;Stg Openbaar PO Lochem;2015;;1.386.569;;;614.639;;3.023.997;4.039.525;163.639;;822.041;5.025.205;5.025.205;1.386.569;3.638.636
42562;PO3;St OPO Hendrik-Ido-Ambacht;2011;;1.168.246;;;249.718;;1.305.027;1.888.779;258.166;;576.046;2.722.991;2.722.991;1.168.246;1.554.745
42562;PO3;St OPO Hendrik-Ido-Ambacht;2012;;1.223.315;;;312.675;;1.384.894;1.965.879;245.751;;709.250;2.920.884;2.920.880;1.223.315;1.697.569
42562;PO3;St OPO Hendrik-Ido-Ambacht;2013;;1.189.273;21.600;;362.259;;1.429.013;2.087.320;183.880;;730.947;3.002.145;3.002.147;1.210.873;1.791.272
42562;PO3;St OPO Hendrik-Ido-Ambacht;2014;;1.213.800;94.350;;395.736;;1.157.963;2.100.069;184.605;;577.176;2.861.849;2.861.850;1.308.150;1.553.699
42562;PO3;St OPO Hendrik-Ido-Ambacht;2015;;1.206.042;125.100;;313.216;;1.540.537;2.321.916;238.751;;624.225;3.184.895;3.184.892;1.331.142;1.853.753
42564;PO1;Stg Kath Ond Breukelen;2011;;442.604;;;223.782;;905.433;1.270.977;102.752;;198.090;1.571.819;1.571.819;442.604;1.129.215
42564;PO1;Stg Kath Ond Breukelen;2012;;382.721;;;142.070;;1.124.346;1.329.646;95.888;;223.603;1.649.137;1.649.137;382.721;1.266.416
42564;PO1;Stg Kath Ond Breukelen;2013;;310.819;;;176.808;;1.342.313;1.500.033;124.977;;204.930;1.829.940;1.829.940;310.819;1.519.121
42564;PO1;Stg Kath Ond Breukelen;2014;;276.079;;;167.882;;1.413.269;1.458.490;214.194;;184.546;1.857.230;1.857.230;276.079;1.581.151
42564;PO1;Stg Kath Ond Breukelen;2015;;260.599;;;165.997;;1.628.145;1.553.805;302.729;;198.207;2.054.741;2.054.741;260.599;1.794.142
42567;PO3;St OPO Wijk bij Duurstede;2011;;591.056;1.450;;1.085.775;;1.517.178;2.387.355;359.588;;448.520;3.195.459;3.195.463;592.506;2.602.953
42567;PO3;St OPO Wijk bij Duurstede;2012;;703.918;;;660.233;;1.826.100;2.373.205;362.839;;454.211;3.190.251;3.190.255;703.918;2.486.333
42567;PO3;St OPO Wijk bij Duurstede;2013;;753.626;;;480.479;;1.944.370;2.299.031;376.784;;502.665;3.178.475;3.178.480;753.626;2.424.849
42567;PO3;St OPO Wijk bij Duurstede;2014;;709.494;;;303.437;;1.940.479;2.114.996;385.792;;452.630;2.953.410;2.953.418;709.494;2.243.916
42567;PO3;St OPO Wijk bij Duurstede;2015;;688.705;;;276.530;;1.928.090;1.928.099;521.964;;443.262;2.893.325;2.893.325;688.705;2.204.620
42569;PO2;Stg Opb Basisondw Alblasserdam;2011;;253.286;;;353.095;;214.915;430.631;124.880;16.095;249.690;821.296;821.296;253.286;568.010
42569;PO2;Stg Opb Basisondw Alblasserdam;2012;;236.816;;;147.737;;442.874;433.341;133.263;15.788;245.035;827.427;827.427;236.816;590.611
42569;PO2;Stg Opb Basisondw Alblasserdam;2013;;220.474;;;175.419;;658.433;572.457;183.095;1.213;297.561;1.054.326;1.054.326;220.474;833.852
42569;PO2;Stg Opb Basisondw Alblasserdam;2014;;218.189;;;188.485;;731.531;741.306;184.616;696;211.587;1.138.205;1.138.205;218.189;920.016
42569;PO2;Stg Opb Basisondw Alblasserdam;2015;;191.009;;;210.206;;783.081;840.668;79.253;177;264.198;1.184.296;1.184.296;191.009;993.287
42570;PO3;Mantum onderwijs;2011;;413.326;;;288.138;;1.016.414;1.111.387;258.402;;348.089;1.717.878;1.717.878;413.326;1.304.552
42570;PO3;Mantum onderwijs;2012;;485.705;;;265.874;;1.010.001;1.183.638;278.086;;299.857;1.761.580;1.761.581;485.705;1.275.875
42570;PO3;Mantum onderwijs;2013;;430.402;;;236.795;;1.237.677;1.246.676;284.334;;373.866;1.904.874;1.904.876;430.402;1.474.472
42570;PO3;Mantum onderwijs;2014;;474.545;;;256.639;;1.371.939;1.102.074;281.424;;719.627;2.103.123;2.103.125;474.545;1.628.578
42570;PO3;Mantum onderwijs;2015;;421.611;18.300;;225.952;;1.334.380;1.103.165;307.574;;589.504;2.000.243;2.000.243;439.911;1.560.332
42572;REC;Stg Oosterwijs;2011;;167.301;;;846.942;;1.489.262;1.590.602;278.073;;634.830;2.503.505;2.503.505;167.301;2.336.204
42572;REC;Stg Oosterwijs;2012;;169.344;;;444.124;;2.274.335;1.947.164;259.000;;681.639;2.887.803;2.887.803;169.344;2.718.459
42572;REC;Stg Oosterwijs;2013;;170.413;;;278.744;;2.782.296;2.403.470;262.019;;565.964;3.231.453;3.231.453;170.413;3.061.040
42572;REC;Stg Oosterwijs;2014;;176.520;;;778.854;;3.132.588;2.703.549;599.010;;785.403;4.087.962;4.087.962;176.520;3.911.442
42573;REC;Stg RESPONZ;2011;;673.549;;;1.109.658;;3.042.050;3.273.593;542.784;;1.008.880;4.825.257;4.825.257;673.549;4.151.708
42573;REC;Stg RESPONZ;2012;;650.859;;;772.095;;4.108.451;3.542.017;771.265;;1.218.123;5.531.405;5.531.405;650.859;4.880.546
42573;REC;Stg RESPONZ;2013;;641.219;;;828.340;;4.998.309;4.268.455;922.164;;1.277.249;6.467.868;6.467.868;641.219;5.826.649
42573;REC;Stg RESPONZ;2014;;614.117;;;1.162.637;;4.686.706;4.370.814;1.156.003;;936.643;6.463.460;6.463.460;614.117;5.849.343
42573;REC;Stg RESPONZ;2015;;625.191;;;1.124.262;;5.220.660;4.383.330;1.323.187;;1.263.596;6.970.113;6.970.113;625.191;6.344.922
42577;PO3;Sko Maasdal;2011;;491.465;;;224.145;;663.286;776.515;113.266;;489.115;1.378.896;1.378.896;491.465;887.431
42577;PO3;Sko Maasdal;2012;;436.183;;;207.736;;623.226;810.535;142.208;;314.402;1.267.145;1.267.145;436.183;830.962
42577;PO3;Sko Maasdal;2013;;442.111;;;223.951;;736.603;1.010.358;92.490;;299.817;1.402.665;1.402.665;442.111;960.554
42577;PO3;Sko Maasdal;2014;;442.684;;;241.488;;777.975;1.093.596;97.835;;270.716;1.462.147;1.462.147;442.684;1.019.463
42577;PO3;Sko Maasdal;2015;;415.352;;;196.546;;1.135.958;1.197.607;278.009;;272.240;1.747.856;1.747.856;415.352;1.332.504
42579;PO1;Stichting Casa School;2011;;899;;;14.699;;41.642;23.430;1.650;;32.160;57.240;57.240;899;56.341
42579;PO1;Stichting Casa School;2012;;34.880;;;36.185;;126.568;123.144;3.300;;71.190;197.633;197.634;34.880;162.753
42579;PO1;Stichting Casa School;2013;;125.006;;;44.984;;557.282;364.355;25.085;;337.832;727.272;727.272;125.006;602.266
42579;PO1;Stichting Casa School;2014;;132.426;;;65.697;;661.464;462.893;8.514;;388.180;859.587;859.587;132.426;727.161
42579;PO1;Stichting Casa School;2015;;106.581;;;141.650;;764.312;625.643;10.786;;376.114;1.012.543;1.012.543;106.581;905.962
42580;PO1;Stg Evangelisch Ondw Deventer;2011;;83.549;;;26.673;;28.715;17.077;4.387;;117.473;138.937;138.937;83.549;55.388
42580;PO1;Stg Evangelisch Ondw Deventer;2012;;148.744;;;39.236;;83.795;83.170;4.806;;183.799;271.775;271.775;148.744;123.031
42580;PO1;Stg Evangelisch Ondw Deventer;2013;;185.664;;;47.004;;199.434;219.986;6.345;;205.771;432.102;432.102;185.664;246.438
42580;PO1;Stg Evangelisch Ondw Deventer;2014;;211.372;;;66.548;;168.497;220.670;7.175;;218.572;446.417;446.417;211.372;235.045
42580;PO1;Stg Evangelisch Ondw Deventer;2015;;204.888;;;64.288;;237.901;295.186;5.058;;206.833;507.077;507.077;204.888;302.189
42581;PO1;S Z U;2011;;51.669;;;15.332;;66.738;24.945;1.773;;107.023;133.739;133.741;51.669;82.070
42581;PO1;S Z U;2012;;62.511;;;21.026;;73.350;44.572;1.555;;110.762;156.887;156.889;62.511;94.376
42581;PO1;S Z U;2013;;63.727;;;25.459;;54.972;37.347;980;;105.831;144.158;144.158;63.727;80.431
42581;PO1;S Z U;2014;;56.860;;;19.386;;17.858;1.434;;;92.671;94.104;94.105;56.860;37.244
42582;PO1;Stg Evangelisch BO Hoogeveen;2011;;53.654;;;6.813;;65.838;40.437;1.058;;84.810;126.305;126.305;53.654;72.651
42582;PO1;Stg Evangelisch BO Hoogeveen;2012;;65.408;;;19.607;;88.797;63.823;1.080;;108.909;173.812;173.812;65.408;108.404
42582;PO1;Stg Evangelisch BO Hoogeveen;2013;;88.054;;;20.883;;155.217;122.985;1.223;;139.946;264.154;264.154;88.054;176.100
42582;PO1;Stg Evangelisch BO Hoogeveen;2014;;104.109;;;31.583;;159.727;143.190;2.588;;149.641;295.419;295.419;104.109;191.310
42582;PO1;Stg Evangelisch BO Hoogeveen;2015;;126.154;;;35.863;;114.512;120.104;626;;155.799;276.529;276.529;126.154;150.375
42584;PO2;Stg v Bijbelgetrouw Ondw HAAL;2011;;209.956;;;198.006;;69.595;194.124;52.333;;231.100;477.557;477.557;209.956;267.601
42584;PO2;Stg v Bijbelgetrouw Ondw HAAL;2012;;280.020;;;116.048;;51.062;158.228;67.187;;221.715;447.130;447.130;280.020;167.110
42584;PO2;Stg v Bijbelgetrouw Ondw HAAL;2013;;276.146;;;107.820;;83.160;175.476;75.230;;216.420;467.126;467.126;276.146;190.980
42584;PO2;Stg v Bijbelgetrouw Ondw HAAL;2014;;279.344;;;117.415;;143.329;205.501;98.304;;236.283;540.088;540.088;279.344;260.744
42584;PO2;Stg v Bijbelgetrouw Ondw HAAL;2015;;234.049;;;95.907;;226.871;233.978;151.041;;171.808;556.827;556.827;234.049;322.778
42585;PO1;Stichting Het Kleurenorkest;2011;;54.548;;;40.722;;53.428;75.126;5.669;;67.903;148.698;148.698;54.548;94.150
42585;PO1;Stichting Het Kleurenorkest;2012;;53.059;;;57.940;;19.841;46.225;6.672;;77.943;130.840;130.840;53.059;77.781
42585;PO1;Stichting Het Kleurenorkest;2013;;54.047;;;40.977;;30.646;62.289;6.153;;57.228;125.670;125.670;54.047;71.623
42585;PO1;Stichting Het Kleurenorkest;2014;;49.552;;;38.442;;35.603;65.031;4.254;;54.312;123.597;123.597;49.552;74.045
42585;PO1;Stichting Het Kleurenorkest;2015;;49.778;;;22.554;;95.805;82.264;20.978;;64.895;168.137;168.137;49.778;118.359
42587;PO5;Stg CNS Ede;2011;;1.969.038;227.865;;1.547.818;;2.169.853;3.908.889;828.880;;1.176.805;5.914.574;5.914.574;2.196.903;3.717.671
42587;PO5;Stg CNS Ede;2012;;1.812.398;;;1.260.576;145.420;3.003.906;2.631.730;1.730.309;;1.860.260;6.222.300;6.222.299;1.812.398;4.409.902
42587;PO5;Stg CNS Ede;2013;;1.773.894;;;1.397.736;;4.574.543;4.169.059;1.476.650;;2.100.464;7.746.173;7.746.173;1.773.894;5.972.279
42587;PO5;Stg CNS Ede;2014;;1.654.937;148.000;;1.289.129;;4.664.913;4.206.612;1.253.705;;2.296.662;7.756.979;7.756.979;1.802.937;5.954.042
42587;PO5;Stg CNS Ede;2015;;1.544.121;148.000;;1.110.890;;5.708.136;4.544.769;1.361.870;;2.604.508;8.511.147;8.511.147;1.692.121;6.819.026
42588;SBO;Stg. WSNS 41-07 De Rotonde;2011;;53.322;;;433.232;;6;122.720;100.523;;263.317;486.560;486.560;53.322;433.238
42588;SBO;Stg. WSNS 41-07 De Rotonde;2012;;38.678;;;224.595;;217;38.515;120.776;;104.199;263.490;263.490;38.678;224.812
42588;SBO;Stg. WSNS 41-07 De Rotonde;2013;;34.044;;;275.912;;4;102.660;147.562;;59.738;309.960;309.960;34.044;275.916
42588;SBO;Stg. WSNS 41-07 De Rotonde;2014;;18.060;;;174.306;;157.428;161.477;15.229;;173.088;349.794;349.794;18.060;331.734
42588;SBO;Stg. WSNS 41-07 De Rotonde;2015;;12.677;;;142.765;;116.605;176.582;12.030;;83.435;272.047;272.047;12.677;259.370
42594;PO1;Stg SWsschool Rivierenwijk;2011;;324.909;;;509.651;;421.651;370.115;28.690;;857.405;1.256.211;1.256.210;324.909;931.302
42594;PO1;Stg SWsschool Rivierenwijk;2012;;334.477;;;373.605;;988.149;685.225;31.070;;979.936;1.696.231;1.696.231;334.477;1.361.754
42594;PO1;Stg SWsschool Rivierenwijk;2013;;293.944;;;259.929;;1.225.724;724.206;28.202;;1.027.189;1.779.597;1.779.597;293.944;1.485.653
42594;PO1;Stg SWsschool Rivierenwijk;2014;;345.985;;;139.401;;1.635.601;618.525;23.015;;1.479.447;2.120.987;2.120.987;345.985;1.775.002
42594;PO1;Stg SWsschool Rivierenwijk;2015;;569.529;;;137.753;;377.879;471.687;24.405;;589.069;1.085.161;1.085.161;569.529;515.632
42596;PO4;Stichting De Meent;2011;;1.153.704;;;547.785;;772.317;1.566.086;382.473;;525.247;2.473.806;2.473.806;1.153.704;1.320.102
42596;PO4;Stichting De Meent;2012;;1.061.938;;;535.593;;836.121;1.572.348;314.486;;546.818;2.433.652;2.433.652;1.061.938;1.371.714
42596;PO4;Stichting De Meent;2013;;968.709;;;348.760;;1.277.543;1.771.789;320.851;;502.372;2.595.012;2.595.012;968.709;1.626.303
42596;PO4;Stichting De Meent;2014;;949.020;;;387.669;;1.125.314;1.589.107;338.002;;534.894;2.462.003;2.462.003;949.020;1.512.983
42596;PO4;Stichting De Meent;2015;;865.308;;;320.565;;1.316.931;1.760.480;246.956;;495.368;2.502.804;2.502.804;865.308;1.637.496
42600;PO4;Stg Codenz;2011;;1.438.503;;;587.026;;1.070.771;1.422.369;356.719;31.943;1.285.268;3.096.300;3.096.299;1.438.503;1.657.797
42600;PO4;Stg Codenz;2012;;1.445.675;;;655.253;;1.041.861;1.459.727;388.593;;1.294.469;3.142.789;3.142.789;1.445.675;1.697.114
42600;PO4;Stg Codenz;2013;;1.555.732;;;721.240;;911.829;1.698.330;382.248;;1.108.223;3.188.801;3.188.801;1.555.732;1.633.069
42600;PO4;Stg Codenz;2014;;1.433.386;;;878.660;;811.400;1.504.825;306.262;;1.312.359;3.123.446;3.123.446;1.433.386;1.690.060
42600;PO4;Stg Codenz;2015;;1.403.386;;;779.940;;1.110.048;1.856.060;300.087;;1.137.227;3.293.374;3.293.374;1.403.386;1.889.988
42604;PO5;CBO De Greiden;2011;;965.929;1.101.742;;635.555;;1.348.701;2.931.372;138.345;;982.210;4.051.927;4.051.927;2.067.671;1.984.256
42604;PO5;CBO De Greiden;2012;;960.489;1.062.235;;662.089;;1.170.128;2.929.761;116.349;;808.831;3.854.941;3.854.941;2.022.724;1.832.217
42604;PO5;CBO De Greiden;2013;;938.314;1.012.020;;732.953;;1.431.937;3.125.957;130.716;;858.551;4.115.224;4.115.224;1.950.334;2.164.890
42604;PO5;CBO De Greiden;2014;;825.349;843.505;;806.764;;1.513.973;3.164.693;117.164;;707.734;3.989.591;3.989.591;1.668.854;2.320.737
42604;PO5;CBO De Greiden;2015;;830.438;852.892;;759.440;;1.294.328;2.948.472;110.928;;677.698;3.737.098;3.737.098;1.683.330;2.053.768
42605;REC;Stg Beukenrode-Ondw spec ondw;2011;;234.091;;;206.714;;753.824;744.685;128.769;25.147;296.028;1.194.629;1.194.629;234.091;960.538
42605;REC;Stg Beukenrode-Ondw spec ondw;2012;;209.712;;;194.039;;930.664;808.945;169.002;;356.467;1.334.415;1.334.414;209.712;1.124.703
42605;REC;Stg Beukenrode-Ondw spec ondw;2013;;327.612;;;165.463;;1.017.412;973.038;142.674;;394.774;1.510.487;1.510.486;327.612;1.182.875
42605;REC;Stg Beukenrode-Ondw spec ondw;2014;;355.438;;;207.841;;1.343.031;1.429.975;176.452;;299.880;1.906.310;1.906.307;355.438;1.550.872
42605;REC;Stg Beukenrode-Ondw spec ondw;2015;;459.854;;;171.925;;1.489.233;1.320.190;260.370;;540.453;2.121.012;2.121.013;459.854;1.661.158
42607;PO5;Ver v Geref PO NoorderBasis;2011;;2.598.951;;;817.156;;1.356.531;2.829.497;163.764;;1.779.377;4.772.638;4.772.638;2.598.951;2.173.687
42607;PO5;Ver v Geref PO NoorderBasis;2012;;2.435.445;;;752.791;;1.617.124;3.098.264;160.695;;1.546.401;4.805.360;4.805.360;2.435.445;2.369.915
42607;PO5;Ver v Geref PO NoorderBasis;2013;;2.415.040;;;566.580;;2.724.385;4.142.897;160.696;;1.402.415;5.706.005;5.706.008;2.415.040;3.290.965
42607;PO5;Ver v Geref PO NoorderBasis;2014;;2.347.043;;;838.617;;2.943.800;4.907.195;131.351;;1.090.914;6.129.460;6.129.460;2.347.043;3.782.417
42607;PO5;Ver v Geref PO NoorderBasis;2015;;2.648.906;;;1.043.516;;3.926.121;6.238.390;162.508;;1.217.645;7.618.543;7.618.543;2.648.906;4.969.637
42610;PO5;Stichting Archipel Scholen;2011;;1.702.295;172.943;;1.007.176;;1.810.235;2.185.586;269.684;;2.237.379;4.692.649;4.692.649;1.875.238;2.817.411
42610;PO5;Stichting Archipel Scholen;2012;;1.701.310;;;913.126;;2.531.042;2.251.298;270.169;;2.624.011;5.145.478;5.145.478;1.701.310;3.444.168
42610;PO5;Stichting Archipel Scholen;2013;;1.623.853;;;1.127.859;;2.984.608;3.004.890;275.043;;2.456.387;5.736.320;5.736.320;1.623.853;4.112.467
42610;PO5;Stichting Archipel Scholen;2014;;1.620.819;;;1.037.182;;3.038.384;3.200.935;280.007;;2.215.443;5.696.385;5.696.385;1.620.819;4.075.566
42610;PO5;Stichting Archipel Scholen;2015;;1.664.621;;;1.199.520;;2.841.105;3.295.769;306.705;;2.102.772;5.705.246;5.705.246;1.664.621;4.040.625
42614;PO2;BOOG;2011;;971.353;1.321.236;;252.447;;446.680;2.122.904;45.690;;823.122;2.991.716;2.991.716;2.292.589;699.127
42614;PO2;BOOG;2012;;1.072.581;1.158.560;;242.254;;235.598;2.248.874;50.210;;409.909;2.708.993;2.708.993;2.231.141;477.852
42614;PO2;BOOG;2013;;1.018.629;;;271.655;;1.548.995;2.445.646;53.798;;339.835;2.839.279;2.839.279;1.018.629;1.820.650
42614;PO2;BOOG;2014;;970.499;2.000;;319.341;;1.575.254;2.321.363;54.427;;491.304;2.867.094;2.867.094;972.499;1.894.595
42614;PO2;BOOG;2015;;917.882;2.000;;258.297;;1.316.285;2.065.924;53.640;;374.900;2.494.464;2.494.464;919.882;1.574.582
42616;PO5;Stg v Kath BO Gelderland;2011;;3.569.052;80.137;;1.343.584;;774.623;3.078.173;815.112;25.814;1.848.297;5.767.396;5.767.396;3.649.189;2.118.207
42616;PO5;Stg v Kath BO Gelderland;2012;;3.345.186;;;1.023.343;;1.635.864;3.388.872;988.259;;1.627.262;6.004.393;6.004.393;3.345.186;2.659.207
42616;PO5;Stg v Kath BO Gelderland;2013;;3.150.318;;;1.018.515;;3.009.605;4.466.482;944.202;;1.767.754;7.178.438;7.178.438;3.150.318;4.028.120
42616;PO5;Stg v Kath BO Gelderland;2014;;3.598.294;;;1.212.714;;1.913.623;4.302.804;957.943;;1.463.884;6.724.631;6.724.631;3.598.294;3.126.337
42616;PO5;Stg v Kath BO Gelderland;2015;;3.697.740;;;1.172.398;;2.376.498;4.993.895;1.014.342;;1.238.399;7.246.636;7.246.636;3.697.740;3.548.896
42619;PO1;Stichting Consent Rotterdam;2012;;19.318;;;35;;186.771;143.402;;;62.722;206.124;206.124;19.318;186.806
42619;PO1;Stichting Consent Rotterdam;2013;;28.705;;;21.668;;202.525;230.857;;;22.041;252.898;252.898;28.705;224.193
42619;PO1;Stichting Consent Rotterdam;2014;;27.907;;;27.778;;215.622;237.239;;;34.068;271.307;271.307;27.907;243.400
42619;PO1;Stichting Consent Rotterdam;2015;;11.838;;;24.814;;160.048;89.117;;;107.583;196.700;196.700;11.838;184.862
42632;PO4;St v Prot Chr PO Goeree-Overfl;2011;;1.484.414;999;;477.030;;869.865;1.811.598;298.005;;722.705;2.832.308;2.832.308;1.485.413;1.346.895
42632;PO4;St v Prot Chr PO Goeree-Overfl;2012;;1.469.651;125;;486.461;;847.257;1.778.393;346.721;;678.385;2.803.494;2.803.499;1.469.776;1.333.718
