PEILDATUM;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;CLUSTER;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;LEEFTIJD_JONGER;LEEFTIJD_4;LEEFTIJD_5;LEEFTIJD_6;LEEFTIJD_7;LEEFTIJD_8;LEEFTIJD_9;LEEFTIJD_10;LEEFTIJD_11;LEEFTIJD_12;LEEFTIJD_13;LEEFTIJD_14;LEEFTIJD_15;LEEFTIJD_16;LEEFTIJD_17;LEEFTIJD_18;LEEFTIJD_19;LEEFTIJD_20;LEEFTIJD_21;LEEFTIJD_22;LEEFTIJD_23;LEEFTIJD_24;LEEFTIJD_OUDER;TOTAAL
20151001;08QH;00;Basisschool Bos en Duin;2061VM;BLOEMENDAAL; 377;Bloemendaal;Noord-Holland;Bo;nvt;Protestants-Christelijk;85255;0;21;12;21;15;23;18;23;20;6;0;0;0;0;0;0;0;0;0;0;0;0;0;159
20151001;08QM;00;Basisschool Het Kompas;4794AM;HEIJNINGEN;1709;Moerdijk;Noord-Brabant;Bo;nvt;Protestants-Christelijk;41782;0;4;5;1;6;7;3;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37
20151001;08QN;00;Kath BS De Sprong;6438GG;OIRSBEEK; 962;Schinnen;Limburg;Bo;nvt;Rooms-Katholiek;83280;0;35;25;36;20;23;29;31;24;5;0;0;0;0;0;0;0;0;0;0;0;0;0;228
20151001;08QO;00;Basisschool St Pieter;6212CX;MAASTRICHT; 935;Maastricht;Limburg;Bo;nvt;Rooms-Katholiek;41373;0;38;31;28;25;38;25;24;28;5;0;0;0;0;0;0;0;0;0;0;0;0;0;242
20151001;08QP;00;BS Willibrordus;5296LM;ESCH; 788;Haaren;Noord-Brabant;Bo;nvt;Rooms-Katholiek;60204;0;20;17;25;30;17;30;31;17;3;0;0;0;0;0;0;0;0;0;0;0;0;0;190
20151001;08QS;00;Kindcentrum de Eik;6118EA;NIEUWSTADT;1711;Echt-Susteren;Limburg;Bo;nvt;Rooms-Katholiek;83280;0;28;26;40;26;40;33;31;35;4;0;0;0;0;0;0;0;0;0;0;0;0;0;263
20151001;08QU;00;Basisschool De Doorkijk;6467CE;KERKRADE; 928;Kerkrade;Limburg;Bo;nvt;Rooms-Katholiek;41516;0;50;44;36;42;35;34;33;23;8;0;0;0;0;0;0;0;0;0;0;0;0;0;305
20151001;08QV;00;Mariaschool;5737JA;LIESHOUT;1659;Laarbeek;Noord-Brabant;Bo;nvt;Rooms-Katholiek;40557;0;0;4;12;18;16;10;22;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;99
20151001;08QW;00;Basissch Petrus Canisius;6155KL;PUTH; 962;Schinnen;Limburg;Bo;nvt;Rooms-Katholiek;83280;0;24;31;27;30;32;30;32;27;6;1;0;0;0;0;0;0;0;0;0;0;0;0;240
20151001;08QX;00;Basisschool St Bernardus;5571KP;BERGEIJK;1724;Bergeijk;Noord-Brabant;Bo;nvt;Rooms-Katholiek;31384;0;6;11;9;16;20;14;18;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113
20151001;08QY;00;Basisschool 't Kompas;4542BS;HOEK; 715;Terneuzen;Zeeland;Bo;nvt;Protestants-Christelijk;41241;0;9;7;8;12;8;8;11;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;71
20151001;08RA;00;Basisschool 't Kendelke;5853EL;SIEBENGEWALD; 893;Bergen (L.);Limburg;Bo;nvt;Rooms-Katholiek;37663;0;14;11;20;26;17;27;24;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;155
20151001;08RC;00;Basissch De Morgenster;4254CL;SLEEUWIJK; 870;Werkendam;Noord-Brabant;Bo;nvt;Protestants-Christelijk;74973;0;42;44;59;56;45;44;52;51;2;0;0;0;0;0;0;0;0;0;0;0;0;0;395
20151001;08RD;00;Basisschool An d r Put;6374HR;LANDGRAAF; 882;Landgraaf;Limburg;Bo;nvt;Rooms-Katholiek;41516;0;37;35;27;40;29;38;36;40;11;2;0;0;0;0;0;0;0;0;0;0;0;0;295
20151001;08RK;00;Basisschool Boaz-Jachin;8075AE;ELSPEET; 302;Nunspeet;Gelderland;Bo;nvt;Reformatorisch;75974;0;24;30;30;22;23;15;28;24;1;0;0;0;0;0;0;0;0;0;0;0;0;0;197
20151001;08RL;00;Groen van Prinsterer;7121EM;AALTEN; 197;Aalten;Gelderland;Bo;nvt;Protestants-Christelijk;41787;0;35;42;49;37;43;44;33;35;8;0;0;0;0;0;0;0;0;0;0;0;0;0;326
20151001;08RM;00;Basisschool De Hoeksteen;4261LL;WIJK EN AALBURG; 738;Aalburg;Noord-Brabant;Bo;nvt;Protestants-Christelijk;76715;0;58;41;59;55;56;47;46;47;12;0;0;0;0;0;0;0;0;0;0;0;0;0;421
20151001;08RN;00;Basisschool St Alphonsus;7614LA;MARIAPAROCHIE; 183;Tubbergen;Overijssel;Bo;nvt;Rooms-Katholiek;50949;0;40;37;40;50;38;43;47;44;9;0;0;0;0;0;0;0;0;0;0;0;0;0;348
20151001;08RO;00;RK BS De Geldershof;6663CD;LENT; 268;Nijmegen;Gelderland;Bo;nvt;Rooms-Katholiek;76793;0;49;47;52;48;44;37;41;39;8;0;0;0;0;0;0;0;0;0;0;0;0;0;365
20151001;08RP;00;Basisschool De Kameleon;6665EA;DRIEL;1734;Overbetuwe;Gelderland;Bo;nvt;Rooms-Katholiek;28147;0;15;29;31;23;23;19;22;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0;186
20151001;08RQ;00;Smaragd;8021WB;ZWOLLE; 193;Zwolle;Overijssel;Bo;nvt;Gereformeerd vrijgemaakt;41632;0;69;76;50;65;45;49;46;40;7;0;0;0;0;0;0;0;0;0;0;0;0;0;447
20151001;08RR;00;Basisschool St Theresia;7263RW;MARIENVELDE;1586;Oost Gelre;Gelderland;Bo;nvt;Rooms-Katholiek;46724;0;14;9;9;14;15;11;7;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;92
20151001;08RU;00;RK BS ST Willibrordus;5131CT;ALPHEN NB;1723;Alphen-Chaam;Noord-Brabant;Bo;nvt;Rooms-Katholiek;32060;0;51;43;34;32;34;29;35;43;7;0;0;0;0;0;0;0;0;0;0;0;0;0;308
20151001;08SE;00;Vrije School Ridderspoor;2402KP;ALPHEN AAN DEN RIJN; 484;Alphen aan den Rijn;Zuid-Holland;Bo;nvt;Antroposofisch;41359;0;13;18;11;17;13;13;11;12;5;0;0;0;0;0;0;0;0;0;0;0;0;0;113
20151001;08SL;00;RK Basisschool Klimop;5447AV;RIJKEVOORT; 756;Boxmeer;Noord-Brabant;Bo;nvt;Rooms-Katholiek;71749;0;13;13;20;14;14;18;15;17;2;0;0;0;0;0;0;0;0;0;0;0;0;0;126
20151001;08SP;00;De Regenboog;3123EN;SCHIEDAM; 606;Schiedam;Zuid-Holland;Bo;nvt;Algemeen bijzonder;22725;0;53;44;47;39;53;55;43;39;6;0;0;0;0;0;0;0;0;0;0;0;0;0;379
20151001;08SQ;00;Chr Rehobothschool;1231BN;LOOSDRECHT;1696;Wijdemeren;Noord-Holland;Bo;nvt;Protestants-Christelijk;75753;0;23;27;35;28;24;43;44;25;3;0;0;0;0;0;0;0;0;0;0;0;0;0;252
20151001;08SR;00;Het Mozaiek;1222ES;HILVERSUM; 402;Hilversum;Noord-Holland;Sbo;nvt;Protestants-Christelijk;42687;0;5;7;12;14;14;29;24;30;15;0;0;0;0;0;0;0;0;0;0;0;0;0;150
20151001;08ST;00;Piet Bakkerschool;8601XC;SNEEK;1900;Súdwest-Fryslân;Friesland;So;3/4;Protestants-Christelijk;42665;0;2;2;2;4;1;2;1;6;4;2;0;0;0;0;0;0;0;0;0;0;0;0;26
20151001;08ST;00;Piet Bakkerschool;8601XC;SNEEK;1900;Súdwest-Fryslân;Friesland;Vso;3/4;Protestants-Christelijk;42665;0;0;0;0;0;0;0;0;0;1;10;9;9;14;14;7;6;1;0;0;0;0;0;71
20151001;08SV;00;CDS De Klister;9865TE;OPENDE;  15;Grootegast;Groningen;Bo;nvt;Protestants-Christelijk;41571;0;20;12;15;15;11;13;14;18;4;0;0;0;0;0;0;0;0;0;0;0;0;0;122
20151001;08SW;00;OBS Burg Verkruisen;9649BL;MUNTENDAM;1987;Menterwolde;Groningen;Bo;nvt;Openbaar;41780;0;31;18;20;26;23;23;27;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;189
20151001;08SX;00;OBS Teun De Jager;1871CD;SCHOORL; 373;Bergen (NH.);Noord-Holland;Bo;nvt;Openbaar;41191;0;31;18;22;25;25;29;23;26;2;0;0;0;0;0;0;0;0;0;0;0;0;0;201
20151001;08SY;00;OBS Van der Heijden;5144GE;WAALWIJK; 867;Waalwijk;Noord-Brabant;Bo;nvt;Openbaar;41435;0;12;10;7;17;9;10;7;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;83
20151001;08SY;01;Basisschool De Radonkel;4942AV;RAAMSDONKSVEER; 779;Geertruidenberg;Noord-Brabant;Bo;nvt;Openbaar;41435;0;12;6;11;8;3;4;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60
20151001;08TE;00;Pr W Alexanderschool;3817AE;AMERSFOORT; 307;Amersfoort;Utrecht;Bo;nvt;Protestants-Christelijk;30010;0;44;45;37;33;37;31;27;46;6;2;0;0;0;0;0;0;0;0;0;0;0;0;308
20151001;08TI;00;Basisschool Den Beemd;4221LR;HOOGBLOKLAND; 689;Giessenlanden;Zuid-Holland;Bo;nvt;Openbaar;41638;0;14;12;7;9;7;12;7;13;3;0;0;0;0;0;0;0;0;0;0;0;0;0;84
20151001;08TJ;00;Reggewinde;7443LA;NIJVERDAL; 163;Hellendoorn;Overijssel;Bo;nvt;Openbaar;41476;0;17;27;20;22;14;18;23;26;3;1;0;0;0;0;0;0;0;0;0;0;0;0;171
20151001;08TK;00;Basissch De Tweemaster;1483TH;DE RIJP; 361;Alkmaar;Noord-Holland;Bo;nvt;Openbaar;41191;0;13;17;15;15;21;18;12;17;2;0;0;0;0;0;0;0;0;0;0;0;0;0;130
20151001;08TL;00;OBS Prinses Margriet;9422EL;SMILDE;1731;Midden-Drenthe;Drenthe;Bo;nvt;Openbaar;41812;0;14;19;14;15;10;11;13;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110
20151001;08TM;00;Bloemcampschool;2244EE;WASSENAAR; 629;Wassenaar;Zuid-Holland;Bo;nvt;Openbaar;41829;0;43;45;55;49;57;47;52;46;4;0;0;0;0;0;0;0;0;0;0;0;0;0;398
20151001;08TN;00;Basisschool Widerode;7641EN;WIERDEN; 189;Wierden;Overijssel;Bo;nvt;Openbaar;41476;0;33;28;32;27;33;25;27;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;231
20151001;08TO;00;Hannie Schaft Basissch;2042LZ;ZANDVOORT; 473;Zandvoort;Noord-Holland;Bo;nvt;Openbaar;41500;0;35;22;27;23;37;24;30;24;2;0;0;0;0;0;0;0;0;0;0;0;0;0;224
20151001;08TV;00;Basisschool 't Palet;5473RN;HEESWIJK-DINTHER;1721;Bernheze;Noord-Brabant;Bo;nvt;Rooms-Katholiek;41020;0;40;38;50;42;58;51;53;48;7;1;0;0;0;0;0;0;0;0;0;0;0;0;388
20151001;08UA;00;Basisschool De Boomgaard;2959BR;STREEFKERK;1927;Molenwaard;Zuid-Holland;Bo;nvt;Openbaar;41638;0;13;8;8;10;8;8;7;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;74
20151001;08UC;00;Kc Kindcentrum Dynamiek;6216TT;MAASTRICHT; 935;Maastricht;Limburg;Bo;nvt;Openbaar;42669;0;14;19;19;18;18;19;54;46;5;0;0;0;0;0;0;0;0;0;0;0;0;0;212
20151001;08UD;00;Basisschool De Wilster;9991CH;MIDDELSTUM;  24;Loppersum;Groningen;Bo;nvt;Openbaar;41574;0;13;14;11;20;14;11;10;12;4;0;0;0;0;0;0;0;0;0;0;0;0;0;109
20151001;08UJ;00;Basisschool 't Oegh;9853PD;MUNNEKEZIJL;  79;Kollumerland en Nieuwkruisland;Friesland;Bo;nvt;Protestants-Christelijk;40635;0;3;4;7;4;6;6;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39
20151001;08UN;00;cbsl De Windroos;9934JT;DELFZIJL;  10;Delfzijl;Groningen;Bo;nvt;Protestants-Christelijk;41558;0;23;23;24;12;11;15;16;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;138
20151001;08UO;00;De Vlinder;3124SG;SCHIEDAM; 606;Schiedam;Zuid-Holland;Bo;nvt;Rooms-Katholiek;22725;0;39;48;56;58;63;48;62;51;5;0;0;0;0;0;0;0;0;0;0;0;0;0;430
20151001;08UP;00;Basisschool De Windroos;7411LB;DEVENTER; 150;Deventer;Overijssel;Bo;nvt;Rooms-Katholiek;23128;0;29;23;33;42;27;30;33;36;5;0;0;0;0;0;0;0;0;0;0;0;0;0;258
20151001;08US;00;Basisschool Wilhelmina;3958BL;AMERONGEN;1581;Utrechtse Heuvelrug;Utrecht;Bo;nvt;Protestants-Christelijk;23674;0;17;27;18;23;21;22;15;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168
20151001;08UT;00;Basisschool Mecklenburg;7544LR;ENSCHEDE; 153;Enschede;Overijssel;Bo;nvt;Protestants-Christelijk;24844;0;20;17;15;15;21;12;18;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;134
20151001;08UU;00;KC De Boeg;2951BS;ALBLASSERDAM; 482;Alblasserdam;Zuid-Holland;Bo;nvt;Protestants-Christelijk;80433;0;35;30;34;28;13;20;22;30;3;0;0;0;0;0;0;0;0;0;0;0;0;0;215
20151001;08UW;00;Prins Hendrik;7241KR;LOCHEM; 262;Lochem;Gelderland;Bo;nvt;Protestants-Christelijk;27067;0;21;27;22;27;16;16;14;14;4;0;0;0;0;0;0;0;0;0;0;0;0;0;161
20151001;08UX;00;Basisschool Maurice Rose;6269EX;MARGRATEN;1903;Eijsden-Margraten;Limburg;Bo;nvt;Rooms-Katholiek;42669;0;31;35;37;29;23;29;22;30;4;0;0;0;0;0;0;0;0;0;0;0;0;0;240
20151001;08UY;00;Onze Wereld (Loc CD);3067XG;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;nvt;Protestants-Christelijk;74531;0;27;32;28;34;25;30;28;27;3;0;0;0;0;0;0;0;0;0;0;0;0;0;234
20151001;08VA;00;Tweede Openluchtschool;1076ED;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Algemeen bijzonder;28614;0;32;29;31;26;29;27;22;28;2;0;0;0;0;0;0;0;0;0;0;0;0;0;226
20151001;08VB;00;Willem De Zwijgerschool;7951DS;STAPHORST; 180;Staphorst;Overijssel;Bo;nvt;Reformatorisch;29056;0;37;33;40;43;36;33;37;35;2;0;0;0;0;0;0;0;0;0;0;0;0;0;296
20151001;08VC;00;De Brummelbos;7887CD;ERICA; 114;Emmen;Drenthe;Bo;nvt;Rooms-Katholiek;40999;0;23;23;28;17;21;32;29;31;3;0;0;0;0;0;0;0;0;0;0;0;0;0;207
20151001;08VE;00;Jan Ligthartschool;7621AZ;BORNE; 147;Borne;Overijssel;Bo;nvt;Algemeen bijzonder;41569;0;28;22;22;32;20;26;42;32;4;0;0;0;0;0;0;0;0;0;0;0;0;0;228
20151001;08VG;00;De Kring;3971PV;DRIEBERGEN-RIJSENBURG;1581;Utrechtse Heuvelrug;Utrecht;Bo;nvt;Protestants-Christelijk;41483;0;25;26;31;26;26;28;33;33;8;0;0;0;0;0;0;0;0;0;0;0;0;0;236
20151001;08VH;00;Basisschool De Bron;7545GA;ENSCHEDE; 153;Enschede;Overijssel;Bo;nvt;Gereformeerd vrijgemaakt;41624;0;23;31;28;35;26;26;27;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;220
20151001;08VI;00;Basissch Anne de Vries;8162AE;EPE; 232;Epe;Gelderland;Bo;nvt;Protestants-Christelijk;41736;0;22;28;27;23;22;20;31;13;2;0;0;0;0;0;0;0;0;0;0;0;0;0;188
20151001;08VK;00;Prins W Alexanderschool;2651XK;BERKEL EN RODENRIJS;1621;Lansingerland;Zuid-Holland;Bo;nvt;Protestants-Christelijk;41487;0;25;40;26;44;40;44;33;40;5;0;0;0;0;0;0;0;0;0;0;0;0;0;297
20151001;08VL;00;C B S de Kamperschouw;4493BD;KAMPERLAND;1695;Noord-Beveland;Zeeland;Bo;nvt;Protestants-Christelijk;40959;0;15;13;15;17;22;17;18;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130
20151001;08VM;00;Basisschool Marnix;2221EP;KATWIJK ZH; 537;Katwijk;Zuid-Holland;Bo;nvt;Protestants-Christelijk;40508;0;52;35;31;50;31;27;31;33;5;0;0;0;0;0;0;0;0;0;0;0;0;0;295
20151001;08VN;00;Het Waterschip;3195RB;PERNIS ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;nvt;Protestants-Christelijk;47595;0;26;25;32;24;19;28;29;29;5;0;0;0;0;0;0;0;0;0;0;0;0;0;217
20151001;08VO;00;Basisschool Halverwege;1165HB;HALFWEG NH; 393;Haarlemmerliede en Spaarnwoude;Noord-Holland;Bo;nvt;Protestants-Christelijk;41245;0;13;15;15;17;15;14;18;15;3;0;0;0;0;0;0;0;0;0;0;0;0;0;125
20151001;08VP;00;Prinses Julianaschool;2806CV;GOUDA; 513;Gouda;Zuid-Holland;Bo;nvt;Protestants-Christelijk;36479;0;52;52;41;57;45;57;51;51;6;0;0;0;0;0;0;0;0;0;0;0;0;0;412
20151001;08VQ;00;Farmsumerborg;9936CS;FARMSUM;  10;Delfzijl;Groningen;Bo;nvt;Protestants-Christelijk;41558;0;15;11;15;17;12;13;14;14;6;0;0;0;0;0;0;0;0;0;0;0;0;0;117
20151001;08VR;00;Basissch De Zonnewijzer;2265WB;LEIDSCHENDAM;1916;Leidschendam-Voorburg;Zuid-Holland;Bo;nvt;Protestants-Christelijk;20281;0;31;34;31;26;28;16;17;16;6;0;0;0;0;0;0;0;0;0;0;0;0;0;205
20151001;08VS;00;Risaeusschool;7772GB;HARDENBERG; 160;Hardenberg;Overijssel;Bo;nvt;Gereformeerd vrijgemaakt;41624;0;16;23;22;29;28;34;20;18;5;0;0;0;0;0;0;0;0;0;0;0;0;0;195
20151001;08VT;00;De Wegwyzer;6661TW;ELST GLD;1734;Overbetuwe;Gelderland;Bo;nvt;Protestants-Christelijk;41460;0;38;33;41;32;33;23;29;22;4;0;0;0;0;0;0;0;0;0;0;0;0;0;255
20151001;08VV;00;Godfried Bomans-School;2691TM;'S-GRAVENZANDE;1783;Westland;Zuid-Holland;Bo;nvt;Rooms-Katholiek;20671;0;10;7;16;12;20;12;22;15;5;0;0;0;0;0;0;0;0;0;0;0;0;0;119
20151001;08VW;00;Basisschool Mattanja;8085PH;DOORNSPIJK; 230;Elburg;Gelderland;Bo;nvt;Reformatorisch;38819;0;16;19;21;10;18;18;12;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139
20151001;08VY;00;Basisschool Het Kompas;3833EA;LEUSDEN; 327;Leusden;Utrecht;Bo;nvt;Protestants-Christelijk;41886;0;13;23;14;28;28;26;21;28;4;0;0;0;0;0;0;0;0;0;0;0;0;0;185
20151001;08VZ;00;Oranje Nassauschool;4191GM;GELDERMALSEN; 236;Geldermalsen;Gelderland;Bo;nvt;Protestants-Christelijk;41424;0;32;32;29;32;40;31;41;27;8;0;0;0;0;0;0;0;0;0;0;0;0;0;272
20151001;08WB;00;Basisschool De Duif;1852SN;HEILOO; 399;Heiloo;Noord-Holland;Bo;nvt;Protestants-Christelijk;40712;0;15;22;26;23;22;15;17;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;164
20151001;08WC;00;De Fontein;3314TN;DORDRECHT; 505;Dordrecht;Zuid-Holland;Bo;nvt;Protestants-Christelijk;30582;0;33;38;32;26;22;25;25;29;4;0;0;0;0;0;0;0;0;0;0;0;0;0;234
20151001;08WD;00;Nutsschool De Ganzebloem;5663SK;GELDROP;1771;Geldrop-Mierlo;Noord-Brabant;Bo;nvt;Algemeen bijzonder;39352;0;29;36;25;45;47;38;49;58;11;0;0;0;0;0;0;0;0;0;0;0;0;0;338
20151001;08WF;00;PC Basissch JL de Jonge;4301JZ;ZIERIKZEE;1676;Schouwen-Duiveland;Zeeland;Bo;nvt;Protestants-Christelijk;41583;0;14;10;11;13;11;11;8;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90
20151001;08WG;00;Meeanderschool;7051DM;VARSSEVELD;1509;Oude IJsselstreek;Gelderland;Bo;nvt;Protestants-Christelijk;41787;0;29;25;28;19;28;34;27;26;3;0;0;0;0;0;0;0;0;0;0;0;0;0;219
20151001;08WG;01;Maranathaschool;7055AH;HEELWEG;1509;Oude IJsselstreek;Gelderland;Bo;nvt;Protestants-Christelijk;41787;0;8;7;10;12;14;8;13;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;79
20151001;08WH;00;Kardinaal Alfrink-School;6708JH;WAGENINGEN; 289;Wageningen;Gelderland;Bo;nvt;Rooms-Katholiek;31237;0;33;25;39;26;27;18;31;30;11;0;0;0;0;0;0;0;0;0;0;0;0;0;240
20151001;08WK;00;BS De Beiaard-Harlekijn;4904PW;OOSTERHOUT NB; 826;Oosterhout;Noord-Brabant;Bo;nvt;Rooms-Katholiek;40278;0;16;22;18;24;28;25;26;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;175
20151001;08WK;01;Montessorischool Oosterhout;4907DP;OOSTERHOUT NB; 826;Oosterhout;Noord-Brabant;Bo;nvt;Algemeen bijzonder;40278;0;15;17;12;8;15;11;8;17;5;0;0;0;0;0;0;0;0;0;0;0;0;0;108
20151001;08WM;00;De Klimop;2988XD;RIDDERKERK; 597;Ridderkerk;Zuid-Holland;Bo;nvt;Protestants-Christelijk;37949;0;9;10;11;12;10;6;10;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;78
20151001;08WO;00;De Hoeksteen;3781BM;VOORTHUIZEN; 203;Barneveld;Gelderland;Bo;nvt;Protestants-Christelijk;41337;0;10;14;14;17;16;17;15;12;3;0;0;0;0;0;0;0;0;0;0;0;0;0;118
20151001;08WQ;00;RK BS Christoffel;5037MJ;TILBURG; 855;Tilburg;Noord-Brabant;Bo;nvt;Rooms-Katholiek;48101;0;75;74;71;58;39;51;63;60;9;0;0;0;0;0;0;0;0;0;0;0;0;0;500
20151001;08WR;00;Basissch De Lage Weide;4921KM;MADE;1719;Drimmelen;Noord-Brabant;Bo;nvt;Rooms-Katholiek;43967;0;63;82;58;67;59;56;47;50;5;0;0;0;0;0;0;0;0;0;0;0;0;0;487
20151001;08WS;00;Oranjesch;2225LJ;KATWIJK ZH; 537;Katwijk;Zuid-Holland;Bo;nvt;Protestants-Christelijk;43980;0;23;31;26;28;27;29;32;24;3;0;0;0;0;0;0;0;0;0;0;0;0;0;223
20151001;08WT;00;Basisschool De Regenboog;3145NG;MAASSLUIS; 556;Maassluis;Zuid-Holland;Bo;nvt;Protestants-Christelijk;41338;0;32;24;19;35;21;39;34;24;3;0;0;0;0;0;0;0;0;0;0;0;0;0;231
20151001;08WU;00;RK BS Maria;5531EV;BLADEL;1728;Bladel;Noord-Brabant;Bo;nvt;Rooms-Katholiek;44201;0;17;17;18;15;18;22;20;25;4;0;0;0;0;0;0;0;0;0;0;0;0;0;156
20151001;08WV;00;Eben Haezer;8271BM;IJSSELMUIDEN; 166;Kampen;Overijssel;Bo;nvt;Protestants-Christelijk;44318;0;26;16;19;22;18;25;22;25;4;0;0;0;0;0;0;0;0;0;0;0;0;0;177
20151001;08WW;00;Kbs Jacinta;4834XV;BREDA; 758;Breda;Noord-Brabant;Bo;nvt;Rooms-Katholiek;41407;0;57;47;52;58;34;42;37;35;8;0;0;0;0;0;0;0;0;0;0;0;0;0;370
20151001;08WY;00;RK BS De Biezenhof;4661VE;HALSTEREN; 748;Bergen op Zoom;Noord-Brabant;Bo;nvt;Rooms-Katholiek;40517;0;42;36;30;29;25;33;25;23;1;0;0;0;0;0;0;0;0;0;0;0;0;0;244
20151001;08WZ;00;Basisschool Brukelum;5735HC;AARLE-RIXTEL;1659;Laarbeek;Noord-Brabant;Bo;nvt;Rooms-Katholiek;40557;0;24;25;32;25;27;19;18;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;190
20151001;08XB;00;cbs Oranje-Nassau;3361HL;SLIEDRECHT; 610;Sliedrecht;Zuid-Holland;Bo;nvt;Protestants-Christelijk;40777;0;35;36;40;32;24;34;25;25;3;0;0;0;0;0;0;0;0;0;0;0;0;0;254
20151001;08XC;00;Basisschool Starrebos;5081VH;HILVARENBEEK; 798;Hilvarenbeek;Noord-Brabant;Bo;nvt;Rooms-Katholiek;40941;0;41;48;44;47;46;35;43;52;6;0;0;0;0;0;0;0;0;0;0;0;0;0;362
20151001;08XD;00;Prinses Beatrixschool;3648HC;WILNIS; 736;De Ronde Venen;Utrecht;Bo;nvt;Protestants-Christelijk;41138;0;8;4;10;19;13;19;22;17;5;0;0;0;0;0;0;0;0;0;0;0;0;0;117
20151001;08XF;00;Basisschool De Bron;2973AB;MOLENAARSGRAAF;1927;Molenwaard;Zuid-Holland;Bo;nvt;Protestants-Christelijk;46060;0;24;22;28;27;24;22;30;26;1;0;0;0;0;0;0;0;0;0;0;0;0;0;204
20151001;08XG;00;Basisschool De Maatjes;3925RT;SCHERPENZEEL GLD; 279;Scherpenzeel;Gelderland;Bo;nvt;Protestants-Christelijk;41621;0;41;31;31;24;31;25;27;31;5;0;0;0;0;0;0;0;0;0;0;0;0;0;246
20151001;08XH;00;Theresiaschool;5258AG;BERLICUM NB; 845;Sint-Michielsgestel;Noord-Brabant;Bo;nvt;Rooms-Katholiek;40848;0;43;59;51;66;68;62;75;58;9;0;0;0;0;0;0;0;0;0;0;0;0;0;491
20151001;08XI;00;Rotterdamse Schoolver.;3012BB;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;nvt;Algemeen bijzonder;46723;0;48;47;52;53;47;41;47;39;5;0;0;0;0;0;0;0;0;0;0;0;0;0;379
20151001;08XJ;00;Ds J Polyanderschool;3328GD;DORDRECHT; 505;Dordrecht;Zuid-Holland;Bo;nvt;Reformatorisch;47867;0;21;31;30;19;28;28;18;32;9;0;0;0;0;0;0;0;0;0;0;0;0;0;216
20151001;08XL;00;Maria in Campisschool;9402JA;ASSEN; 106;Assen;Drenthe;Bo;nvt;Rooms-Katholiek;45000;0;7;10;9;6;9;11;11;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;73
20151001;08XM;00;De Bakelgeert;5831CR;BOXMEER; 756;Boxmeer;Noord-Brabant;Bo;nvt;Rooms-Katholiek;48348;0;7;21;15;23;19;23;16;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;136
20151001;08XO;00;Basissch St Augustinus;6181CX;ELSLOO LB; 971;Stein;Limburg;Bo;nvt;Rooms-Katholiek;83280;0;17;23;19;20;27;25;24;23;3;0;0;0;0;0;0;0;0;0;0;0;0;0;181
20151001;08XR;00;Basisschool Willibrord;1502VD;ZAANDAM; 479;Zaanstad;Noord-Holland;Bo;nvt;Rooms-Katholiek;41251;0;49;42;38;31;44;37;36;24;5;0;0;0;0;0;0;0;0;0;0;0;0;0;306
20151001;08XS;00;Basisschool Dommeldal;5662HK;GELDROP;1771;Geldrop-Mierlo;Noord-Brabant;Bo;nvt;Rooms-Katholiek;40557;0;36;24;35;25;34;39;39;30;3;0;0;0;0;0;0;0;0;0;0;0;0;0;265
