PEILDATUM;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;CLUSTER;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;LEEFTIJD_JONGER;LEEFTIJD_4;LEEFTIJD_5;LEEFTIJD_6;LEEFTIJD_7;LEEFTIJD_8;LEEFTIJD_9;LEEFTIJD_10;LEEFTIJD_11;LEEFTIJD_12;LEEFTIJD_13;LEEFTIJD_14;LEEFTIJD_15;LEEFTIJD_16;LEEFTIJD_17;LEEFTIJD_18;LEEFTIJD_19;LEEFTIJD_20;LEEFTIJD_21;LEEFTIJD_22;LEEFTIJD_23;LEEFTIJD_24;LEEFTIJD_OUDER;TOTAAL
20161001;12LB;00;PCBS Eben-Haezer;1272BP;HUIZEN; 406;Huizen;Noord-Holland;Bo;nvt;Protestants-Christelijk;41293;0;24;20;32;25;22;31;35;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;220
20161001;12LD;00;Ichthus;3882CG;PUTTEN; 273;Putten;Gelderland;Bo;nvt;Protestants-Christelijk;40862;0;8;20;15;22;30;17;16;17;3;0;0;0;0;0;0;0;0;0;0;0;0;0;148
20161001;12LF;00;De AQUAmarijn;5215CK;'S-HERTOGENBOSCH; 796;'s-Hertogenbosch;Noord-Brabant;Bo;nvt;Algemeen bijzonder;41672;0;34;45;41;28;34;37;39;34;6;0;0;0;0;0;0;0;0;0;0;0;0;0;298
20161001;12LG;00;Oranje Nassau;1032JR;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Protestants-Christelijk;81316;0;25;29;25;26;20;28;24;28;2;0;0;0;0;0;0;0;0;0;0;0;0;0;207
20161001;12LH;00;Clausschool;8332CZ;STEENWIJK;1708;Steenwijkerland;Overijssel;Bo;nvt;Protestants-Christelijk;41270;0;24;29;48;38;46;34;31;36;1;1;0;0;0;0;0;0;0;0;0;0;0;0;288
20161001;12LJ;00;Obs de Regenboog;3781GG;VOORTHUIZEN; 203;Barneveld;Gelderland;Bo;nvt;Openbaar;41481;0;11;19;10;9;16;17;14;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;110
20161001;12LK;00;WereldKidz Van Dijck;3703BP;ZEIST; 355;Zeist;Utrecht;Bo;nvt;Openbaar;41496;0;0;0;0;1;4;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14
20161001;12LL;00;Beatrixsch;7217SZ;HARFSEN; 262;Lochem;Gelderland;Bo;nvt;Openbaar;42561;0;5;10;15;10;8;11;10;19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;89
20161001;12LM;00;Horsthoekschool;8181RE;HEERDE; 246;Heerde;Gelderland;Bo;nvt;Openbaar;41345;0;7;13;6;8;14;12;15;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;87
20161001;12LO;00;Opb Basissch de Klimop;9563RE;TER APELKANAAL;  48;Vlagtwedde;Groningen;Bo;nvt;Openbaar;10925;0;6;5;0;11;8;14;6;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;63
20161001;12LQ;00;De Phoenix;1721HJ;BROEK OP LANGEDIJK; 416;Langedijk;Noord-Holland;Bo;nvt;Openbaar;41364;0;74;69;64;50;61;60;46;43;9;0;0;0;0;0;0;0;0;0;0;0;0;0;476
20161001;12LT;00;Opb Bs Rhoon;3161LG;RHOON; 613;Albrandswaard;Zuid-Holland;Bo;nvt;Openbaar;41456;0;75;58;68;59;57;52;53;55;11;0;0;0;0;0;0;0;0;0;0;0;0;0;488
20161001;12LU;00;o.b.s. De Meander;9531CH;BORGER;1681;Borger-Odoorn;Drenthe;Bo;nvt;Openbaar;42554;0;21;39;31;43;20;32;35;32;6;0;0;0;0;0;0;0;0;0;0;0;0;0;259
20161001;12LV;00;Basisschool Het Noorderlicht;4827CN;BREDA; 758;Breda;Noord-Brabant;Bo;nvt;Openbaar;41869;0;38;44;31;39;26;33;35;23;5;0;0;0;0;0;0;0;0;0;0;0;0;0;274
20161001;12LX;00;Basisschool de Weert;7482TT;HAAKSBERGEN; 158;Haaksbergen;Overijssel;Bo;nvt;Openbaar;25351;0;7;5;0;1;4;5;8;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;36
20161001;12LZ;00;obs Het Palet Ommen;7731HJ;OMMEN; 175;Ommen;Overijssel;Bo;nvt;Openbaar;42623;0;17;8;17;15;19;14;10;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;115
20161001;12ME;00;Quintusschool;9756BB;GLIMMEN;  17;Haren;Groningen;Bo;nvt;Openbaar;41851;0;11;12;11;10;7;14;22;14;5;0;0;0;0;0;0;0;0;0;0;0;0;0;106
20161001;12MF;00;Basisschool de Heerd;3831MN;LEUSDEN; 327;Leusden;Utrecht;Bo;nvt;Openbaar;41886;0;16;14;19;9;14;21;4;14;7;0;0;0;0;0;0;0;0;0;0;0;0;0;118
20161001;12MJ;00;BS De Welle;8723AG;KOUDUM;1900;S∑dwest-Frysl‘n;Friesland;Bo;nvt;Openbaar;41856;0;8;9;9;2;7;11;11;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;66
20161001;12MN;00;Basisschool de Blieken;3286VR;KLAASWAAL; 611;Cromstrijen;Zuid-Holland;Bo;nvt;Openbaar;41444;0;12;11;14;8;15;14;14;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100
20161001;12MP;00;OBS Kiezel en Kei;7271HB;BORCULO;1859;Berkelland;Gelderland;Bo;nvt;Openbaar;41413;0;9;10;10;24;14;21;20;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;123
20161001;12MQ;00;Obs Het Driespan;1602LR;ENKHUIZEN; 388;Enkhuizen;Noord-Holland;Bo;nvt;Openbaar;13662;0;48;43;44;47;61;47;56;42;6;0;0;0;0;0;0;0;0;0;0;0;0;0;394
20161001;12MR;00;De Hobbit;2353WB;LEIDERDORP; 547;Leiderdorp;Zuid-Holland;Bo;nvt;Openbaar;41675;0;68;69;77;59;77;66;89;70;15;0;0;0;0;0;0;0;0;0;0;0;0;0;590
20161001;12MS;00;De Keerkring;1741WK;SCHAGEN; 441;Schagen;Noord-Holland;Bo;nvt;Openbaar;41438;0;20;25;23;27;27;30;29;37;4;0;0;0;0;0;0;0;0;0;0;0;0;0;222
20161001;12MT;00;Obs De Sleutel;5011EC;TILBURG; 855;Tilburg;Noord-Brabant;Bo;nvt;Openbaar;41611;0;27;23;29;34;26;36;25;28;15;1;0;0;0;0;0;0;0;0;0;0;0;0;244
20161001;12MU;00;OBS de Voorpoort;8325AZ;VOLLENHOVE;1708;Steenwijkerland;Overijssel;Bo;nvt;Openbaar;41816;0;5;6;8;7;10;14;10;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;73
20161001;12MY;00;OBS De Hasselbraam;9351XZ;LEEK;  22;Leek;Groningen;Bo;nvt;Openbaar;41846;0;9;17;15;19;17;17;11;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;126
20161001;12MZ;00;Basissch Twa Yn Ien;8539SX;ECHTENERBRUG;1940;De Fryske Marren;Friesland;Bo;nvt;Openbaar;41856;0;4;4;1;11;2;11;7;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;51
20161001;12NE;00;Basisschool den Biekurf;4269VA;BABYLONIENBROEK; 738;Aalburg;Noord-Brabant;Bo;nvt;Openbaar;41878;0;4;3;1;5;4;4;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
20161001;12NF;00;Het Kofschip;6903DK;ZEVENAAR; 299;Zevenaar;Gelderland;Bo;nvt;Openbaar;77235;0;27;29;25;29;21;29;31;27;3;0;0;0;0;0;0;0;0;0;0;0;0;0;221
20161001;12NG;00;De Eendragt;3284XD;ZUID-BEIJERLAND; 588;Korendijk;Zuid-Holland;Bo;nvt;Openbaar;41444;0;13;12;8;18;8;14;11;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;92
20161001;12NI;00;De Vossestaart;6964AB;HALL; 213;Brummen;Gelderland;Bo;nvt;Openbaar;41566;0;5;3;5;3;3;4;7;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41
20161001;12NK;00;Obs de Hietweide;7391XP;TWELLO; 285;Voorst;Gelderland;Bo;nvt;Openbaar;41566;0;14;10;13;23;21;13;17;14;5;0;0;0;0;0;0;0;0;0;0;0;0;0;130
20161001;12NL;00;OBS De Aventurijn;8485JJ;MUNNEKEBUREN;  98;Weststellingwerf;Friesland;Bo;nvt;Openbaar;41631;0;9;14;17;15;17;8;18;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110
20161001;12NN;00;Obs Mildenburg;3233AS;OOSTVOORNE; 614;Westvoorne;Zuid-Holland;Bo;nvt;Openbaar;41570;0;8;9;4;16;18;15;13;19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;103
20161001;12NO;00;Opb Dalton Bs de Tandem;2264KW;LEIDSCHENDAM;1916;Leidschendam-Voorburg;Zuid-Holland;Bo;nvt;Openbaar;41447;0;30;31;27;28;22;32;31;37;2;0;0;0;0;0;0;0;0;0;0;0;0;0;240
20161001;12NS;00;Obs de Plaats;1657LD;ABBEKERK; 420;Medemblik;Noord-Holland;Bo;nvt;Openbaar;41421;0;21;14;22;15;25;19;14;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;148
20161001;12NS;01;Obs de Vijzel;1691EJ;HAUWERT; 420;Medemblik;Noord-Holland;Bo;nvt;Openbaar;41421;0;8;10;10;10;11;13;9;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;82
20161001;12NT;00;Burgerschool;9101VR;DOKKUM;  58;Dongeradeel;Friesland;Bo;nvt;Openbaar;41492;0;19;24;14;27;29;26;29;28;4;0;0;0;0;0;0;0;0;0;0;0;0;0;200
20161001;12NU;00;Basisschool Est;4185NA;EST; 304;Neerijnen;Gelderland;Bo;nvt;Openbaar;41561;0;4;8;3;8;3;12;8;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;51
20161001;12NX;00;Basisschool Hagen;7009CZ;DOETINCHEM; 222;Doetinchem;Gelderland;Bo;nvt;Openbaar;41371;0;32;27;15;26;29;41;30;33;7;0;0;0;0;0;0;0;0;0;0;0;0;0;240
20161001;12OC;00;Basisschool Mr Siebering;7938PS;NIEUW-BALINGE;1731;Midden-Drenthe;Drenthe;Bo;nvt;Openbaar;41812;0;6;7;16;6;10;9;6;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;68
20161001;12OF;00;Bs Hoensbroek-Zuid;6433GJ;HOENSBROEK; 917;Heerlen;Limburg;Bo;nvt;Protestants-Christelijk;41516;0;32;30;33;39;26;31;24;34;8;0;0;0;0;0;0;0;0;0;0;0;0;0;257
20161001;12OK;00;Prinses Margrietschool;3436GB;NIEUWEGEIN; 356;Nieuwegein;Utrecht;Bo;nvt;Protestants-Christelijk;41528;0;48;36;45;37;46;47;40;33;5;0;0;0;0;0;0;0;0;0;0;0;0;0;337
20161001;12ON;00;Nautilus;1058VC;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Protestants-Christelijk;81316;0;31;31;41;38;29;22;22;16;5;0;0;0;0;0;0;0;0;0;0;0;0;0;235
20161001;12OQ;00;RK Basisschool Open Hof;5052BL;GOIRLE; 785;Goirle;Noord-Brabant;Bo;nvt;Rooms-Katholiek;31267;0;27;16;22;23;14;11;15;14;3;0;0;0;0;0;0;0;0;0;0;0;0;0;145
20161001;12OR;00;De Scharmhof;9407EA;ASSEN; 106;Assen;Drenthe;Bo;nvt;Protestants-Christelijk;32073;0;52;52;53;57;47;40;47;43;7;0;0;0;0;0;0;0;0;0;0;0;0;0;398
20161001;12OS;00;RK Basissch de Palster;5403XC;UDEN; 856;Uden;Noord-Brabant;Bo;nvt;Rooms-Katholiek;32177;0;15;22;13;18;24;22;22;36;8;0;0;0;0;0;0;0;0;0;0;0;0;0;180
20161001;12OT;00;De Berglaren;5421HW;GEMERT;1652;Gemert-Bakel;Noord-Brabant;Bo;nvt;Rooms-Katholiek;32580;0;44;46;61;56;57;41;44;40;10;0;0;0;0;0;0;0;0;0;0;0;0;0;399
20161001;12OX;00;RK Bs de Scheperstee;7232CT;WARNSVELD; 301;Zutphen;Gelderland;Bo;nvt;Rooms-Katholiek;42616;0;9;13;15;21;17;18;16;21;5;0;0;0;0;0;0;0;0;0;0;0;0;0;135
20161001;12OY;00;Basissch De Viersprong;6602GM;WIJCHEN; 296;Wijchen;Gelderland;Bo;nvt;Rooms-Katholiek;38001;0;38;19;24;20;24;31;22;25;4;0;0;0;0;0;0;0;0;0;0;0;0;0;207
20161001;12OZ;00;De Kardoen;7731VW;OMMEN; 175;Ommen;Overijssel;Bo;nvt;Protestants-Christelijk;38482;0;27;32;34;30;29;37;31;25;4;0;0;0;0;0;0;0;0;0;0;0;0;0;249
20161001;12PA;00;PC Basissch Kon Beatrix;2743CR;WADDINXVEEN; 627;Waddinxveen;Zuid-Holland;Bo;nvt;Protestants-Christelijk;82785;0;27;21;17;24;27;21;35;25;3;0;0;0;0;0;0;0;0;0;0;0;0;0;200
20161001;12PC;00;Basisschool De Regenboog;5482BJ;SCHIJNDEL; 844;Schijndel;Noord-Brabant;Bo;nvt;Rooms-Katholiek;40874;0;35;39;34;49;41;41;61;36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;337
20161001;12PC;01;Basisschool De Regenboog;5482EG;SCHIJNDEL; 844;Schijndel;Noord-Brabant;Bo;nvt;Rooms-Katholiek;40874;0;22;18;24;15;20;9;19;17;2;0;0;0;0;0;0;0;0;0;0;0;0;0;146
20161001;12PF;00;Oec Bs Dd Hoeksteen;3086HH;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;nvt;Protestants-Christelijk;47595;0;46;37;31;40;35;41;44;33;5;0;0;0;0;0;0;0;0;0;0;0;0;0;312
20161001;12PG;00;Dominee Fortgensschool;2253BE;VOORSCHOTEN; 626;Voorschoten;Zuid-Holland;Bo;nvt;Protestants-Christelijk;40540;0;32;28;28;29;29;26;25;30;2;0;0;0;0;0;0;0;0;0;0;0;0;0;229
20161001;12PH;00;Bs de Tweestroom;3341TC;HENDRIK-IDO-AMBACHT; 531;Hendrik-Ido-Ambacht;Zuid-Holland;Bo;nvt;Protestants-Christelijk;80433;0;24;27;19;13;25;30;21;24;10;0;0;0;0;0;0;0;0;0;0;0;0;0;193
20161001;12PI;00;Chr Bs de Duinroos;2224XA;KATWIJK ZH; 537;Katwijk;Zuid-Holland;Bo;nvt;Protestants-Christelijk;40508;0;54;60;49;56;56;62;49;54;7;0;0;0;0;0;0;0;0;0;0;0;0;0;447
20161001;12PI;02;Chr Bs de Duinroos;2223VG;KATWIJK ZH; 537;Katwijk;Zuid-Holland;Bo;nvt;Protestants-Christelijk;40508;0;12;18;12;23;15;9;15;28;1;0;0;0;0;0;0;0;0;0;0;0;0;0;133
20161001;12PJ;00;CBS de Windroos;9801GK;ZUIDHORN;  56;Zuidhorn;Groningen;Bo;nvt;Protestants-Christelijk;41571;0;24;29;26;24;30;26;31;32;3;0;0;0;0;0;0;0;0;0;0;0;0;0;225
20161001;12PK;00;Chr Bs de Regenboog;9101DR;DOKKUM;  58;Dongeradeel;Friesland;Bo;nvt;Protestants-Christelijk;40788;0;28;33;31;30;34;21;25;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;222
20161001;12PL;00;Groen v Prinstererschool;7701AT;DEDEMSVAART; 160;Hardenberg;Overijssel;Bo;nvt;Protestants-Christelijk;40946;0;18;28;21;17;20;22;23;20;3;0;0;0;0;0;0;0;0;0;0;0;0;0;172
20161001;12PM;00;Basisschool De Ark;1354EV;ALMERE;  34;Almere;Flevoland;Bo;nvt;Protestants-Christelijk;40114;0;27;19;27;27;20;19;24;12;7;1;0;0;0;0;0;0;0;0;0;0;0;0;183
20161001;12PU;00;RK Bs St Martinus;4721AC;SCHIJF; 840;Rucphen;Noord-Brabant;Bo;nvt;Rooms-Katholiek;31017;0;18;6;9;9;22;4;8;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;89
20161001;12PV;00;Basisschool Bosdael;5953DM;REUVER; 889;Beesel;Limburg;Bo;nvt;Rooms-Katholiek;75597;0;30;51;47;45;43;49;38;40;9;2;0;0;0;0;0;0;0;0;0;0;0;0;354
20161001;12PX;00;Bs De Krabbenkooi;4611KS;BERGEN OP ZOOM; 748;Bergen op Zoom;Noord-Brabant;Bo;nvt;Algemeen bijzonder;40980;0;34;52;33;38;39;35;34;34;6;1;0;0;0;0;0;0;0;0;0;0;0;0;306
20161001;12PY;00;Basissch Mikado;5922BL;VENLO; 983;Venlo;Limburg;Bo;nvt;Rooms-Katholiek;75597;0;39;40;36;26;23;36;40;36;15;1;0;0;0;0;0;0;0;0;0;0;0;0;292
20161001;12QA;00;Basisschool Laetare;8223ZR;LELYSTAD; 995;Lelystad;Flevoland;Bo;nvt;Rooms-Katholiek;40950;0;22;17;31;27;37;33;22;26;7;1;0;0;0;0;0;0;0;0;0;0;0;0;223
20161001;12QB;00;V S O  De Heldring;1079RK;AMSTERDAM; 363;Amsterdam;Noord-Holland;So;3/4;Algemeen bijzonder;77690;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20161001;12QB;00;V S O  De Heldring;1079RK;AMSTERDAM; 363;Amsterdam;Noord-Holland;Vso;3/4;Algemeen bijzonder;77690;0;0;0;0;0;0;0;0;0;9;17;17;18;18;14;20;9;2;0;0;0;0;0;124
20161001;12QB;02;SO Heldring;1032LH;AMSTERDAM; 363;Amsterdam;Noord-Holland;So;3/4;Algemeen bijzonder;77690;0;3;4;2;5;6;4;14;10;8;4;0;0;0;0;0;0;0;0;0;0;0;0;60
20161001;12QC;00;Johan Willem Frisoschool;8932HN;LEEUWARDEN;  80;Leeuwarden;Friesland;Bo;nvt;Protestants-Christelijk;41419;0;49;43;54;39;44;44;35;28;6;0;0;0;0;0;0;0;0;0;0;0;0;0;342
20161001;12QD;00;De Wijngaard;3941LL;DOORN;1581;Utrechtse Heuvelrug;Utrecht;Bo;nvt;Protestants-Christelijk;41483;0;9;21;16;15;15;22;27;22;4;0;0;0;0;0;0;0;0;0;0;0;0;0;151
20161001;12QF;00;Basisschool De Wegwijzer;1775AX;MIDDENMEER;1911;Hollands Kroon;Noord-Holland;Bo;nvt;Protestants-Christelijk;79874;0;8;15;14;9;14;12;9;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;92
20161001;12QH;00;Basisschool De Fontein;3641KN;MIJDRECHT; 736;De Ronde Venen;Utrecht;Bo;nvt;Protestants-Christelijk;41138;0;34;45;31;29;29;34;23;30;2;0;0;0;0;0;0;0;0;0;0;0;0;0;257
20161001;12QI;00;Basisschool het Kompas;1972RR;IJMUIDEN; 453;Velsen;Noord-Holland;Bo;nvt;Protestants-Christelijk;40257;0;69;57;71;56;67;54;78;48;8;0;0;0;0;0;0;0;0;0;0;0;0;0;508
20161001;12QK;00;RK Basissch Panta Rhei;1316KX;ALMERE;  34;Almere;Flevoland;Bo;nvt;Rooms-Katholiek;40950;0;38;27;31;31;30;34;26;23;2;0;0;0;0;0;0;0;0;0;0;0;0;0;242
20161001;12QN;00;De Parkschool;6141AZ;LIMBRICHT;1883;Sittard-Geleen;Limburg;So;3/4;Rooms-Katholiek;83280;0;0;4;4;7;5;6;25;20;17;2;0;0;0;0;0;0;0;0;0;0;0;0;90
20161001;12QN;00;De Parkschool;6141AZ;LIMBRICHT;1883;Sittard-Geleen;Limburg;Vso;3/4;Rooms-Katholiek;83280;0;0;0;0;0;0;0;0;0;4;11;18;23;21;22;13;11;1;0;0;0;0;0;124
20161001;12QO;00;Basisschool Kon Juliana;3771XM;BARNEVELD; 203;Barneveld;Gelderland;Bo;nvt;Protestants-Christelijk;83579;0;25;23;27;25;24;19;36;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;200
20161001;12QP;00;Basisschool de Kameleon;9658PC;EEXTERVEEN;1680;Aa en Hunze;Drenthe;Bo;nvt;Openbaar;41899;0;14;14;16;12;12;15;13;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102
20161001;12QQ;00;Dirk van Dykschool;8265HE;KAMPEN; 166;Kampen;Overijssel;Bo;nvt;Openbaar;41871;0;15;30;26;38;23;27;30;43;3;0;0;0;0;0;0;0;0;0;0;0;0;0;235
20161001;12QR;00;OBS De Kinderboom;9621BL;SLOCHTEREN;  40;Slochteren;Groningen;Bo;nvt;Openbaar;41779;0;10;16;12;10;4;17;9;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;85
20161001;12QU;00;Basisschool de Bolster;3818RL;AMERSFOORT; 307;Amersfoort;Utrecht;Bo;nvt;Protestants-Christelijk;30010;0;56;59;60;58;56;53;55;38;6;0;0;0;0;0;0;0;0;0;0;0;0;0;441
20161001;12QX;00;Obs de Kring;5482HA;SCHIJNDEL; 844;Schijndel;Noord-Brabant;Bo;nvt;Openbaar;40874;0;13;11;10;11;16;10;11;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;93
20161001;12RC;00;It Skriuwboerd;9231CE;SURHUISTERVEEN;  59;Achtkarspelen;Friesland;Bo;nvt;Openbaar;41492;0;20;19;20;20;23;22;14;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;157
20161001;12RD;00;Obs Prof. Dr. Kohnstamm;4461RE;GOES; 664;Goes;Zeeland;Bo;nvt;Openbaar;41670;0;17;16;12;19;15;13;15;19;3;1;0;0;0;0;0;0;0;0;0;0;0;0;130
20161001;12RE;00;Obs Kamperfoelie;1273LC;HUIZEN; 406;Huizen;Noord-Holland;Bo;nvt;Openbaar;41376;0;11;6;3;11;11;22;12;13;1;1;0;0;0;0;0;0;0;0;0;0;0;0;91
20161001;12RF;00;Basisschool de Oanrin;9243SJ;BAKKEVEEN;  86;Opsterland;Friesland;Bo;nvt;Openbaar;41806;0;11;13;10;18;9;10;21;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;105
20161001;12RH;00;OBS De Duykeldam;8255AR;SWIFTERBANT; 303;Dronten;Flevoland;Bo;nvt;Openbaar;41813;0;16;22;12;20;24;29;20;27;7;0;0;0;0;0;0;0;0;0;0;0;0;0;177
20161001;12RI;00;BS De Eendracht;4417CA;HANSWEERT; 703;Reimerswaal;Zeeland;Bo;nvt;Openbaar;41778;0;3;7;6;8;8;6;8;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;57
20161001;12RL;00;Johan Frisoschool;3448DX;WOERDEN; 632;Woerden;Utrecht;Bo;nvt;Protestants-Christelijk;41286;0;24;18;19;18;21;17;18;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;150
20161001;12RM;00;Sint Bernardus;3116JB;SCHIEDAM; 606;Schiedam;Zuid-Holland;Bo;nvt;Rooms-Katholiek;22725;0;37;42;36;30;30;27;26;27;4;0;0;0;0;0;0;0;0;0;0;0;0;0;259
20161001;12RO;00;Joppeschool;7215AD;JOPPE; 262;Lochem;Gelderland;Bo;nvt;Rooms-Katholiek;23128;0;20;8;16;15;12;17;17;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116
20161001;12RQ;00;Basissch de Troubadour;7482TW;HAAKSBERGEN; 158;Haaksbergen;Overijssel;Bo;nvt;Rooms-Katholiek;25351;0;12;7;15;20;16;5;18;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108
20161001;12RS;00;CBS Juliana van Stolberg;2132AT;HOOFDDORP; 394;Haarlemmermeer;Noord-Holland;Bo;nvt;Protestants-Christelijk;42683;0;8;21;17;27;26;16;8;16;6;1;0;0;0;0;0;0;0;0;0;0;0;0;146
20161001;12RU;00;De JenaPlaneet;2401VP;ALPHEN AAN DEN RIJN; 484;Alphen aan den Rijn;Zuid-Holland;Bo;nvt;Rooms-Katholiek;28601;0;18;17;25;22;34;35;30;22;7;0;0;0;0;0;0;0;0;0;0;0;0;0;210
20161001;12RV;00;Pr Willem Alexandersch;3862KG;NIJKERK GLD; 267;Nijkerk;Gelderland;Bo;nvt;Protestants-Christelijk;41337;0;46;43;50;38;40;45;26;35;5;0;0;0;0;0;0;0;0;0;0;0;0;0;328
20161001;12RW;00;Marnixschool;8266BS;KAMPEN; 166;Kampen;Overijssel;Bo;nvt;Protestants-Christelijk;41125;0;29;33;34;38;32;21;23;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;226
20161001;12SE;00;Basisschool Dommelrode;5492BJ;SINT-OEDENRODE; 846;Sint-Oedenrode;Noord-Brabant;Bo;nvt;Rooms-Katholiek;41731;0;26;24;28;20;27;14;37;27;7;0;0;0;0;0;0;0;0;0;0;0;0;0;210
20161001;12SK;00;Basissch de Sterredans;6522HE;NIJMEGEN; 268;Nijmegen;Gelderland;Bo;nvt;Rooms-Katholiek;47100;0;27;40;47;35;39;28;25;25;6;0;0;0;0;0;0;0;0;0;0;0;0;0;272
20161001;12SL;00;Gabrielschool;2613VX;DELFT; 503;Delft;Zuid-Holland;Bo;nvt;Rooms-Katholiek;40928;0;46;61;51;49;51;40;38;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;366
20161001;12SL;01;Gabrielschool;2614SH;DELFT; 503;Delft;Zuid-Holland;Bo;nvt;Rooms-Katholiek;40928;0;21;14;18;22;9;16;13;12;4;0;0;0;0;0;0;0;0;0;0;0;0;0;129
20161001;12SM;00;RK BS Helen Parkhurst;5043LA;TILBURG; 855;Tilburg;Noord-Brabant;Bo;nvt;Rooms-Katholiek;48101;0;38;26;39;46;46;41;38;33;9;1;0;0;0;0;0;0;0;0;0;0;0;0;317
20161001;12SP;00;Basisschool de Triangel;6235BP;ULESTRATEN; 938;Meerssen;Limburg;Bo;nvt;Rooms-Katholiek;41506;0;15;18;26;23;30;30;28;21;2;0;0;0;0;0;0;0;0;0;0;0;0;0;193
20161001;12SR;00;De Wilde Wingerd;3608TK;MAARSSEN;1904;Stichtse Vecht;Utrecht;Bo;nvt;Rooms-Katholiek;52131;0;18;25;30;33;24;28;28;20;3;0;0;0;0;0;0;0;0;0;0;0;0;0;209
20161001;12ST;00;CBS 't Kompas;8304GA;EMMELOORD; 171;Noordoostpolder;Flevoland;Bo;nvt;Protestants-Christelijk;52274;0;27;41;25;40;28;25;30;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;233
20161001;12SU;00;Basisschool Pr Beatrix;8322AK;URK; 184;Urk;Flevoland;Bo;nvt;Protestants-Christelijk;53015;0;40;39;36;47;51;37;43;40;5;0;0;0;0;0;0;0;0;0;0;0;0;0;338
20161001;12SW;00;Basisschool Geert Grote;8023CC;ZWOLLE; 193;Zwolle;Overijssel;Bo;nvt;Rooms-Katholiek;40888;0;65;52;43;50;52;50;51;50;5;0;0;0;0;0;0;0;0;0;0;0;0;0;418
20161001;12SY;00;De Vaart;1703NK;HEERHUGOWAARD; 398;Heerhugowaard;Noord-Holland;Bo;nvt;Rooms-Katholiek;73919;0;22;35;36;30;39;45;33;26;5;0;0;0;0;0;0;0;0;0;0;0;0;0;271
20161001;12TB;00;Basisschool de Bron;7671KB;VRIEZENVEEN;1700;Twenterand;Overijssel;Bo;nvt;Protestants-Christelijk;61751;0;12;7;13;8;15;14;10;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;93
20161001;12TD;00;Sint Petrusbasisschool;1131KX;VOLENDAM; 385;Edam-Volendam;Noord-Holland;Bo;nvt;Rooms-Katholiek;72853;0;28;29;50;48;30;56;55;63;2;0;0;0;0;0;0;0;0;0;0;0;0;0;361
